          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ212      ;     0.086064;     0.095141;     0.112206;     0.195625;     0.057212;     0.115865;     0.945944;     0.245920;     0.032001;     0.080378;     0.070335;     0.300554;     0.949903;     0.081533;     0.053984;     0.203680;     0.306356;     0.068980;     0.098068;     0.061034;     0.041138;     0.032170;     0.336151;     0.170014;     0.244966;     0.070049;     0.079990;     0.073726;     0.228515;     0.124124;     0.069384;     0.072897;     0.059284;     0.256798;     0.170014
EEZ213      ;     0.140884;     0.035072;     3.168025;     0.168714;     0.156019;     0.111656;     7.713552;     2.615185;     0.048692;     0.218175;     0.052560;    18.344559;   133.965637;     0.025324;     0.093389;    23.926210;     0.037705;     0.119330;     0.131044;     0.084644;     0.054619;     0.039776;     5.811431;     0.397606;     0.570213;     0.075293;     0.136688;     0.033291;     0.187080;     0.343048;     0.026477;     0.076637;     0.037769;     0.258042;     0.397606
EEZ215      ;     0.025469;     0.065582;     0.059097;     0.201559;     0.018136;     0.059731;     0.837351;     0.521977;     0.083362;     0.039525;     0.210678;     0.140835;     0.910627;     0.044972;     0.072643;     0.166598;     0.026699;     0.041938;     0.135378;     0.021252;     0.084280;     0.017916;     0.238147;     0.290216;     0.422834;     0.036359;     0.051070;     0.063255;     0.315139;     0.261283;     0.040695;     0.063993;     0.047272;     0.098916;     0.290216
EEZ216      ;     0.099419;     0.046279;     0.265669;     0.692666;     0.051588;     0.125016;     3.625053;     7.128971;     0.075928;     0.064662;     0.301975;     1.336847;     5.481748;     0.027005;     0.076894;     1.213756;     0.025152;     0.071493;     0.553719;     0.024700;     0.177410;     0.056134;     1.025694;     9.010289;     1.191823;     0.027730;     0.209807;     0.039579;     0.236456;     1.853246;     0.025686;     0.083924;     0.040618;     0.785780;     9.010289
EEZ224      ;     0.051187;     0.016749;     0.032099;     0.078502;     0.029208;     0.064606;     0.442910;     0.291536;     0.021209;     0.028590;     0.030782;     0.198379;     0.436645;     0.023478;     0.055794;     0.172803;     0.034004;     0.064445;     0.064200;     0.002425;     0.036895;     0.007793;     0.109979;     0.103026;     0.266131;     0.007941;     0.066841;     0.014721;     0.087968;     0.106478;     0.042997;     0.050744;     0.010997;     0.111911;     0.103026
EEZ273      ;     0.054519;     0.028267;     0.633000;     0.049961;     0.143845;     0.048413;     1.352855;     0.153601;     0.030427;    37.022568;     0.027618;    44.659901;     7.050569;     0.041416;     0.030510;     2.850738;     0.011809;     0.366770;     0.021784;     0.086999;     0.016622;     0.006335;     1.183486;     0.061366;     0.093987;     4.206671;     0.023782;     0.018076;     0.127876;     0.065202;     0.020587;     0.015610;     0.027288;     0.074180;     0.061366
OR1         ;     0.493599;     0.206437;     0.669551;     1.843930;     0.193282;     0.544955;     6.764750;     3.897133;     0.293768;     0.330327;     1.015007;     3.184960;     9.066096;     0.152022;     0.387062;     3.109727;     1.972049;     0.372977;     1.182575;     0.107773;     0.445915;     0.175716;     1.881709;     7.536002;     3.236656;     0.147397;     0.603516;     0.170955;     2.442117;     2.303396;     0.166934;     0.359417;     0.193847;     2.127433;     7.536002
OR2         ;     0.151312;     0.039312;    13.566185;     0.356758;     0.240028;     0.108797;    53.962040;    46.732025;     0.061120;     0.092471;     0.057144;    50.708393;   111.078537;     0.034317;     0.095258;     7.888827;     0.042232;     0.085164;     0.517403;     0.198905;     0.124987;     0.049647;    34.506912;     5.537681;     1.010862;     0.077635;     0.181012;     0.040453;     0.191554;     4.274856;     0.033894;     0.082198;     0.038581;     0.360763;     5.537681
OR3         ;     0.045187;     0.015293;     0.336717;     0.037760;     0.094519;     0.020651;     1.338034;     0.292151;     0.015363;     0.395186;     0.016587;    33.464355;    57.778625;     0.016783;     0.018933;    51.707809;     0.015255;     0.089020;     0.023022;     0.015352;     0.010572;     0.006590;     0.755431;     0.028679;     0.051058;     0.077626;     0.023017;     0.015473;     0.022513;     0.037885;     0.012804;     0.016506;     0.014340;     0.040206;     0.028679
OR4         ;     0.049956;     0.041450;     0.605006;     0.042343;     0.239300;     0.043983;     1.217574;     0.145080;     0.031235;    44.666363;     0.030621;   164.800751;     6.419130;     0.052905;     0.039361;     5.518342;     0.024236;     0.329321;     0.022616;     0.076471;     0.022933;     0.008596;     1.226493;     0.046388;     0.075199;    25.477734;     0.029791;     0.027557;     0.107991;     0.060706;     0.029182;     0.024145;     0.034946;     0.064002;     0.046388
OR5         ;     0.586224;     0.349889;     4.390226;     0.622751;     0.722400;     0.633344;    11.150990;     2.133055;     0.234986;    22.375252;     0.289270;    72.720505;    37.592701;     0.332983;     0.494977;    28.717857;     0.310076;     1.755457;     0.407091;     0.494073;     0.143160;     0.136528;     6.590019;     0.672226;     1.521144;     7.852530;     0.449641;     0.331006;     0.875853;     0.758513;     0.282475;     0.316670;     0.300666;     0.727284;     0.672226
