          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ185      ;     0.272500;     0.066124;     1.351591;     0.574874;     0.185687;     0.738384;    12.214409;    13.210145;     0.108051;     0.672057;     0.074533;     4.111891;     4.459693;     0.136662;     0.368905;     0.647163;     0.003399;     0.639095;     0.274765;     0.070975;     0.098934;     0.037895;     3.153376;     0.245410;     3.914263;     0.065279;     0.374642;     0.153412;     0.395706;     3.873066;     0.105652;     0.197616;     0.009897;     0.765539;     0.245410
EEZ187      ;     0.002198;     0.000747;     0.012752;     0.007437;     0.002024;     0.007441;     0.106689;     0.089069;     0.001448;     0.008843;     0.000901;     0.044947;     0.044448;     0.001577;     0.004433;     0.006660;     0.000040;     0.005716;     0.003195;     0.000768;     0.000958;     0.000791;     0.028732;     0.003485;     0.041030;     0.000331;     0.005660;     0.001517;     0.005355;     0.034499;     0.000893;     0.002389;     0.000062;     0.012480;     0.003485
EEZ188      ;     0.064178;     0.002976;     4.001811;     0.014223;     0.026569;     0.042406;     0.675577;     0.054365;     0.003561;     0.333064;     0.003685;     4.989874;     3.044991;     0.006495;     0.038023;     0.204002;     0.000451;     0.066730;     0.005267;     0.039290;     0.002460;     0.000423;     0.891008;     0.007491;     0.075795;     0.035049;     0.002959;     0.001314;     0.012673;     0.014885;     0.007075;     0.017373;     0.000260;     0.019202;     0.007491
EEZ189      ;     0.806125;     0.051900;    18.263916;     0.428679;     0.767268;     1.597393;    31.567289;     2.296864;     0.071184;     5.978343;     0.117369;    44.933228;    54.120163;     0.098202;     0.609222;     4.996376;     0.021080;     1.817395;     0.145894;     0.480749;     0.055268;     0.018943;    32.681793;     0.315457;     2.614293;     0.475234;     0.379936;     0.058011;     0.440186;     0.550896;     0.211395;     0.327441;     0.011213;     0.586852;     0.315457
EEZ190      ;     0.370433;     0.023875;     7.481856;     0.292629;     0.550603;     1.080338;    45.279762;     4.365041;     0.035493;     3.306206;     0.072421;    21.916222;    24.285095;     0.062611;     0.425705;     2.837188;     0.012430;     0.860452;     0.096399;     0.295918;     0.035157;     0.028247;    28.722309;     0.220547;     2.176250;     0.320341;     0.247650;     0.033778;     0.275314;     0.683037;     0.087147;     0.251558;     0.006301;     0.459144;     0.220547
EEZ191      ;     1.066725;     0.271959;     6.796194;     1.632353;     0.868958;     2.675359;    49.651192;    55.629959;     0.178008;     3.970664;     0.217299;    23.915386;    35.420567;     0.406332;     1.360425;     4.423398;     0.021937;     2.501879;     0.726771;     0.368159;     0.241328;     0.120464;    16.651024;     0.857155;    11.854498;     0.346053;     1.354025;     0.400115;     0.924359;     4.425352;     0.266122;     0.800737;     0.043251;     2.363839;     0.857155
EEZ209      ;     0.724596;     0.188971;     7.986135;     0.498082;     1.609589;     1.258185;    19.879194;     1.184831;     0.167973;    63.512615;     0.150796;   244.721390;    33.978561;     0.166726;     0.466273;    11.776291;     0.039674;     3.109315;     0.228491;     0.600174;     0.101773;     0.036995;     7.952877;     0.376200;     2.378851;    11.171483;     0.173173;     0.111302;     0.779441;     0.555704;     0.304216;     0.198795;     0.041574;     1.082523;     0.376200
EEZ212      ;     0.475609;     0.065015;     3.356021;     2.378550;     0.563466;     1.627766;    21.021435;     5.319793;     0.498108;     1.647110;     2.151644;     8.422917;    24.672298;     0.101390;     0.521670;     6.136342;     3.013442;     0.635675;     1.300186;     0.244848;     0.429138;     0.150251;     4.797779;     2.322921;    12.652740;     0.276910;     0.725312;     0.112544;     5.382368;     2.987559;     0.097305;     0.408375;     0.092941;     3.737648;     2.322921
EEZ213      ;     2.188448;     0.542365;    27.713329;     2.652819;     1.966811;     5.696933;    87.065651;    12.986185;     0.475078;    32.701935;     0.772939;   158.247223;   353.017303;     0.623552;     3.251317;    95.642555;     0.575520;     5.111712;     1.108079;     1.559333;     0.411388;     0.250573;    40.094810;     3.321756;    19.192434;     4.579837;     2.956028;     0.932526;     2.646418;     2.619949;     0.681987;     1.546536;     0.137521;     5.644113;     3.321756
EEZ215      ;     0.328891;     0.081647;     2.440384;     2.353942;     0.566606;     2.551159;    18.459497;     3.930220;     0.482379;     1.757075;     3.619585;     6.986657;    13.323068;     0.131273;     0.885417;     3.254900;     0.498655;     0.806104;     0.724139;     0.177316;     0.301777;     0.343343;     3.832928;     3.426890;    11.671314;     0.145495;     1.605958;     0.198522;    17.512730;     3.561297;     0.108664;     0.531378;     0.247809;     8.084095;     3.426890
EEZ216      ;     2.320526;     0.748185;    18.921442;     6.455815;     2.823155;    10.213949;   125.851257;    42.460884;     1.285335;    16.464661;     6.973083;    76.998528;   124.574516;     0.784593;     3.636759;    21.820477;     1.183215;     5.759168;     3.005362;     1.171805;     1.073999;     0.708413;    34.663109;    25.641491;    44.195984;     1.537180;     5.834613;     1.172782;    18.583290;    14.000396;     0.621955;     1.989772;     0.327329;    14.821482;    25.641491
EEZ224      ;     0.345018;     0.034501;     0.800045;     1.672645;     0.410518;     0.620394;     7.972929;     2.542987;     0.235868;     0.498053;     0.749013;     2.979276;     7.463782;     0.044881;     0.161961;     1.675984;     0.846640;     0.606605;     0.572322;     0.048156;     0.166151;     0.078245;     1.903772;     1.745900;     5.969071;     0.050288;     0.341860;     0.044657;     2.236976;     1.293099;     0.042349;     0.110637;     0.136415;     2.430098;     1.745900
EEZ273      ;     0.521209;     0.340021;    10.552913;     0.661557;     0.691064;     1.349768;    22.014826;     1.632358;     0.246813;    78.634026;     0.215129;   103.982147;    21.227684;     0.155283;     0.690210;     5.766718;     0.077708;     2.846532;     0.327543;     0.557349;     0.146130;     0.076787;    11.060200;     0.448218;     3.505063;    16.186270;     0.324607;     0.212172;     1.219157;     0.736985;     0.299170;     0.239587;     0.072239;     1.841382;     0.448218
OR1         ;     4.304445;     1.200525;    24.107006;    23.742617;     4.326756;    14.485364;   156.636520;    40.190907;     4.573202;    17.587355;    25.914909;    77.229584;   170.097626;     1.542181;     6.460264;    39.295097;    14.171526;    10.215945;     9.276554;     1.444306;     3.492702;     1.557665;    42.797005;    35.840919;    89.965813;     2.102654;    10.458485;     1.937078;   112.683525;    27.230068;     1.029183;     3.803215;     2.417074;    41.848892;    35.840919
OR2         ;     5.727587;     1.392978;    71.273682;     7.728110;     5.360590;    15.548993;   277.596832;   112.711639;     1.238288;    48.667603;     1.483242;   328.691254;   454.658752;     1.768360;     7.615817;    57.186325;     0.421831;    14.125149;     3.267858;     3.254704;     1.138585;     0.782223;   131.099731;    11.768741;    55.206711;     4.649990;     8.809990;     2.235182;     6.332279;    16.421450;     1.663391;     3.971728;     0.298722;    14.812936;    11.768741
OR3         ;     0.865237;     0.079876;     6.713772;     0.393487;     1.717788;     2.236933;    21.100061;     1.451570;     0.134443;    24.319000;     0.225976;   114.368828;   143.624985;     0.114847;     0.617798;   131.126831;     0.188361;     1.219016;     0.237331;     0.426740;     0.099117;     0.022036;     7.093417;     0.471769;     4.293859;     5.042398;     0.255783;     0.107782;     0.679096;     0.533598;     0.198879;     0.344982;     0.023052;     0.627581;     0.471769
OR4         ;     0.913639;     0.480706;    13.912663;     0.884618;     1.877827;     1.862807;    35.296219;     2.315046;     0.324032;   145.994400;     0.300387;   245.966461;    33.707581;     0.285116;     0.881347;    12.731944;     0.097639;     5.567617;     0.454772;     0.989045;     0.198666;     0.088585;    16.034143;     0.737486;     4.454630;    38.298218;     0.420495;     0.293077;     1.499619;     1.071662;     0.532026;     0.258833;     0.104939;     2.129357;     0.737486
OR5         ;     4.173804;     1.206972;    48.840126;     9.864121;     4.794806;    16.323017;   172.379822;    20.799232;     3.565090;   106.884575;     3.133292;   252.612549;   305.352203;     1.707062;    10.727452;   153.005829;     8.548052;    11.298901;     4.902724;     2.832294;     2.051060;     0.691950;    65.525810;     6.275766;    74.885185;    30.672943;     6.020269;     2.114460;    12.953687;     7.159647;     1.718190;     5.125421;     0.446669;    21.585228;     6.275766
