          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ123      ;     0.008387;     0.004133;     0.018563;     0.009041;     0.004126;     0.018269;     0.139691;     0.029034;     0.001874;     0.007250;     0.000990;     0.074179;     0.085578;     0.001995;     0.004645;     0.039863;     0.018699;     0.011287;     0.005489;     0.004211;     0.003604;     0.000265;     0.022856;     0.013180;     0.080465;     0.002219;     0.006148;     0.002312;     0.009690;     0.023378;     0.004959;     0.005853;     0.003109;     0.011475;     0.013180
EEZ185      ;     0.010119;     0.000961;     0.024832;     0.022035;     0.004055;     0.010821;     0.908719;     3.917625;     0.000850;     0.001951;     0.002139;     0.064282;     0.069303;     0.002638;     0.001580;     0.064920;     0.000891;     0.010072;     0.034239;     0.000991;     0.009290;     0.000717;     0.179224;     0.324334;     0.079437;     0.001190;     0.006255;     0.002065;     0.001658;     2.550312;     0.001402;     0.002476;     0.001007;     0.006276;     0.324334
EEZ187      ;     0.000107;     0.000009;     0.000362;     0.000101;     0.000045;     0.000170;     0.003848;     0.011528;     0.000009;     0.000066;     0.000042;     0.001062;     0.001027;     0.000047;     0.000052;     0.000481;     0.000009;     0.000175;     0.000213;     0.000005;     0.000082;     0.000022;     0.001269;     0.008834;     0.000320;     0.000010;     0.000101;     0.000017;     0.000009;     0.005973;     0.000038;     0.000063;     0.000010;     0.000058;     0.008834
EEZ188      ;     0.008466;     0.000202;     4.517519;     0.000202;     0.013989;     0.000202;     0.664845;     0.020925;     0.000202;     0.000202;     0.000202;     1.473923;     0.364815;     0.000187;     0.000202;     0.019939;     0.000202;     0.000202;     0.000202;     0.017585;     0.000202;     0.000202;     1.209961;     0.000202;     0.000202;     0.000202;     0.000202;     0.000202;     0.000202;     0.000202;     0.000202;     0.000202;     0.000202;     0.000202;     0.000202
EEZ189      ;     0.100891;     0.003292;     8.005982;     0.003292;     0.128610;     0.003292;    21.432491;     1.323481;     0.003292;     0.003292;     0.003794;     3.867280;     5.873323;     0.003292;     0.003292;     0.503922;     0.003833;     0.003458;     0.005813;     0.105161;     0.003319;     0.003285;    31.219078;     0.003749;     0.003292;     0.004696;     0.003292;     0.003292;     0.003292;     0.031718;     0.003292;     0.003292;     0.003292;     0.003292;     0.003749
EEZ190      ;     0.059869;     0.002049;     0.673225;     0.002091;     0.028890;     0.002281;    38.296520;     4.112036;     0.002079;     0.002153;     0.002246;     0.387109;     1.205071;     0.002008;     0.002049;     0.214213;     0.002009;     0.002049;     0.004663;     0.028992;     0.002013;     0.002010;     7.593215;     0.003362;     0.002049;     0.005371;     0.002049;     0.002049;     0.002049;     0.047604;     0.002049;     0.002049;     0.002049;     0.002130;     0.003362
EEZ191      ;     0.045495;     0.004290;     0.288700;     0.045751;     0.020140;     0.004252;    11.173326;    38.901287;     0.004664;     0.008836;     0.004229;     0.473255;     2.169808;     0.006082;     0.004587;     0.482967;     0.004881;     0.008225;     0.070106;     0.013111;     0.011271;     0.003657;     2.158078;     0.318792;     0.047365;     0.009876;     0.007081;     0.004730;     0.004194;     1.309632;     0.004454;     0.004292;     0.004366;     0.010438;     0.318792
EEZ209      ;     0.107748;     0.012747;     3.408169;     0.014059;     0.448128;     0.038065;     1.669881;     0.127755;     0.011520;     4.358941;     0.012107;   167.390594;     4.031143;     0.058696;     0.018461;     2.671516;     0.010496;     0.665690;     0.010198;     0.062512;     0.009693;     0.006164;     1.380707;     0.013840;     0.011824;     0.351725;     0.011931;     0.012146;     0.014729;     0.015566;     0.028241;     0.016594;     0.010486;     0.019094;     0.013840
EEZ212      ;     0.078345;     0.057775;     0.282223;     0.092721;     0.050245;     0.152541;     0.995519;     0.200702;     0.037494;     0.094143;     0.040407;     0.401005;     1.127187;     0.024678;     0.058042;     0.461457;     0.185923;     0.184456;     0.067303;     0.031782;     0.018725;     0.019311;     0.323943;     0.073890;     0.335789;     0.028274;     0.026841;     0.044294;     0.080450;     0.116466;     0.029608;     0.065342;     0.029249;     0.095980;     0.073890
EEZ213      ;     0.294627;     0.042041;     7.069283;     0.244272;     0.456961;     0.064045;    14.460966;     3.349118;     0.043069;     0.286130;     0.054830;    44.296814;   162.626358;     0.053186;     0.054122;    30.626266;     0.033107;     0.320802;     0.125813;     0.171013;     0.037244;     0.020535;    11.368503;     0.385283;     0.397948;     0.078631;     0.053498;     0.042883;     0.135857;     0.425725;     0.036420;     0.055503;     0.041230;     0.218610;     0.385283
EEZ215      ;     0.105170;     0.116259;     0.180852;     0.100739;     0.058883;     0.213704;     1.272928;     0.154324;     0.043301;     0.175768;     0.057168;     0.803669;     0.856443;     0.042713;     0.120092;     0.605850;     0.050899;     0.191963;     0.071106;     0.049140;     0.021295;     0.005476;     0.270161;     0.117060;     0.381991;     0.081655;     0.083822;     0.079093;     0.215177;     0.139286;     0.073784;     0.097838;     0.085338;     0.157993;     0.117060
EEZ216      ;     0.371820;     0.128657;     0.619943;     0.538207;     0.190260;     0.368356;     7.977560;     8.482705;     0.051548;     0.112965;     0.161472;     3.919431;     8.591022;     0.109674;     0.222169;     2.360175;     0.039555;     0.675354;     0.403572;     0.062663;     0.130547;     0.020454;     1.911235;    10.852264;     1.791415;     0.038504;     0.169455;     0.085687;     0.296289;     1.438858;     0.072864;     0.140167;     0.047748;     0.586145;    10.852264
EEZ224      ;     0.051241;     0.019615;     0.073039;     0.046670;     0.027213;     0.095629;     0.625634;     0.137796;     0.009845;     0.038170;     0.010235;     0.511168;     0.659965;     0.016696;     0.033383;     0.299500;     0.052198;     0.104943;     0.036289;     0.015753;     0.012244;     0.002389;     0.156788;     0.078709;     0.311993;     0.013924;     0.031604;     0.017322;     0.040042;     0.089353;     0.017933;     0.028808;     0.015847;     0.056355;     0.078709
EEZ273      ;     0.163865;     0.021407;     0.733115;     0.036041;     0.276293;     0.068008;     2.803676;     0.162028;     0.020202;    38.947739;     0.033707;    37.459816;     1.681750;     0.038256;     0.023370;     1.261905;     0.010218;     0.755159;     0.032455;     0.071643;     0.017870;     0.008453;     0.750345;     0.054711;     0.060165;     4.853559;     0.018972;     0.021746;     0.063469;     0.061806;     0.025792;     0.022742;     0.016292;     0.045714;     0.054711
OR1         ;     0.933451;     0.319650;     1.324378;     1.280647;     0.534767;     1.169747;    13.402838;     4.253850;     0.164860;     0.570387;     0.558716;     9.197310;    12.867584;     0.279806;     0.509596;     5.493649;     2.158408;     1.967478;     0.837911;     0.197614;     0.262804;     0.062750;     2.723079;     7.114076;     4.301779;     0.191174;     0.408445;     0.240482;     2.242954;     1.849056;     0.212286;     0.411460;     0.165364;     1.590554;     7.114076
OR2         ;     0.494945;     0.051369;    23.993578;     0.324084;     0.603563;     0.079331;    91.260796;    56.791149;     0.046997;     0.054321;     0.057717;    80.312080;   111.496010;     0.064074;     0.071666;    10.028030;     0.038660;     0.228410;     0.266738;     0.368928;     0.074031;     0.026131;    55.928577;     6.437543;     0.561371;     0.058105;     0.077493;     0.051400;     0.121548;     4.540339;     0.039611;     0.064574;     0.045761;     0.265434;     6.437543
OR3         ;     0.050178;     0.020939;     0.801250;     0.052577;     0.215660;     0.018941;     2.483753;     0.354980;     0.017581;     0.489925;     0.031981;    67.640747;    69.494255;     0.028995;     0.022011;    57.871876;     0.014169;     0.113917;     0.027462;     0.046224;     0.014592;     0.012552;     1.383361;     0.025253;     0.022041;     0.102212;     0.017499;     0.017521;     0.020260;     0.041908;     0.017474;     0.019492;     0.017719;     0.039415;     0.025253
OR4         ;     0.296049;     0.035032;     0.541288;     0.055419;     0.689688;     0.099142;     2.332695;     0.181129;     0.031055;    45.433548;     0.042261;   157.854202;     1.920674;     0.112186;     0.045454;     3.109610;     0.022550;     1.683852;     0.036097;     0.063845;     0.024933;     0.014032;     0.701021;     0.052016;     0.042885;    22.921009;     0.034783;     0.035115;     0.062310;     0.064859;     0.068205;     0.046985;     0.025030;     0.067002;     0.052016
OR5         ;     1.627434;     0.226932;     3.559580;     0.808118;     1.883890;     1.827850;    21.010654;     2.559663;     0.212775;     7.331782;     0.254002;    58.149067;    24.587259;     0.286721;     0.281940;    25.631330;     0.149871;     4.798881;     0.380786;     0.431524;     0.116020;     0.052160;     5.083031;     0.474851;     1.781677;     3.405206;     0.175489;     0.181796;     0.542432;     0.994343;     0.261155;     0.266061;     0.145669;     0.835201;     0.474851
