          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ212      ;     0.015181;     0.005670;     0.125380;     0.037552;     0.030564;     0.028249;     0.510138;     0.254341;     0.021986;     0.128789;     0.148337;     0.935760;     1.866009;     0.009101;     0.010972;     0.485351;     0.526742;     0.135387;     0.019678;     0.006769;     0.010902;     0.003767;     0.171157;     0.224293;     0.124141;     0.002942;     0.031939;     0.034490;     1.726629;     0.159580;     0.006500;     0.004879;     0.044551;     0.094513;     0.003762
EEZ213      ;     0.143354;     0.003788;     6.877545;     0.119946;     0.380868;     0.434107;    17.843805;     4.553956;     0.018410;     1.718235;     0.066183;    30.851118;   169.412415;     0.019284;     0.040037;    38.321884;    -0.093298;     0.548026;     0.098863;     0.225527;     0.048242;     0.008848;    11.150409;     1.038606;     1.812392;     0.131198;     0.062172;    -0.016373;     0.146167;     1.068477;     0.020318;     0.030647;     0.002465;     0.231233;    -0.035858
EEZ215      ;     0.034768;     0.003093;     0.095994;     0.215805;     0.028611;     0.088620;     0.654735;     0.323804;     0.035250;     0.053729;     0.336712;     0.396449;     0.976547;     0.006970;     0.024999;     0.205787;     0.075661;     0.055424;     0.109618;     0.008403;     0.062149;     0.006441;     0.168249;     0.572335;     0.376366;     0.002740;     0.026608;     0.008573;     2.000882;     0.350506;     0.006089;     0.024743;     0.034628;     0.149807;     0.008907
EEZ216      ;     0.145754;    -0.000999;     0.866093;     0.259145;     0.110301;     0.251440;     7.211008;     5.477967;     0.040993;     0.235421;     0.396835;     2.976561;     9.755180;     0.024522;     0.102006;     2.266613;     0.024158;     0.131798;     0.163495;     0.053514;     0.086129;     0.016037;     2.386445;    22.728365;     0.741143;     0.013277;     0.077943;    -0.108607;     1.039140;     1.604015;     0.017614;     0.055781;     0.025230;     0.171046;     0.003646
EEZ224      ;     0.004661;     0.000455;     0.087510;     0.006166;     0.010937;     0.007402;     0.245321;     0.184688;     0.001546;     0.023793;     0.041331;     0.319708;     1.117813;     0.001080;     0.002520;     0.262979;     0.073627;     0.011718;     0.003454;     0.006188;     0.002359;     0.000492;     0.098487;     0.114658;     0.025938;     0.001535;     0.003724;     0.000881;     0.258931;     0.054480;     0.000925;     0.001588;     0.004262;     0.009338;     0.001504
EEZ273      ;     0.351693;     0.011799;     2.117526;     0.032230;     0.517967;     0.354092;     5.446768;     0.263088;     0.002287;    54.709000;     0.013421;    47.826824;     5.743988;     0.029653;     0.068460;     2.991918;    -0.008944;     0.921552;     0.016215;     0.210242;     0.004318;     0.012175;     2.585162;     0.031166;     0.582978;     3.840123;     0.095438;    -0.004716;     0.123031;     0.081115;     0.024227;     0.074311;     0.004062;     0.154947;    -0.102127
OR1         ;     0.144498;     0.003260;     0.923811;     0.940678;     0.163154;     0.216832;     5.018562;     3.580467;     0.121666;     0.456957;     2.044677;     4.327085;    11.732408;     0.034642;     0.147440;     3.469846;     4.493458;     0.209947;     0.403562;     0.062403;     0.255309;     0.054512;     1.663091;    14.639100;     0.999212;     0.036182;     0.223451;    -0.168379;     9.792912;     2.258339;     0.025871;     0.085366;     0.164197;     0.645306;     0.019183
OR2         ;     0.480846;     0.002497;    20.914213;     0.498235;     0.627538;     1.123765;    90.785217;    50.439095;     0.064596;     2.016110;     0.174445;    71.980774;   138.147964;     0.061334;     0.236743;    16.053490;    -0.138371;     0.651051;     0.426419;     0.381084;     0.170194;     0.034114;    57.227230;    17.594578;     5.458060;     0.098015;     0.198334;    -0.115630;     0.563321;     7.036793;     0.054078;     0.130013;    -0.020820;     0.623112;    -0.099487
OR3         ;     0.081706;     0.004790;     2.453240;     0.054632;     0.198141;     0.273635;     7.856718;     1.072244;     0.005827;     1.483064;     0.040258;    35.547794;    74.319183;     0.016107;     0.028398;    79.124130;    -0.103013;     0.481600;     0.036362;     0.111640;     0.010994;     0.004908;     3.547888;     0.128248;     1.072196;     0.127267;     0.046099;    -0.003741;     0.068121;     0.335231;     0.014494;     0.026812;     0.003353;     0.135489;    -0.016832
OR4         ;     0.673925;     0.026547;     4.697247;     0.074145;     1.042107;     0.771874;    10.752517;     0.542739;     0.005300;    90.858582;     0.030235;   139.757614;    12.196349;     0.071269;     0.154468;     7.184350;    -0.025211;     2.124645;     0.026652;     0.423280;     0.007207;     0.025277;     5.225621;     0.049444;     1.100058;    35.190079;     0.204209;    -0.016904;     0.243668;     0.170304;     0.056735;     0.149025;     0.013338;     0.329016;    -0.233649
OR5         ;     0.537919;     0.027059;     6.846402;     0.133899;     0.792821;     0.844013;    22.289307;     2.528318;     0.008618;    30.128464;     0.072363;    71.252052;    46.687542;     0.074453;     0.145229;    39.238239;     0.327213;     2.067648;     0.060425;     0.540152;     0.018670;     0.031999;    10.312848;     0.562585;     2.395188;    22.617323;     0.254174;    -0.027308;     0.439424;     1.084040;     0.058905;     0.143294;     0.016554;     0.511481;    -0.143302
