          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ123      ;     0.006213;     0.017533;     0.560425;     0.049972;     0.033770;     0.149102;     1.647423;     0.195830;     0.017243;     0.172529;     0.063969;     1.435528;     2.653848;     0.006490;     0.032674;     0.456125;     0.182369;     0.055980;     0.017289;     0.017217;     0.009059;     0.006633;     1.011043;     0.210186;     0.390309;     0.019297;     0.057160;     0.013829;     0.135041;     0.120064;     0.005356;     0.019340;     0.000839;     0.102131;     0.210186
EEZ185      ;     0.218367;     0.020004;     1.077110;     0.259340;     0.198917;     0.870089;     8.598472;     8.468516;     0.048196;     0.550408;     0.083332;     2.648643;     3.121978;     0.116055;     0.367581;     0.337477;     0.003441;     0.726985;     0.125837;     0.060600;     0.055833;     0.036713;     2.073988;     0.306070;     3.229815;     0.044244;     0.181638;     0.057089;     0.476963;     2.695614;     0.075273;     0.204532;     0.003833;     0.620976;     0.306070
EEZ187      ;     0.003354;     0.000209;     0.011178;     0.002928;     0.002664;     0.013156;     0.081162;     0.045599;     0.000838;     0.004241;     0.001456;     0.029529;     0.024687;     0.001834;     0.007444;     0.002450;     0.000029;     0.009599;     0.000939;     0.000447;     0.000512;     0.000672;     0.020452;     0.002436;     0.038259;     0.000242;     0.003725;     0.001272;     0.005060;     0.022811;     0.001101;     0.003427;     0.000044;     0.009809;     0.002436
EEZ188      ;     0.035780;     0.002975;     3.041725;     0.015234;     0.068293;     0.074423;     1.496114;     0.100985;     0.001004;     0.230090;     0.001017;     2.839153;     2.728154;     0.004595;     0.019755;     0.211303;     0.002276;     0.149293;     0.004348;     0.030332;     0.001615;     0.001748;     1.261913;     0.007231;     0.174743;     0.022214;     0.007097;     0.003177;     0.012072;     0.010596;     0.006015;     0.012451;     0.000656;     0.028394;     0.007231
EEZ189      ;     0.495878;     0.070169;    16.571554;     0.779148;     0.656759;     1.550069;    31.690151;     2.832079;     0.050791;     4.418917;     0.061279;    30.986731;    49.522175;     0.116285;     0.422477;     4.484217;     0.037334;     1.995748;     0.216377;     0.408655;     0.102777;     0.023560;    32.955956;     0.488161;     5.046932;     0.497161;     0.136392;     0.074920;     0.988767;     0.538371;     0.124851;     0.239484;     0.014549;     0.932169;     0.488161
EEZ190      ;     0.418223;     0.067850;     6.011398;     0.510691;     0.892009;     1.688281;    42.884872;     5.328255;     0.038780;     2.784643;     0.059097;    15.737379;    27.409740;     0.213652;     0.478429;     2.838730;     0.021271;     1.891189;     0.157926;     0.238610;     0.067888;     0.018317;    25.544113;     0.437790;     5.790523;     0.315907;     0.091440;     0.080966;     0.718599;     0.581147;     0.158913;     0.254188;     0.004341;     0.586061;     0.437790
EEZ191      ;     1.065756;     0.109931;     5.356059;     1.034388;     1.271023;     3.077478;    40.376823;    44.264320;     0.151330;     3.385228;     0.211925;    18.121235;    28.815336;     0.545811;     1.171732;     4.003871;     0.025582;     3.859264;     0.537717;     0.346327;     0.271824;     0.093444;    13.221522;     1.131285;    11.736012;     0.385775;     0.415746;     0.187555;     2.092209;     3.490898;     0.405798;     0.595589;     0.012076;     1.869822;     1.131285
EEZ209      ;     0.558302;     0.249267;    11.442606;     0.748173;     1.185371;     1.824771;    19.589008;     1.061995;     0.086281;    41.356792;     0.106834;   196.218140;    42.785545;     0.321345;     0.735304;    10.281586;     0.041625;     4.894527;     0.218295;     0.462692;     0.087390;     0.176870;     9.043613;     0.248913;     4.921148;     6.474689;     0.989838;     0.388676;     0.701941;     0.356544;     0.320857;     0.347199;     0.018874;     1.176072;     0.248913
EEZ212      ;     0.320205;     0.132822;     3.388951;     0.553405;     0.468585;     2.447933;    15.067788;     2.240428;     0.375724;     3.442131;     1.263032;    10.511070;    18.253769;     0.191670;     0.450219;     3.427123;     2.717184;     1.634985;     0.251404;     0.155113;     0.187003;     0.080168;     5.554910;     2.170139;     3.566335;     0.571175;     0.257243;     0.147731;     2.732047;     2.397908;     0.200962;     0.194386;     0.043508;     0.925816;     2.170139
EEZ213      ;     2.704022;     1.049268;    28.691616;     4.635480;     4.597986;    11.932318;   103.456451;    14.191751;     0.432097;    40.460934;     0.640577;   182.195648;   342.451111;     1.452643;     3.338957;    86.338028;     0.785800;    19.070114;     1.244838;     1.364960;     0.523738;     0.283486;    43.261337;     3.401855;    30.338711;     6.538553;     1.976981;     1.044503;     4.695912;     3.956885;     1.147971;     2.346878;     0.073844;     5.513842;     3.401855
EEZ215      ;     0.768473;     0.204195;     1.854002;     3.264808;     0.477266;     4.788709;    19.732567;     5.161154;     1.041447;     1.195568;     4.071836;     4.276208;     9.857491;     0.338367;     1.424973;     1.282643;     0.514453;     2.038252;     1.103739;     0.088863;     0.645151;     0.187672;     4.528046;     3.368493;    16.360367;     0.080059;     0.605757;     0.277759;    21.510403;     5.122475;     0.239911;     0.915920;     0.202312;     3.612173;     3.368493
EEZ216      ;     3.318388;     1.037988;    17.678043;     5.926675;     3.593599;    10.336376;   100.148384;    28.434763;     1.076176;    19.476601;     4.640144;    80.160797;   113.887711;     1.543973;     2.693815;    19.316370;     1.319784;    20.174885;     1.964612;     1.056084;     1.069668;     0.550223;    31.856096;    18.628958;    34.136890;     2.377902;     4.475873;     1.538026;    19.683159;    10.230540;     1.166191;     1.476372;     0.205775;     7.938153;    18.628958
EEZ224      ;     0.115164;     0.093207;     2.208020;     0.680415;     0.273861;     1.353485;    12.461997;     1.823169;     0.182461;     1.123099;     0.672016;     6.092905;    10.964373;     0.061484;     0.196606;     2.250896;     0.777391;     0.661611;     0.212214;     0.103396;     0.123800;     0.050629;     4.439993;     1.487767;     3.587626;     0.135581;     0.307079;     0.103014;     1.670183;     1.074809;     0.053954;     0.107866;     0.007671;     0.799492;     1.487767
EEZ273      ;     0.458815;     0.143293;     5.872610;     0.516996;     0.860193;     2.209669;    23.578907;     1.301041;     0.133104;    49.453812;     0.141531;    56.864197;    28.805180;     0.195083;     0.411018;     7.443350;     0.057449;     3.489961;     0.207077;     0.340195;     0.094563;     0.133616;     6.909252;     0.228457;     2.957139;    10.715363;     0.589936;     0.190409;     0.764486;     0.421847;     0.218861;     0.186596;     0.023757;     0.671818;     0.228457
OR1         ;     4.052037;     2.672534;    28.476521;    19.363602;     4.744660;    20.408581;   153.034378;    31.089760;     4.795424;    37.985001;    20.670456;   128.968323;   187.727493;     2.646799;     5.628252;    38.891560;    12.675591;    27.586178;     6.119783;     1.596178;     3.536382;     1.494908;    50.356079;    29.006500;    69.023102;     4.819660;     9.204984;     3.344465;   118.999924;    23.659811;     1.933100;     3.116677;     1.509647;    23.147142;    29.006500
OR2         ;     6.311808;     1.146734;    64.097557;     7.183578;     8.696560;    21.969698;   253.391327;    96.499184;     0.895326;    44.854107;     1.452374;   280.166077;   401.570862;     2.804023;     5.919098;    50.155392;     0.578131;    33.800224;     2.717542;     2.559287;     1.296882;     0.490168;   122.394104;    11.232656;    64.952744;     5.840149;     2.667239;     1.341123;    10.987722;    15.545325;     2.300532;     3.389250;     0.126876;    10.138674;    11.232656
OR3         ;     1.332734;     0.499598;    13.465814;     2.166053;     2.269702;     5.071635;    42.744373;     3.500625;     0.235875;    29.498919;     0.256374;   138.960861;   154.700836;     0.553635;     1.614356;   110.923012;     0.199117;     7.051561;     0.407046;     0.730590;     0.170497;     0.205197;    15.786463;     0.660899;    13.163855;     5.625982;     1.360034;     0.607927;     1.643513;     1.019593;     0.456598;     1.221270;     0.044703;     2.692929;     0.660899
OR4         ;     0.908074;     0.482789;    10.731985;     0.900910;     1.447576;     3.256971;    30.539661;     1.575793;     0.152178;    86.334045;     0.164600;   175.759247;    54.553078;     0.653582;     1.179856;    14.190940;     0.077712;     9.666441;     0.297479;     0.572487;     0.125920;     0.251804;     9.603528;     0.353845;     5.908989;    21.879673;     1.494220;     0.711690;     1.119883;     0.503504;     0.556594;     0.488911;     0.036392;     1.405848;     0.353845
OR5         ;     5.254973;     2.065431;    48.343933;    10.686476;     5.459650;    24.390369;   190.216995;    24.329048;     1.484501;   125.239471;     1.610188;   258.680481;   326.221161;     2.403014;     6.395445;   152.625183;     7.210035;    24.244972;     3.461106;     2.800501;     1.328555;     0.672297;    67.573669;     5.007526;    62.156563;    29.267187;     4.196674;     2.202239;    11.823111;     7.301988;     1.681632;     4.283040;     0.465797;    10.726237;     5.007526
