          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ187      ;     0.001466;     0.000328;     0.007210;     0.006055;     0.000863;     0.002882;     0.049885;     0.048122;     0.000530;     0.009067;     0.002024;     0.021959;     0.029011;     0.000371;     0.001067;     0.003564;     0.000052;     0.002059;     0.003452;     0.000325;     0.001029;     0.000265;     0.017586;     0.009644;     0.016728;     0.000553;     0.002559;     0.000535;     0.005824;     0.031866;     0.000283;     0.001082;     0.002465;     0.003646;     0.009644
EEZ188      ;     0.053895;     0.006386;     2.459206;     0.009128;     0.026738;     0.038062;     1.010943;     0.055843;     0.001337;     0.309803;     0.001445;     3.059057;     1.586360;     0.003114;     0.020514;     0.107489;     0.000697;     0.031297;     0.003511;     0.013311;     0.001184;     0.005435;     0.972629;     0.004718;     0.165747;     0.022706;     0.088286;     0.008339;     0.032365;     0.008671;     0.001343;     0.023692;     0.006830;     0.072203;     0.004718
EEZ189      ;     0.392400;     0.086695;    12.128897;     0.263037;     0.500613;     0.466939;    20.431591;     1.796493;     0.058230;     4.484397;     0.042555;    24.028662;    34.682152;     0.069981;     0.193960;     2.989864;     0.018095;     0.583942;     0.132236;     0.197433;     0.044302;     0.057606;    29.847912;     0.139197;     2.356734;     0.303977;     0.629386;     0.133810;     0.464861;     0.327802;     0.027038;     0.181995;     0.079469;     0.820536;     0.139197
EEZ190      ;     0.357605;     0.114083;     4.724945;     0.192329;     0.514355;     0.557019;    47.532749;     4.716842;     0.034663;     2.652858;     0.023638;    14.207228;    16.848318;     0.098817;     0.202428;     1.717489;     0.016185;     0.837121;     0.130607;     0.210043;     0.048344;     0.021988;    20.301712;     0.165778;     2.042418;     0.159264;     0.392666;     0.195629;     0.289257;     0.345080;     0.038772;     0.127126;     0.070724;     0.396143;     0.165778
EEZ191      ;     0.977980;     0.265866;     4.034012;     0.870250;     0.737066;     1.833735;    36.101929;    39.798985;     0.130875;     3.605600;     0.161715;    12.972722;    21.615662;     0.268228;     0.573411;     2.652019;     0.031295;     1.491893;     0.469736;     0.174912;     0.155054;     0.084206;     9.608401;     0.869148;     7.679533;     0.256535;     1.080755;     0.390592;     1.220227;     3.500365;     0.127590;     0.468614;     0.393844;     1.377077;     0.869148
EEZ209      ;     1.848347;     0.473557;     6.850966;     0.138341;     1.911377;     1.683921;    20.487082;     0.809409;     0.058760;    39.279320;     0.044868;   188.544174;    29.332531;     0.233060;     0.589024;     7.159398;     0.023006;     3.727469;     0.096597;     0.314226;     0.032994;     0.040416;     7.351765;     0.100002;     3.689993;     3.303821;     1.045099;     0.542706;     0.607199;     0.233701;     0.120302;     0.496306;     0.084344;     0.726803;     0.100002
EEZ212      ;     1.024792;     0.282759;     2.008361;     0.566728;     1.333599;     1.210050;    12.450329;     0.863136;     0.316681;     2.700608;     1.756213;     9.077111;    13.421211;     0.172867;     0.287098;     3.927329;     6.599427;     1.646560;     0.387296;     0.176889;     0.217151;     0.024336;     2.591704;     1.691948;     3.166417;     0.042781;     0.341945;     0.347931;     2.830613;     1.216524;     0.099515;     0.241074;     0.082837;     0.295238;     1.691948
EEZ213      ;     2.392953;     0.519340;    13.557642;     1.670153;     2.359764;     3.209971;    50.798229;     6.276852;     0.497750;    14.600542;     0.372739;    90.265160;   279.875732;     0.419711;     0.940825;    70.245842;     0.659751;     3.351197;     0.770916;     0.590438;     0.296010;     0.155218;    22.102600;     2.162527;    12.234340;     1.354171;     2.061881;     0.752600;     2.859800;     1.757898;     0.186884;     0.956164;     0.439528;     3.132427;     2.162527
EEZ215      ;     0.232953;     0.142546;     0.422121;     1.639852;     0.476482;     0.614386;     4.359225;     1.267855;     0.796707;     1.128456;     7.289890;     1.649854;     6.870999;     0.079685;     0.173589;     1.133263;     1.137722;     0.821869;     0.769563;     0.056781;     0.357747;     0.066171;     0.983718;     4.973861;     3.778800;     0.094693;     0.646705;     0.227161;    15.655416;     2.567726;     0.040175;     0.143512;     0.279554;     1.706096;     4.973861
EEZ216      ;     1.498436;     0.612579;    10.792223;     4.208373;     1.881212;     3.988468;    67.914726;    24.048403;     1.190808;     6.856539;     4.501639;    35.858589;   104.593750;     0.461933;     0.922714;    15.917543;     1.447872;     2.997370;     1.901329;     0.513257;     0.691447;     0.276566;    19.330311;    33.308075;    25.413857;     0.581765;     2.903174;     0.804320;     9.301299;     8.567644;     0.209661;     0.913509;     1.438612;     5.331894;    33.308075
EEZ224      ;     0.143691;     0.052939;     0.542892;     0.497665;     0.299315;     0.473152;     4.423569;     0.711729;     0.132970;     0.540797;     0.640587;     2.228257;     7.978538;     0.027440;     0.041745;     1.590716;     2.450197;     0.330675;     0.332907;     0.034938;     0.128731;     0.009975;     1.122437;     2.011846;     2.109238;     0.018465;     0.127858;     0.066726;     1.071018;     0.752696;     0.018120;     0.051671;     0.088910;     1.013744;     2.011846
EEZ273      ;     1.792103;     0.323195;     4.990299;     0.174029;     1.561407;     1.631864;    15.951572;     0.584755;     0.056669;    79.737152;     0.047652;    92.883911;    18.241522;     0.215086;     0.481051;     4.173583;     0.035514;     3.313315;     0.118318;     0.293920;     0.035344;     0.041398;     4.133478;     0.115045;     3.323109;     8.594285;     0.811877;     0.290096;     0.543379;     0.211937;     0.119335;     0.455792;     0.086960;     0.742003;     0.115045
OR1         ;     3.725668;     1.252939;    15.190644;    13.107934;     4.661479;     8.912647;   101.259697;    16.409668;     4.347818;    11.768923;    24.244289;    56.648003;   158.540375;     0.856448;     1.811691;    35.990860;    28.655355;     7.563144;     4.661028;     0.880376;     2.193044;     0.479476;    23.175102;    47.159653;    43.145058;     0.694002;     4.620539;     1.725973;    79.447540;    13.938552;     0.451018;     1.693486;     3.700220;    15.281649;    47.159653
OR2         ;     4.520619;     1.201179;    43.724426;     4.414699;     4.363524;     7.156228;   181.851028;    70.442894;     1.003924;    28.766315;     0.942729;   197.956833;   330.153778;     1.048495;     2.414819;    34.382839;     0.498813;     6.760480;     2.310137;     1.330007;     0.811434;     0.477432;    94.318985;    12.185194;    34.183434;     2.217155;     5.873837;     1.803435;     6.557477;    12.080223;     0.454920;     2.110663;     1.691894;     7.847145;    12.185194
OR3         ;     1.730980;     0.330749;     5.800147;     0.265320;     1.531074;     1.939217;    23.303156;     1.196082;     0.105957;     8.759196;     0.087847;    77.342712;    99.034355;     0.249337;     0.554593;    87.911469;     0.154800;     2.549212;     0.152613;     0.307400;     0.056502;     0.042048;     7.536771;     0.217455;     4.845631;     0.931284;     0.887044;     0.409317;     0.840638;     0.330410;     0.137111;     0.537400;     0.106599;     0.919149;     0.217455
OR4         ;     2.720220;     0.784151;     7.857659;     0.217594;     2.779848;     2.559291;    25.787312;     0.856916;     0.082796;   118.810379;     0.063714;   210.465546;    30.224693;     0.405740;     0.785440;     8.145255;     0.042036;     6.300169;     0.165525;     0.477690;     0.053227;     0.053769;     7.227380;     0.145308;     5.042367;    19.332167;     1.235095;     0.731329;     0.805802;     0.293722;     0.196212;     0.686410;     0.137018;     0.969905;     0.145308
OR5         ;    15.151191;     3.033815;    37.817467;     3.440822;    12.970417;    19.507326;   179.061493;    12.365594;     1.463788;   151.076447;     1.086416;   337.771637;   234.568954;     1.922778;     5.044552;   117.811546;     6.291675;    17.660713;     1.774713;     2.220118;     0.672537;     1.307214;    42.333580;     3.036294;    55.037247;    23.400085;    13.737108;     3.340077;    10.322856;     4.244145;     1.127885;     5.094889;     1.219197;    18.741167;     3.036294
