          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ123      ;     0.002327;     0.002080;     0.015410;     0.003859;     0.002381;     0.002746;     0.051945;     0.008071;     0.000781;     0.003033;     0.001909;     0.080849;     0.055490;     0.001355;     0.002943;     0.039827;     0.014716;     0.005517;     0.002151;     0.001005;     0.000627;     0.001965;     0.021826;     0.005896;     0.012978;     0.002002;     0.003150;     0.002682;     0.007656;     0.005483;     0.002360;     0.001806;     0.002898;     0.003377;     0.005896
EEZ185      ;     0.003958;     0.000960;     0.049654;     0.018588;     0.007461;     0.001793;     0.698583;     3.571370;     0.000797;     0.000797;     0.001754;     0.120688;     0.036331;     0.000828;     0.003630;     0.028986;     0.000701;     0.000953;     0.024094;     0.004394;     0.005582;     0.000755;     0.208232;     0.313436;     0.020167;     0.000779;     0.002694;     0.001300;     0.001213;     2.252078;     0.000772;     0.002645;     0.000975;     0.002617;     0.313436
EEZ187      ;     0.000009;     0.000009;     0.000275;     0.000009;     0.000021;     0.000009;     0.002296;     0.008244;     0.000009;     0.000009;     0.000009;     0.000594;     0.000533;     0.000009;     0.000009;     0.000144;     0.000009;     0.000009;     0.000115;     0.000016;     0.000061;     0.000009;     0.001134;     0.008358;     0.000009;     0.000009;     0.000009;     0.000009;     0.000009;     0.004666;     0.000009;     0.000009;     0.000009;     0.000009;     0.008358
EEZ188      ;     0.000767;     0.000237;     5.809850;     0.000237;     0.007527;     0.000237;     0.329750;     0.008983;     0.000237;     0.000237;     0.000237;     2.082971;     0.485000;     0.000237;     0.000237;     0.028873;     0.000237;     0.000237;     0.000237;     0.009849;     0.000237;     0.000237;     1.587513;     0.000237;     0.000237;     0.000237;     0.000237;     0.000237;     0.000237;     0.000237;     0.000237;     0.000237;     0.000237;     0.000237;     0.000237
EEZ189      ;     0.025349;     0.016595;    11.121706;     0.003966;     0.076427;     0.022301;    13.130504;     1.229301;     0.004257;     0.003584;     0.004465;     6.187023;     7.136283;     0.003375;     0.022768;     0.481874;     0.008000;     0.003584;     0.004973;     0.113473;     0.005918;     0.003836;    37.897736;     0.008543;     0.003584;     0.004008;     0.003465;     0.003965;     0.004349;     0.042810;     0.004202;     0.018428;     0.003584;     0.004219;     0.008543
EEZ190      ;     0.041719;     0.004622;     1.303272;     0.003075;     0.024861;     0.002954;    32.839771;     4.388220;     0.002371;     0.002379;     0.002570;     1.352722;     1.528934;     0.004371;     0.003955;     0.179979;     0.002376;     0.002505;     0.003652;     0.044695;     0.003676;     0.002492;    12.234248;     0.007159;     0.002355;     0.002367;     0.002825;     0.005091;     0.002355;     0.043412;     0.003392;     0.007549;     0.002355;     0.002557;     0.007159
EEZ191      ;     0.033567;     0.009698;     0.467899;     0.028885;     0.026745;     0.023370;     7.135015;    39.231247;     0.004339;     0.004480;     0.004475;     1.090957;     2.104628;     0.012200;     0.025928;     0.344674;     0.004308;     0.012103;     0.038876;     0.018860;     0.007681;     0.004819;     2.791798;     0.390252;     0.013542;     0.004604;     0.013887;     0.020819;     0.004263;     1.200490;     0.015129;     0.021219;     0.004935;     0.005064;     0.390252
EEZ209      ;     0.085504;     0.018632;     4.293612;     0.014338;     0.443362;     0.014095;     1.011582;     0.139766;     0.012147;     2.403332;     0.012481;   195.689392;     3.058200;     0.041498;     0.021809;     2.083066;     0.010279;     0.136699;     0.013538;     0.082279;     0.010775;     0.007451;     2.784043;     0.021998;     0.020487;     0.362309;     0.023258;     0.021695;     0.014417;     0.044006;     0.016425;     0.025091;     0.013304;     0.028112;     0.021998
EEZ212      ;     0.069481;     0.093327;     0.156898;     0.061890;     0.050107;     0.115080;     0.534708;     0.226293;     0.054040;     0.164862;     0.045703;     0.846108;     1.127717;     0.035080;     0.057134;     0.709359;     0.318752;     0.123860;     0.030993;     0.063215;     0.020573;     0.042675;     0.207509;     0.087552;     0.147358;     0.069025;     0.053266;     0.050384;     0.197735;     0.134188;     0.069751;     0.041008;     0.056533;     0.057285;     0.087552
EEZ213      ;     0.158352;     0.052479;     6.726515;     0.168325;     0.256849;     0.160565;     7.279427;     2.999630;     0.047999;     0.260063;     0.057655;    31.228840;   148.702988;     0.053761;     0.120292;    22.841722;     0.031608;     0.180532;     0.075975;     0.154674;     0.034416;     0.043615;    10.819893;     0.394049;     0.936410;     0.095377;     0.114014;     0.056625;     0.229261;     0.467298;     0.049790;     0.113533;     0.040643;     0.131783;     0.394049
EEZ215      ;     0.195294;     0.461954;     0.253894;     0.361206;     0.198439;     0.306024;     1.487948;     0.816298;     0.281126;     0.278483;     0.615537;     0.658066;     1.144898;     0.204509;     0.171576;     0.540056;     0.197361;     0.367987;     0.259839;     0.221578;     0.142689;     0.212091;     0.402501;     0.936554;     0.814744;     0.061359;     0.181418;     0.299105;     1.617425;     0.795010;     0.127707;     0.087731;     0.383653;     0.363385;     0.936554
EEZ216      ;     0.083981;     0.060477;     0.653574;     0.243680;     0.069532;     0.121860;     4.954678;     8.978414;     0.057846;     0.184724;     0.325289;     2.230813;     7.012112;     0.052369;     0.072639;     1.604692;     0.049073;     0.160812;     0.235765;     0.040416;     0.114001;     0.039657;     1.987576;    10.050400;     0.541365;     0.057408;     0.103864;     0.072412;     0.354498;     1.913463;     0.051402;     0.056771;     0.079958;     0.099089;    10.050400
EEZ224      ;     0.009757;     0.015579;     0.080382;     0.042665;     0.012773;     0.026647;     0.247641;     0.085476;     0.008431;     0.029191;     0.035567;     0.421197;     0.432934;     0.009048;     0.015765;     0.263509;     0.067383;     0.043118;     0.021055;     0.005694;     0.008190;     0.010781;     0.128559;     0.071496;     0.101545;     0.017790;     0.014567;     0.013095;     0.068146;     0.106609;     0.017922;     0.007716;     0.016509;     0.019767;     0.071496
EEZ273      ;     0.347122;     0.060520;     0.877493;     0.022032;     0.695828;     0.166488;     2.100558;     0.225811;     0.032589;    31.406172;     0.020502;    61.499752;     1.686777;     0.102067;     0.070406;     1.175578;     0.013323;     0.849370;     0.023484;     0.088453;     0.015651;     0.016040;     1.144443;     0.076134;     0.110217;     5.045988;     0.051999;     0.066819;     0.033684;     0.089225;     0.045707;     0.042941;     0.028336;     0.032361;     0.076134
OR1         ;     0.362551;     0.312590;     1.995752;     0.993986;     0.324365;     0.821794;     8.802213;     5.606218;     0.309052;     0.846399;     1.304318;     7.035912;    14.598197;     0.194773;     0.450061;     6.690607;     3.837049;     0.756745;     0.618705;     0.237875;     0.379373;     0.252783;     3.755685;    11.616205;     2.358304;     0.285803;     0.489543;     0.297917;     3.851575;     3.454312;     0.269491;     0.278911;     0.389647;     0.829068;    11.616205
OR2         ;     0.245826;     0.079289;    27.255470;     0.315638;     0.411409;     0.208139;    59.304420;    54.881950;     0.055136;     0.112983;     0.095615;    76.607544;   120.778198;     0.077463;     0.174849;     7.714614;     0.052066;     0.175034;     0.240486;     0.353263;     0.083130;     0.055815;    63.262905;     6.278240;     1.211989;     0.078805;     0.158950;     0.095548;     0.270349;     4.640948;     0.071486;     0.172849;     0.062748;     0.141659;     6.278240
OR3         ;     0.079028;     0.029211;     1.255191;     0.030973;     0.124575;     0.043516;     1.235508;     0.666595;     0.021870;     0.199425;     0.021983;    58.483368;    67.928200;     0.028273;     0.044487;    53.782024;     0.014028;     0.083357;     0.023427;     0.060198;     0.018151;     0.018252;     1.991721;     0.048561;     0.085078;     0.099054;     0.036981;     0.031152;     0.045706;     0.099022;     0.028764;     0.032975;     0.019072;     0.040692;     0.048561
OR4         ;     0.370842;     0.046060;     1.100054;     0.033582;     0.985795;     0.084545;     2.452418;     0.274396;     0.040735;    33.475452;     0.031373;   195.485046;     1.201652;     0.154168;     0.064405;     2.438137;     0.023944;     0.966449;     0.031777;     0.115608;     0.022092;     0.018101;     1.932820;     0.079135;     0.095102;    22.797041;     0.065877;     0.058291;     0.040571;     0.118661;     0.054744;     0.066264;     0.038233;     0.057543;     0.079135
OR5         ;     0.936569;     0.267413;     7.929990;     0.246411;     1.762270;     0.988282;    16.036613;     3.026795;     0.238200;     6.526727;     0.190748;   102.328575;    38.732700;     0.232616;     0.373924;    29.488800;     0.171081;     2.371718;     0.146983;     0.700292;     0.131333;     0.081403;     9.961209;     0.609649;     0.784943;     5.947714;     0.295744;     0.261571;     0.492712;     0.774792;     0.281655;     0.269106;     0.168581;     0.259280;     0.609649
