          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ123      ;     0.006646;     0.005912;     0.060807;     0.022965;     0.014349;     0.027258;     0.520223;     0.194778;     0.012143;     0.281197;     0.033835;     0.332502;     0.927685;     0.006640;     0.012744;     0.382000;     0.555072;     0.061166;     0.016132;     0.005077;     0.007760;     0.001990;     0.094286;     0.143734;     0.135434;     0.042267;     0.013509;     0.004810;     0.046225;     0.091758;     0.002498;     0.006257;     0.001607;     0.010001;     0.143734
EEZ185      ;     0.199773;     0.028751;     1.070466;     0.264999;     0.143236;     0.445474;    13.192087;    11.960493;     0.017648;     0.291211;     0.024880;     3.496336;     3.417660;     0.055161;     0.108838;     0.524546;     0.005099;     0.209005;     0.104179;     0.090313;     0.048485;     0.001272;     2.579128;     0.477286;     2.118876;     0.021500;     0.051923;     0.077062;     0.151465;     3.359177;     0.025314;     0.053182;     0.009148;     0.013744;     0.477286
EEZ187      ;     0.002253;     0.000218;     0.008398;     0.003751;     0.001136;     0.004480;     0.107219;     0.073100;     0.000278;     0.001918;     0.000399;     0.029215;     0.024898;     0.000515;     0.001072;     0.003659;     0.000053;     0.002462;     0.001776;     0.000907;     0.000530;     0.000012;     0.018397;     0.006597;     0.020761;     0.000126;     0.000489;     0.000435;     0.002144;     0.021276;     0.000298;     0.000536;     0.000079;     0.000015;     0.006597
EEZ188      ;     0.013335;     0.000793;     3.407324;     0.000823;     0.044094;     0.010966;     0.951915;     0.026004;     0.000837;     0.276321;     0.000464;     4.888197;     2.633302;     0.001073;     0.002735;     0.207849;     0.001082;     0.032526;     0.003744;     0.020062;     0.002399;     0.000060;     1.243474;     0.003650;     0.021731;     0.017648;     0.001526;     0.001177;     0.002057;     0.007952;     0.001358;     0.001050;     0.001165;     0.000656;     0.003650
EEZ189      ;     0.790865;     0.101107;    18.958359;     0.056253;     0.996324;     0.983194;    34.481728;     1.902289;     0.018370;     3.003305;     0.016834;    40.041843;    45.771832;     0.146683;     0.210512;     4.216715;     0.041034;     1.151156;     0.155378;     0.397308;     0.063400;     0.007630;    39.318104;     0.189319;     1.899182;     0.225542;     0.111459;     0.117991;     0.161984;     0.310451;     0.080666;     0.110517;     0.058545;     0.036841;     0.189319
EEZ190      ;     0.431197;     0.011296;     8.794920;     0.049558;     0.619828;     0.715042;    60.925682;     4.069247;     0.009070;     1.705599;     0.014677;    19.859301;    20.397825;     0.053506;     0.099955;     2.493210;     0.043284;     0.750117;     0.055934;     0.258141;     0.029803;     0.004726;    37.413452;     0.225230;     1.615125;     0.130780;     0.032589;     0.029563;     0.099277;     0.272083;     0.035618;     0.055990;     0.009757;     0.038373;     0.225230
EEZ191      ;     1.541347;     0.069249;     7.850546;     0.570031;     0.819854;     2.081023;    62.251984;    47.864918;     0.042264;     1.806462;     0.089645;    22.775461;    26.110601;     0.268222;     0.362440;     3.658827;     0.053683;     1.384959;     0.338275;     0.378866;     0.148235;     0.005884;    19.438084;     1.096293;     6.599010;     0.141085;     0.094444;     0.204601;     0.491307;     3.402346;     0.137122;     0.214201;     0.027433;     0.060001;     1.096293
EEZ209      ;     0.309869;     0.086944;     4.500371;     0.101159;     0.722053;     0.438389;     7.032293;     0.184918;     0.007768;    47.528214;     0.010765;   185.210327;    28.256102;     0.088975;     0.128288;    10.420265;     0.025265;     1.265692;     0.075884;     0.161316;     0.033432;     0.005726;     3.638980;     0.060313;     0.740966;     4.826983;     0.133871;     0.117835;     0.139381;     0.069209;     0.060354;     0.044787;     0.030228;     0.076764;     0.060313
EEZ212      ;     0.108112;     0.023574;     1.563046;     0.068469;     0.239436;     0.161734;     6.280034;     2.135498;     0.043447;     4.764265;     0.780197;     7.252736;    16.026085;     0.010402;     0.021371;     4.746923;     7.496213;     0.408937;     0.048366;     0.113342;     0.029118;     0.003412;     2.055485;     1.308578;     0.686804;     1.018471;     0.031053;     0.012663;     2.537827;     1.135610;     0.008512;     0.025899;     0.056631;     0.077167;     1.308578
EEZ213      ;     1.175189;     0.255885;    20.524918;     1.061424;     1.633357;     2.340232;    66.096054;    13.918358;     0.214104;    12.947577;     0.232214;   134.693787;   314.311768;     0.254723;     0.456368;    90.609932;     1.001536;     2.111391;     0.770100;     0.824829;     0.291190;     0.036900;    34.549374;     3.637226;     8.974780;     1.399164;     0.541746;     0.321774;     1.108752;     3.018960;     0.163129;     0.287846;     0.177858;     0.213315;     3.637226
EEZ215      ;     0.193892;     0.042936;     1.008860;     0.927085;     0.145562;     0.576384;     6.790491;     2.518341;     0.320575;     1.054646;     6.889384;     4.044424;     7.153184;     0.033803;     0.189554;     2.064034;     1.104336;     0.415612;     0.328366;     0.056987;     0.281408;     0.083663;     1.564001;     4.891352;     3.895626;     0.149058;     0.668891;     0.071380;    17.008215;     5.156776;     0.019015;     0.179406;     0.305742;     0.263650;     4.891352
EEZ216      ;     1.935979;     0.272008;    10.519726;     3.576410;     0.889158;     3.261744;    63.046021;    34.122192;     0.510176;     4.625019;     3.962537;    42.172794;    85.800323;     0.518796;     0.978797;    16.308105;     1.444790;     2.039213;     2.202030;     0.552616;     0.965773;     0.076656;    21.965580;    39.415916;    14.528404;     0.436191;     0.676947;     0.457432;     6.545909;    11.649417;     0.261009;     0.563740;     0.166155;     0.557557;    39.415916
EEZ224      ;     0.072106;     0.032957;     0.482936;     0.224198;     0.081885;     0.227064;     3.209184;     1.538606;     0.035495;     1.418232;     0.402417;     4.273927;     7.242200;     0.049053;     0.128756;     2.400624;     1.935667;     0.608503;     0.126572;     0.029630;     0.064376;     0.027210;     0.912124;     1.339936;     1.133948;     0.193023;     0.206583;     0.043706;     0.491149;     0.695219;     0.020404;     0.064685;     0.016169;     0.071518;     1.339936
EEZ273      ;     0.240874;     0.103487;     3.656715;     0.147427;     0.458159;     0.421524;     7.607031;     0.260815;     0.008748;    85.631721;     0.006252;    65.146095;    12.207608;     0.064579;     0.188573;     4.979942;     0.035953;     0.928531;     0.071053;     0.256458;     0.027430;     0.005372;     2.887802;     0.069738;     0.835220;    10.383941;     0.233223;     0.120319;     0.189673;     0.123501;     0.041450;     0.071052;     0.038973;     0.028006;     0.069738
OR1         ;     1.959973;     0.548964;     8.798679;    11.386199;     1.401109;     4.310550;    58.280037;    19.677694;     2.940268;    18.615839;    23.598997;    53.262142;   116.550812;     0.862567;     2.384639;    35.623173;    34.829060;     4.357371;     5.108487;     0.586190;     3.157444;     0.322104;    16.800022;    54.491688;    26.885893;     3.008795;     2.774466;     0.945796;   101.064346;    20.563583;     0.375661;     1.481246;     0.929580;     2.279977;    54.491688
OR2         ;     5.053306;     0.500051;    66.295868;     3.257283;     4.442556;     8.206049;   269.756256;   102.606575;     0.387135;    20.591623;     0.543252;   286.893463;   346.064636;     0.951715;     1.408880;    40.489826;     0.791639;     5.854712;     2.214332;     2.155797;     0.839053;     0.066036;   145.006210;    19.206976;    27.716578;     1.746038;     0.828379;     0.814096;     2.807985;    15.161812;     0.535477;     0.827177;     0.301847;     0.424327;    19.206976
OR3         ;     0.566299;     0.102355;     4.779305;     0.118167;     0.685408;     0.648694;    11.512087;     1.203390;     0.029609;     8.427959;     0.030514;    96.637192;   152.997940;     0.133641;     0.187194;   128.039597;     0.215499;     1.211672;     0.181392;     0.250094;     0.063673;     0.007230;     4.944159;     0.410192;     1.595249;     1.077452;     0.171138;     0.178522;     0.209788;     0.394206;     0.103622;     0.075105;     0.059746;     0.073781;     0.410192
OR4         ;     0.547898;     0.245997;     5.304909;     0.217276;     1.015351;     0.771435;    11.825294;     0.311074;     0.009679;   137.075790;     0.013552;   160.504150;    22.795622;     0.178306;     0.305420;    11.258887;     0.049315;     2.339613;     0.105728;     0.353598;     0.040246;     0.010915;     4.365963;     0.096398;     1.294195;    21.504944;     0.349016;     0.269309;     0.279557;     0.117083;     0.110743;     0.112826;     0.061782;     0.089693;     0.096398
OR5         ;     4.817588;     1.256977;    25.856361;     1.210570;     4.581274;     5.947940;    88.812408;    10.423226;     0.557148;   109.024849;     0.881012;   314.840149;   273.659210;     1.311591;     2.135852;   165.741516;    11.883575;    11.279044;     1.582217;     1.713590;     0.551629;     0.086531;    31.377497;     5.245912;    14.726324;    21.152849;     1.960505;     2.123927;     2.140893;     4.713006;     0.833379;     0.919000;     0.462526;     1.344165;     5.245912
