          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ123      ;     0.002857;     0.003106;     0.007268;     0.001496;     0.004199;     0.001581;     0.043789;     0.012960;     0.002389;     0.004458;     0.002691;     0.055643;     0.063344;     0.000805;     0.000748;     0.030304;     0.016842;     0.015640;     0.001808;     0.000351;     0.001432;     0.001286;     0.012820;     0.018651;     0.004073;     0.000490;     0.000688;     0.001614;     0.003920;     0.007252;     0.001017;     0.001156;     0.003380;     0.001290;     0.018651
EEZ185      ;     0.005395;     0.001180;     0.027372;     0.037384;     0.005520;     0.004768;     0.783143;     2.806115;     0.003919;     0.001121;     0.015355;     0.119930;     0.243595;     0.001448;     0.003248;     0.065027;     0.001344;     0.001657;     0.013440;     0.000974;     0.010208;     0.002979;     0.211746;     0.315727;     0.149858;     0.000878;     0.011064;     0.001811;     0.007894;     2.365616;     0.000949;     0.001756;     0.001792;     0.011062;     0.315727
EEZ187      ;     0.000059;     0.000011;     0.000011;     0.000288;     0.000024;     0.000032;     0.003347;     0.007037;     0.000030;     0.000021;     0.000195;     0.000475;     0.002034;     0.000005;     0.000001;     0.000647;     0.000034;     0.000026;     0.000138;     0.000011;     0.000099;     0.000034;     0.000572;     0.006944;     0.000613;     0.000003;     0.000078;     0.000011;     0.000087;     0.005992;     0.000006;     0.000008;     0.000000;     0.000183;     0.006944
EEZ188      ;     0.000937;     0.000873;     3.283581;     0.000221;     0.003597;     0.000244;     0.498088;     0.004871;     0.000244;     0.000244;     0.000244;     1.374216;     0.725260;     0.000298;     0.000151;     0.066077;     0.000244;     0.000244;     0.000244;     0.006042;     0.000244;     0.000154;     1.317329;     0.000244;     0.000244;     0.000244;     0.000244;     0.000506;     0.000244;     0.000272;     0.000244;     0.000377;     0.000244;     0.000244;     0.000244
EEZ189      ;     0.009565;     0.006866;     6.313026;     0.026789;     0.047002;     0.025659;    15.246907;     1.041095;     0.004861;     0.005052;     0.006677;     6.805620;    12.371698;     0.007957;     0.015790;     1.559619;     0.004835;     0.004986;     0.031055;     0.043091;     0.048782;     0.001211;    27.385786;     0.021918;     0.216607;     0.004835;     0.007234;     0.006591;     0.004903;     0.132158;     0.004981;     0.008947;     0.004858;     0.006129;     0.021918
EEZ190      ;     0.009063;     0.003359;     1.051889;     0.049452;     0.033964;     0.023839;    31.741533;     3.267033;     0.003387;     0.003537;     0.007274;     2.148846;     3.487141;     0.014196;     0.024830;     0.678647;     0.003359;     0.004182;     0.049172;     0.025615;     0.074735;     0.001489;     9.683638;     0.042307;     0.428377;     0.003359;     0.008620;     0.003654;     0.003494;     0.236355;     0.004554;     0.008343;     0.003442;     0.015002;     0.042307
EEZ191      ;     0.015812;     0.006657;     0.330954;     0.117519;     0.042859;     0.023465;     7.176165;    30.848499;     0.008620;     0.006483;     0.040392;     1.453969;     4.459270;     0.013925;     0.034223;     0.886561;     0.006100;     0.013159;     0.071579;     0.010854;     0.080116;     0.007518;     2.160197;     0.552719;     0.611272;     0.005300;     0.040335;     0.009367;     0.019452;     1.773168;     0.005870;     0.013759;     0.010919;     0.037227;     0.552719
EEZ209      ;     0.067956;     0.017148;     2.347768;     0.089663;     0.469766;     0.023709;     2.697108;     0.070932;     0.014602;     3.048120;     0.013414;   150.609116;     7.917836;     0.014336;     0.018590;     3.778051;     0.016121;     1.235492;     0.024020;     0.055914;     0.011179;     0.005898;     1.780875;     0.013254;     0.042322;     0.087930;     0.016428;     0.016326;     0.036272;     0.017883;     0.030361;     0.012970;     0.016275;     0.016141;     0.013254
EEZ212      ;     0.061601;     0.132526;     0.128790;     0.025887;     0.077403;     0.082465;     0.523487;     0.240242;     0.015745;     0.075389;     0.044190;     0.342807;     1.031794;     0.064599;     0.049691;     0.575197;     0.464263;     0.109195;     0.025511;     0.142011;     0.013203;     0.024333;     0.142571;     0.197862;     0.082738;     0.025192;     0.046918;     0.090568;     0.510085;     0.128335;     0.064388;     0.053559;     0.094500;     0.043095;     0.197862
EEZ213      ;     0.122800;     0.046576;     4.494782;     0.059916;     0.401758;     0.115293;    13.363776;     4.042588;     0.045934;     0.641844;     0.065186;    29.576723;   141.302628;     0.027172;     0.042230;    25.950558;     0.057548;     0.743045;     0.069476;     0.080410;     0.091319;     0.017287;    10.502304;     0.439000;     0.378195;     0.086379;     0.045169;     0.044250;     0.058301;     0.630304;     0.031057;     0.040167;     0.054151;     0.044870;     0.439000
EEZ215      ;     0.083670;     0.141950;     0.126048;     0.089563;     0.096720;     0.141709;     0.528657;     0.221618;     0.056523;     0.076069;     0.262710;     0.559186;     0.648442;     0.020878;     0.035502;     0.225101;     0.131004;     0.210883;     0.055352;     0.089755;     0.039432;     0.006829;     0.153062;     0.413461;     0.228144;     0.057638;     0.027222;     0.031753;     1.342544;     0.288870;     0.009797;     0.027170;     0.085012;     0.083267;     0.413461
EEZ216      ;     0.066370;     0.037670;     0.292502;     0.262697;     0.090251;     0.074741;     3.920065;     5.408610;     0.049195;     0.110142;     0.336806;     1.548389;     6.003753;     0.019697;     0.045111;     1.248654;     0.047557;     0.158233;     0.123865;     0.024321;     0.097670;     0.010799;     1.223149;    11.135757;     0.595502;     0.034023;     0.056875;     0.027849;     0.217823;     1.518146;     0.021854;     0.034503;     0.028423;     0.097244;    11.135757
EEZ224      ;     0.020202;     0.017636;     0.049294;     0.018358;     0.027123;     0.012165;     0.242921;     0.132673;     0.024404;     0.022913;     0.028193;     0.311722;     0.343629;     0.004841;     0.005928;     0.238670;     0.073252;     0.073056;     0.014465;     0.006790;     0.009715;     0.002945;     0.079813;     0.203544;     0.037372;     0.007655;     0.003247;     0.006126;     0.038840;     0.096458;     0.006834;     0.006367;     0.014975;     0.010328;     0.203544
EEZ273      ;     0.095304;     0.025649;     0.718722;     0.151581;     0.278676;     0.063041;     5.303102;     0.203020;     0.022038;    32.587906;     0.008871;    47.960476;     3.351310;     0.019951;     0.027561;     2.441561;     0.023272;     1.003451;     0.047574;     0.137787;     0.022548;     0.005229;     1.013421;     0.020444;     0.190004;     2.536682;     0.028134;     0.025421;     0.055443;     0.050357;     0.031771;     0.013774;     0.026714;     0.031754;     0.020444
OR1         ;     0.260525;     0.219307;     0.595617;     1.040726;     0.328137;     0.240170;     4.786930;     2.782004;     0.198414;     0.717600;     1.663580;     4.183717;     6.214659;     0.088106;     0.126794;     2.418961;     2.109987;     1.068524;     0.360107;     0.103583;     0.287545;     0.061679;     1.567368;    11.808002;     1.004718;     0.137381;     0.220374;     0.153960;     3.390910;     1.794787;     0.086680;     0.116787;     0.167553;     0.515799;    11.808002
OR2         ;     0.141709;     0.055904;    16.934105;     0.307772;     0.479731;     0.184236;    64.415291;    42.476597;     0.063850;     0.136212;     0.143106;    66.628204;   123.852142;     0.062271;     0.127939;    11.638716;     0.050800;     0.334745;     0.246871;     0.175017;     0.310899;     0.028936;    48.946857;     7.376110;     1.974208;     0.051579;     0.122398;     0.054869;     0.100914;     5.630247;     0.044425;     0.068832;     0.070365;     0.127040;     7.376110
OR3         ;     0.058067;     0.026438;     0.910569;     0.040147;     0.418264;     0.041029;     4.091953;     0.870334;     0.024532;     0.575819;     0.022932;    53.857536;    61.054134;     0.016150;     0.017601;    56.954498;     0.025575;     0.731422;     0.024009;     0.033991;     0.024630;     0.015077;     2.116071;     0.065983;     0.039561;     0.089476;     0.026685;     0.025746;     0.031327;     0.166684;     0.017021;     0.023100;     0.026199;     0.026491;     0.065983
OR4         ;     0.157860;     0.040294;     0.799704;     0.210030;     0.599116;     0.077133;     5.529601;     0.179312;     0.029708;    41.003609;     0.020711;   156.753845;     6.217572;     0.034519;     0.045060;     4.678514;     0.033861;     2.411639;     0.061005;     0.122772;     0.027227;     0.008606;     1.252574;     0.028434;     0.194235;    18.173120;     0.041541;     0.038795;     0.089733;     0.051746;     0.066249;     0.028033;     0.039661;     0.042761;     0.028434
OR5         ;     0.970216;     0.426487;     4.930296;     0.398706;     1.490065;     0.694602;    27.019321;     3.280872;     0.269250;    30.210897;     0.164713;    73.477898;    32.927811;     0.201959;     0.212205;    25.827866;     0.453346;    10.647278;     0.209788;     0.475950;     0.141092;     0.080529;     8.196245;     0.454827;     1.366867;     8.240953;     0.346820;     0.369969;     0.435763;     0.930736;     0.386715;     0.221497;     0.408991;     0.362653;     0.454827
