          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ123      ;     0.001087;     0.002381;     0.026098;     0.010780;     0.001499;     0.006721;     0.088456;     0.028593;     0.002827;     0.010447;     0.002139;     0.035893;     0.013930;     0.002529;     0.002694;     0.004632;     0.016389;     0.003181;     0.003913;     0.002312;     0.002637;     0.002350;     0.020469;     0.020069;     0.047073;     0.002138;     0.004902;     0.003700;     0.008151;     0.013245;     0.002229;     0.002665;     0.002070;     0.003730;     0.020069
EEZ185      ;     0.004310;     0.003285;     0.015624;     0.067191;     0.004905;     0.007516;     1.112093;     4.007860;     0.000833;     0.000754;     0.005685;     0.053479;     0.023626;     0.003857;     0.008514;     0.018860;     0.000753;     0.002403;     0.030931;     0.001631;     0.008954;     0.004600;     0.265315;     0.212311;     0.219181;     0.000754;     0.015638;     0.001288;     0.001635;     2.414603;     0.000785;     0.002826;     0.000754;     0.041938;     0.212311
EEZ187      ;     0.000017;     0.000008;     0.000008;     0.000568;     0.000026;     0.000021;     0.004737;     0.016648;     0.000008;     0.000008;     0.000135;     0.000343;     0.000266;     0.000008;     0.000008;     0.000123;     0.000008;     0.000008;     0.000264;     0.000008;     0.000060;     0.000037;     0.001256;     0.005358;     0.001214;     0.000008;     0.000118;     0.000008;     0.000048;     0.006949;     0.000008;     0.000008;     0.000008;     0.000342;     0.005358
EEZ188      ;     0.000183;     0.000183;     3.776029;     0.000183;     0.003748;     0.000183;     0.136663;     0.010584;     0.000183;     0.000183;     0.000183;     1.955757;     0.470265;     0.000183;     0.000183;     0.028143;     0.000183;     0.000183;     0.000183;     0.007652;     0.000183;     0.000183;     0.433391;     0.000183;     0.000183;     0.000183;     0.000183;     0.000183;     0.000183;     0.000183;     0.000183;     0.000183;     0.000183;     0.000183;     0.000183
EEZ189      ;     0.004178;     0.003131;     9.428181;     0.012547;     0.038053;     0.003098;     8.805524;     1.036195;     0.003044;     0.003202;     0.002969;     7.679379;     7.498434;     0.003057;     0.003091;     0.535087;     0.003037;     0.004041;     0.004683;     0.065087;     0.002539;     0.003127;    24.165344;     0.010656;     0.006689;     0.003635;     0.003154;     0.003128;     0.003131;     0.030607;     0.003108;     0.003059;     0.003032;     0.003129;     0.010656
EEZ190      ;     0.010264;     0.002098;     1.556150;     0.037276;     0.008980;     0.003145;    32.274734;     3.211869;     0.002084;     0.003588;     0.002170;     1.582421;     1.300437;     0.002746;     0.002124;     0.172443;     0.002083;     0.002363;     0.011690;     0.047295;     0.002229;     0.002066;    12.623894;     0.010778;     0.014730;     0.003999;     0.002094;     0.002094;     0.002098;     0.051725;     0.002098;     0.002276;     0.002090;     0.002095;     0.010778
EEZ191      ;     0.006351;     0.009780;     0.523944;     0.195014;     0.013424;     0.006029;     8.649930;    36.723007;     0.004105;     0.006728;     0.011444;     1.028813;     1.755035;     0.010494;     0.008344;     0.339090;     0.003758;     0.003736;     0.081313;     0.020800;     0.021723;     0.008339;     3.109157;     0.260682;     0.467481;     0.010433;     0.018662;     0.004771;     0.003904;     1.114547;     0.004006;     0.005314;     0.003720;     0.053450;     0.260682
EEZ209      ;     0.010680;     0.009563;     1.297601;     0.011939;     0.052663;     0.010599;     0.173613;     0.067279;     0.008235;     2.864386;     0.013279;   105.383362;     3.335295;     0.009220;     0.010426;     1.572819;     0.008057;     0.028756;     0.009865;     0.012948;     0.007346;     0.005014;     0.664558;     0.010272;     0.017367;     0.193854;     0.010574;     0.009133;     0.015503;     0.014268;     0.008803;     0.009849;     0.007868;     0.011766;     0.010272
EEZ212      ;     0.029031;     0.101715;     0.350562;     0.376453;     0.052300;     0.134989;     0.847486;     0.382431;     0.142186;     0.167217;     0.073652;     0.489637;     0.444030;     0.039371;     0.031271;     0.390278;     0.372280;     0.042974;     0.133067;     0.061295;     0.059685;     0.064358;     0.362826;     0.179664;     0.768895;     0.085119;     0.023101;     0.017678;     0.323204;     0.231429;     0.074976;     0.090009;     0.049321;     0.078846;     0.179664
EEZ213      ;     0.037176;     0.037504;     2.821656;     0.205814;     0.054356;     0.094322;     4.735110;     2.234601;     0.026313;     0.166281;     0.040736;    21.465757;   122.457466;     0.034329;     0.059416;    20.340836;     0.028182;     0.068584;     0.045084;     0.060071;     0.015657;     0.023021;     4.041562;     0.311749;     0.546419;     0.066349;     0.045940;     0.045222;     0.060358;     0.270434;     0.030714;     0.041643;     0.028460;     0.069111;     0.311749
EEZ215      ;     0.073643;     0.090655;     0.112399;     0.344253;     0.055427;     0.154069;     1.002533;     0.518958;     0.149662;     0.147963;     0.215048;     0.151780;     0.240852;     0.058950;     0.107471;     0.074642;     0.038346;     0.138186;     0.090202;     0.044365;     0.052682;     0.036158;     0.443165;     0.333867;     0.340217;     0.096178;     0.083150;     0.068083;     1.521318;     0.189029;     0.082764;     0.087101;     0.123507;     0.176511;     0.333867
EEZ216      ;     0.055175;     0.093123;     0.577951;     0.466483;     0.049488;     0.159159;     5.109586;     7.717490;     0.050345;     0.070755;     0.169111;     1.747320;     4.782461;     0.077844;     0.134502;     0.834206;     0.021748;     0.093966;     0.201633;     0.030830;     0.064301;     0.075329;     1.735262;     8.622886;     1.141460;     0.035888;     0.233334;     0.126777;     0.496596;     1.256343;     0.068078;     0.075179;     0.033592;     0.367916;     8.622886
EEZ224      ;     0.010704;     0.020909;     0.090136;     0.109519;     0.019698;     0.047643;     0.459365;     0.255457;     0.037018;     0.050912;     0.026487;     0.118347;     0.145448;     0.018359;     0.035880;     0.055351;     0.072636;     0.039716;     0.053150;     0.015073;     0.024671;     0.014867;     0.119826;     0.164608;     0.307015;     0.027352;     0.037873;     0.039429;     0.120148;     0.133125;     0.021867;     0.029435;     0.015357;     0.045012;     0.164608
EEZ273      ;     0.026371;     0.022525;     0.435769;     0.016687;     0.150895;     0.030022;     0.741108;     0.184153;     0.008859;    30.978416;     0.013438;    31.142351;     1.713450;     0.017215;     0.028936;     1.161590;     0.010862;     0.244004;     0.011138;     0.025315;     0.008404;     0.011855;     0.794500;     0.038953;     0.040347;     2.782940;     0.020114;     0.022315;     0.020228;     0.056723;     0.022517;     0.021947;     0.016759;     0.020325;     0.038953
OR1         ;     0.175220;     0.306414;     1.069988;     1.357740;     0.174464;     0.599472;     7.427182;     3.621167;     0.294728;     0.411316;     0.886138;     2.515828;     5.211821;     0.244882;     0.371159;     1.805294;     2.631895;     0.302889;     0.540362;     0.121951;     0.239046;     0.249747;     2.261703;     9.738680;     2.213455;     0.182114;     0.610218;     0.404703;     3.781910;     1.806831;     0.265671;     0.232147;     0.166532;     1.132663;     9.738680
OR2         ;     0.069821;     0.081948;    17.944603;     0.717220;     0.126945;     0.112589;    52.881477;    50.106651;     0.031245;     0.111051;     0.098266;    67.569359;   104.107628;     0.069462;     0.124061;     6.848697;     0.033044;     0.103928;     0.253903;     0.189155;     0.064938;     0.048033;    41.573196;     5.289061;     1.961348;     0.076861;     0.105606;     0.072324;     0.086160;     4.171086;     0.042942;     0.080036;     0.035750;     0.251540;     5.289061
OR3         ;     0.016074;     0.014224;     0.434809;     0.017130;     0.023599;     0.027586;     0.453460;     0.334673;     0.016552;     0.167533;     0.016179;    33.328442;    49.623177;     0.014007;     0.018178;    46.894527;     0.013949;     0.028461;     0.011735;     0.017206;     0.007462;     0.009680;     0.557504;     0.030967;     0.036826;     0.060213;     0.015780;     0.014773;     0.017082;     0.040943;     0.014333;     0.015551;     0.013100;     0.015340;     0.030967
OR4         ;     0.026007;     0.030195;     0.455299;     0.028879;     0.152414;     0.037019;     0.491942;     0.149665;     0.017637;    35.614044;     0.027995;   107.129143;     2.160471;     0.021873;     0.035973;     1.999315;     0.019235;     0.193521;     0.023068;     0.030003;     0.017995;     0.015087;     0.753959;     0.034002;     0.053064;    18.424934;     0.029657;     0.029854;     0.035486;     0.056836;     0.027933;     0.029330;     0.023641;     0.031501;     0.034002
OR5         ;     0.310113;     0.229158;     2.647553;     0.223198;     0.493654;     0.550247;     8.028670;     2.154345;     0.102399;    10.094577;     0.118191;    49.187737;    29.131832;     0.162385;     0.341596;    22.738159;     0.243440;     0.983845;     0.112463;     0.280619;     0.072017;     0.124263;     3.433075;     0.384426;     1.323759;     4.746662;     0.228491;     0.244046;     0.201740;     0.465787;     0.209590;     0.229987;     0.176500;     0.231053;     0.384426
