          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ188      ;     0.000501;     0.000231;     2.933921;     0.000269;     0.005846;     0.000231;     0.382886;     0.025551;     0.000231;     0.005818;     0.000231;     1.488981;     0.746080;     0.000231;     0.000231;     0.072025;     0.000231;     0.000231;     0.000231;     0.007296;     0.000133;     0.000231;     0.820473;     0.000231;     0.000231;     0.000231;     0.000231;     0.000231;     0.000231;     0.002376;     0.000231;     0.000231;     0.000231;     0.000231;     0.000231
EEZ189      ;     0.033134;     0.004100;     6.469524;     0.015912;     0.085156;     0.036828;    13.636704;     1.362733;     0.004177;     0.084896;     0.004570;     7.439156;    11.430425;     0.003734;     0.010938;     1.259788;     0.004256;     0.005226;     0.012314;     0.066562;     0.014870;     0.002010;    23.224012;     0.024613;     0.011789;     0.003992;     0.009504;     0.004529;     0.004256;     0.149372;     0.004282;     0.005605;     0.004101;     0.004331;     0.024613
EEZ190      ;     0.011167;     0.003268;     1.133422;     0.020472;     0.019443;     0.022474;    31.543671;     3.421770;     0.002863;     0.025161;     0.002598;     2.236225;     3.130349;     0.002452;     0.007620;     0.450282;     0.002868;     0.003058;     0.020952;     0.026489;     0.028800;     0.003247;     9.813809;     0.054890;     0.101228;     0.002602;     0.013441;     0.003186;     0.002868;     0.220904;     0.003406;     0.004159;     0.002811;     0.003158;     0.054890
EEZ191      ;     0.015175;     0.006041;     0.430682;     0.105143;     0.021783;     0.060524;    10.002317;    28.229273;     0.006219;     0.042442;     0.021291;     1.581192;     3.631550;     0.005740;     0.018068;     0.573807;     0.005071;     0.009615;     0.059883;     0.013675;     0.062807;     0.016879;     2.436837;     0.507012;     0.611500;     0.004368;     0.044468;     0.006020;     0.005969;     1.863522;     0.004006;     0.011821;     0.005581;     0.028715;     0.507012
EEZ209      ;     0.013530;     0.013294;     2.930494;     0.022445;     0.118573;     0.029439;     3.839730;     0.471064;     0.010611;     2.503649;     0.012022;   147.011429;     9.176096;     0.011722;     0.009002;     3.057218;     0.012916;     0.026227;     0.012786;     0.081951;     0.011135;     0.006550;     3.528602;     0.012457;     0.037376;     0.150252;     0.011717;     0.012801;     0.013700;     0.077986;     0.009220;     0.010383;     0.012131;     0.011066;     0.012457
EEZ212      ;     0.048315;     0.030654;     0.165581;     0.071399;     0.042459;     0.072011;     0.270200;     0.128819;     0.026173;     0.137144;     0.082299;     0.624105;     1.494193;     0.033053;     0.030885;     0.586719;     0.586061;     0.040854;     0.046119;     0.058110;     0.030503;     0.022202;     0.203963;     0.151736;     0.146675;     0.084892;     0.047940;     0.027510;     0.468744;     0.088612;     0.019993;     0.053824;     0.035913;     0.059606;     0.151736
EEZ213      ;     0.047977;     0.033251;     3.820201;     0.079567;     0.164584;     0.066775;     9.076474;     3.266445;     0.032374;     0.283126;     0.042784;    26.366117;   136.932968;     0.024977;     0.034777;    24.790800;     0.047793;     0.054466;     0.065581;     0.085944;     0.049997;     0.014104;     6.896619;     0.447765;     0.416399;     0.042920;     0.037505;     0.034767;     0.053739;     0.644567;     0.019125;     0.029067;     0.034955;     0.044707;     0.447765
EEZ215      ;     0.006086;     0.066323;     0.103418;     0.182399;     0.011888;     0.035460;     0.237539;     0.128543;     0.044538;     0.030312;     0.569207;     0.215726;     1.102143;     0.004935;     0.025899;     0.350728;     0.165777;     0.022955;     0.025624;     0.044785;     0.024263;     0.003161;     0.130430;     0.341090;     0.117578;     0.072745;     0.035312;     0.056174;     1.540683;     0.249447;     0.001762;     0.016162;     0.009963;     0.117853;     0.341090
EEZ216      ;     0.046981;     0.042178;     0.689730;     0.340974;     0.042048;     0.106863;     7.285614;     6.544298;     0.052092;     0.060707;     0.637243;     2.432789;     7.249653;     0.015578;     0.045362;     1.218361;     0.042899;     0.055908;     0.104278;     0.035040;     0.088444;     0.019443;     2.483961;    11.394360;     0.662173;     0.023029;     0.080175;     0.042889;     0.501776;     1.849837;     0.010558;     0.034581;     0.025357;     0.130469;    11.394360
EEZ224      ;     0.006273;     0.026480;     0.037201;     0.049102;     0.009986;     0.014049;     0.162435;     0.058515;     0.007209;     0.014299;     0.031619;     0.156594;     0.611966;     0.003297;     0.009586;     0.130336;     0.063088;     0.008876;     0.017355;     0.007409;     0.009930;     0.003147;     0.045643;     0.159232;     0.030683;     0.012613;     0.013298;     0.018907;     0.074758;     0.069168;     0.001946;     0.006246;     0.008374;     0.025146;     0.159232
EEZ273      ;     0.032856;     0.022860;     2.434954;     0.032876;     0.116686;     0.072822;     5.887474;     0.584132;     0.008592;    25.047268;     0.016466;    66.540947;     4.480812;     0.009314;     0.010093;     1.501565;     0.018927;     0.272168;     0.020140;     0.165240;     0.013787;     0.005416;     3.263881;     0.036345;     0.087329;     2.067084;     0.013651;     0.019368;     0.041690;     0.139782;     0.007896;     0.010906;     0.021608;     0.015724;     0.036345
OR1         ;     0.108105;     0.179612;     0.955139;     1.014514;     0.088308;     0.259485;     5.627299;     2.296642;     0.182515;     0.229936;     2.463423;     3.919755;     9.631948;     0.063288;     0.129422;     3.217322;     2.079977;     0.131401;     0.259358;     0.108485;     0.210537;     0.040722;     1.993176;    11.117014;     0.846752;     0.131750;     0.170869;     0.147456;     4.815091;     1.996334;     0.035518;     0.116967;     0.088200;     0.391658;    11.117014
OR2         ;     0.124706;     0.047389;    15.949498;     0.305690;     0.328719;     0.241769;    65.964447;    41.391945;     0.044173;     0.419318;     0.105320;    63.168434;   122.831863;     0.036434;     0.084108;    10.740470;     0.045515;     0.088947;     0.193285;     0.210946;     0.182436;     0.046548;    42.843174;     6.812146;     1.671473;     0.037878;     0.128699;     0.045836;     0.068345;     5.962157;     0.032385;     0.061323;     0.045410;     0.105045;     6.812146
OR3         ;     0.012563;     0.019657;     0.707530;     0.026073;     0.051517;     0.018231;     1.826767;     0.707776;     0.020004;     0.219613;     0.014652;    39.782261;    56.518234;     0.017390;     0.013856;    48.233604;     0.020549;     0.018417;     0.026545;     0.018312;     0.022466;     0.007119;     1.520047;     0.052499;     0.076807;     0.046080;     0.019455;     0.019783;     0.022041;     0.153858;     0.008563;     0.014332;     0.020107;     0.021794;     0.052499
OR4         ;     0.042032;     0.031687;     3.490548;     0.051605;     0.217587;     0.090540;     7.710343;     0.843635;     0.016436;    31.535168;     0.023905;   185.588913;     8.083276;     0.020093;     0.016455;     3.310304;     0.029040;     0.342061;     0.028823;     0.211113;     0.021653;     0.010417;     5.007470;     0.037002;     0.112242;    13.925800;     0.022613;     0.027666;     0.041396;     0.172927;     0.015004;     0.020375;     0.029944;     0.024907;     0.037002
OR5         ;     0.116930;     0.280426;     5.131142;     0.222547;     0.289758;     0.268348;    11.889104;     2.709730;     0.142464;    14.089323;     0.138647;    86.257385;    32.724289;     0.151171;     0.111150;    25.997305;     0.593319;     0.904740;     0.231980;     0.315149;     0.147118;     0.076052;     8.228568;     0.468483;     1.229370;     4.793351;     0.167087;     0.250026;     0.283503;     0.748920;     0.069838;     0.119739;     0.190920;     0.218571;     0.468483
