          ;    AT;    BA;    BE;    BY;    CH;    CZ;    DE;    DK;    EE;    ES;    FI;    FR;    GB;    HR;    HU;    IE;    IS;    IT;    LT;    LU;    LV;    MD;    NL;    NO;    PL;    PT;    RO;    RS;    RU;    SE;    SI;    SK;    TR;    UA;   NOA
EEZ213      ;     0.100930;     0.051643;     4.780819;     0.106939;     0.238561;     0.082244;     4.363833;     2.472254;     0.031388;     0.162800;     0.046964;    26.459206;   126.895538;     0.059070;     0.058084;    21.926119;     0.026754;     0.214112;     0.065784;     0.120408;     0.036713;     0.023285;     7.742076;     0.338905;     0.249096;     0.106010;     0.057186;     0.046799;     0.054834;     0.442560;     0.046186;     0.061780;     0.020975;     0.067268;     0.338905
EEZ215      ;     0.258392;     0.212895;     0.209318;     0.345568;     0.199160;     0.583356;     2.258389;     2.332891;     0.185513;     0.226571;     0.449607;     0.392231;     0.521023;     0.137298;     0.184165;     0.140793;     0.057123;     0.617678;     0.352636;     0.067755;     0.186179;     0.006290;     0.410023;     1.043319;     2.334326;     0.212808;     0.063118;     0.168170;     0.909112;     1.020044;     0.163382;     0.213996;     0.128702;     0.088852;     1.043319
EEZ216      ;     0.151585;     0.062207;     0.698177;     0.219507;     0.165108;     0.118916;     2.962748;     6.540451;     0.059556;     0.220015;     0.177625;     3.208641;     5.196017;     0.070229;     0.083255;     1.174520;     0.023249;     0.403547;     0.138290;     0.047124;     0.078142;     0.016582;     1.850463;    10.503817;     0.744449;     0.110518;     0.067476;     0.058416;     0.192242;     1.807955;     0.055120;     0.081767;     0.032688;     0.107788;    10.503817
EEZ224      ;     0.026656;     0.038535;     0.080112;     0.038368;     0.031982;     0.066175;     0.424368;     0.125294;     0.007751;     0.049215;     0.026961;     0.153060;     0.213434;     0.007754;     0.026113;     0.046374;     0.068831;     0.056235;     0.015507;     0.013492;     0.008095;     0.006107;     0.222908;     0.115956;     0.114767;     0.030251;     0.032521;     0.013599;     0.028676;     0.109938;     0.027719;     0.020362;     0.008265;     0.014665;     0.115956
EEZ273      ;     0.053225;     0.029380;     1.386034;     0.023648;     0.144937;     0.063966;     0.918258;     0.250593;     0.021301;    24.399391;     0.019557;    48.629833;     0.647013;     0.027135;     0.050153;     2.075294;     0.023056;     0.336073;     0.018596;     0.071392;     0.014374;     0.009573;     1.640323;     0.049839;     0.091430;     3.536659;     0.028064;     0.026604;     0.032003;     0.079019;     0.025507;     0.030148;     0.018335;     0.025450;     0.049839
OR1         ;     0.544228;     0.490975;     2.047476;     1.114079;     0.618398;     0.854960;     7.502818;     4.742006;     0.368759;     1.067750;     1.650189;     7.048172;     9.480363;     0.294637;     0.439425;     3.614773;     4.604053;     1.582790;     0.574050;     0.222680;     0.346532;     0.087194;     4.531740;    13.704387;     3.299740;     0.491992;     0.452998;     0.337970;     4.353654;     3.215229;     0.343239;     0.373270;     0.192281;     0.456821;    13.704387
OR2         ;     0.231262;     0.061267;    23.908150;     0.208970;     0.580830;     0.091307;    45.440186;    53.940754;     0.056916;     0.155806;     0.080596;    66.261765;   113.347389;     0.121033;     0.077692;     7.478028;     0.038589;     0.361115;     0.134024;     0.299590;     0.067529;     0.031568;    57.380211;     6.259562;     0.411960;     0.090350;     0.086001;     0.076041;     0.085163;     5.043559;     0.071473;     0.092621;     0.032826;     0.122385;     6.259562
OR3         ;     0.028004;     0.019003;     0.879359;     0.039981;     0.103517;     0.049993;     0.998167;     0.468509;     0.017744;     0.167166;     0.020747;    39.775173;    53.474159;     0.015679;     0.034925;    50.597195;     0.011736;     0.062739;     0.022635;     0.055231;     0.019494;     0.014250;     1.828705;     0.038079;     0.055283;     0.121516;     0.035592;     0.018994;     0.035038;     0.075131;     0.016852;     0.035145;     0.014449;     0.045720;     0.038079
OR4         ;     0.090646;     0.040899;     1.714131;     0.035377;     0.239194;     0.094372;     0.942212;     0.280758;     0.027956;    25.141727;     0.026722;   148.649124;     1.236743;     0.047859;     0.060445;     3.441416;     0.026119;     0.386638;     0.025453;     0.103585;     0.024566;     0.019080;     2.358489;     0.057395;     0.098661;    17.057821;     0.046795;     0.040648;     0.042061;     0.080681;     0.043881;     0.042239;     0.024571;     0.036309;     0.057395
OR5         ;     0.352191;     0.292642;     4.520058;     0.397035;     0.951743;     0.476403;     6.464220;     2.552652;     0.200193;     6.297397;     0.251032;    76.261749;    19.242453;     0.174558;     0.286943;    25.403629;     0.246371;     2.082149;     0.242472;     0.510089;     0.167264;     0.133431;     6.344473;     0.485991;     0.861878;     4.938039;     0.252796;     0.227678;     0.533332;     0.810665;     0.189551;     0.253990;     0.195613;     0.309332;     0.485991
