	AL	AM	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZT	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RUE	SE	SI	SK	TJ	TM	TR	UA	UZ	ATL	BAS	BLS	MED	NOS	AST	NOA	BIC	DMS	VOL	SUM	EXC	EU
TR	4.04996287146667	11.6365033472	2.1472366592	9.32376302933333	1.07191780693333	0.2538032128	20.0939208704	2.94763670186667	0.6310320128	4.25395950933333	1.3558042624	4.09873995093333	0.1779277312	0.160886237866667	9.85489954133333	0.1893131776	4.5284655104	0.651389405866667	6.22939559253333	33.2595221845333	1.8227060736	3.2355467264	0.1234017792	0.0035752808	20.6846820352	0.0056237568	7.66815982933333	0.311261696	0.0210870656	0.135272635733333	3.27882724693333	0.461431671466667	1.24362765653333	0.175852288	0.405915784533333	0.0406063616	4.7007383552	0.541956437333333	21.7221169152	7.3734848512	21.124186112	0.16392576	0.5123741696	1.03474817706667	0.00347130586666667	0.577931400533333	1565.66042269013	17.4827722069333	0.249930513066667	0.122012407466667	0.127646993066667	-0.963630353066667	-2.50706520746667	0.119571012266667	103.527603677867	30.314561536	29.3396895061333	-0.1055120128	-7.09433207466667	1950.56226188266	1797.68171639787	134.794748078933
UA	3.75705791146667	0.866515285333333	15.0577108309333	3.41088119466667	4.727635968	3.12502381226667	31.8137696256	109.735881386667	3.92786548053333	0.107798929066667	16.1788253525333	57.6824366421333	5.08789282133333	0.854570461866667	8.6085369856	1.76078615893333	17.1919409152	5.53830918826667	2.29231547733333	20.2445815808	10.4605996373333	34.7648469674667	1.04602241706667	0.0260249237333333	50.7497458346667	0.0102531434666667	57.7423671296	6.7177627648	0.3033408512	2.66218728106667	58.1878764885333	0.808902109866667	2.34547964586667	0.0768690858666667	6.02707995306667	0.612121941333333	135.814036411733	0.307432448	191.980704017067	18.1645246464	148.8861003776	2.88492202666667	3.9621132288	13.9297106602667	0.0100673056	0.932014967466667	35.2465671509333	772.1048866816	0.831307093333333	0.449865966933333	0.305732232533333	-0.448175479466667	3.12009878186667	0.9709307904	2.25007233706667	5.3059223552	16.2450330965333	0.250778333866667	1.1270735872	1899.14353520107	1869.56620319893	634.478957252267
UZ	0.0418679808	2.99505117866667	0.0405721941333333	9.61305422506667	0.0291531669333333	0.0267147605333333	0.1435429888	0.4905899008	0.0401508522666667	0.0607613866666667	0.0674564010666667	0.370606250666667	0.0311901397333333	0.0415452288	0.1056749568	0.0537393621333333	0.140026077866667	0.0457914752	1.62528365226667	0.393348266666667	0.0177263488	0.046744	0.00742213813333333	-0.000425881566666667	0.571674146133333	14.4141811712	88.3634034005333	0.0508737749333333	0.00314511306666667	0.0368955733333333	0.0855323733333333	0.00434258053333333	0.0267193984	0.00315822826666667	0.047271424	0.00532985546666667	0.456102775466667	0.00450709226666667	0.394123127466667	0.0703233621333333	14.2765413717333	0.0268783616	0.0134533813333333	0.0204176256	30.6320135509333	30.3276927658667	12.3293226325333	1.4627713024	188.711104238933	-0.00014008745	0.0230939882666667	0.0106630496	0.1342070272	0.0191546837333333	40.170487808	0.472006929066667	7.88314084693333	0.0135720277333333	-0.219862289066667	447.271689662716	398.7653656787	3.20363625066667
ATL	0.140497041066667	0.183024469333333	8.59976389973333	0.578491050666667	0.993918634666667	42.3376934229333	1.106221056	14.6807007914667	11.6119240704	0.0138196181333333	12.5081922218667	223.7684252672	32.9616326656	3.2087302144	241.289536034133	15.5185108309333	738.652655889067	459.631230976	0.220411767466667	0.376953514666667	1.48600436053333	2.7895021568	306.399289890133	22.7589903701333	53.5061244586667	0.0252089045333333	10.9571910314667	5.88651451733333	2.57102533973333	3.28747362986667	0.5348027392	0.0791227136	0.167560123733333	0.00770304853333333	67.3670277802667	40.4784764245333	53.5408192170667	53.3096737450667	4.47122746026667	1.50437123413333	65.3778441557333	19.24759552	2.06985803093333	2.42340795733333	0.0110745045333333	0.207354709333333	2.54339918506667	10.0687872	0.194994210133333	-8.01354765653333	6.84436138666667	0.0541119232	2.28625749333333	12.0840399530667	0.725577728	2.57899205973333	1273.29869933227	-0.917438805333333	0.387562018133333	3830.98337348694	2541.6547580544	2356.85060836267
BAS	0.3350833152	0.00711215893333333	6.75542848853333	0.033925088	1.4236737536	14.4157168981333	1.94976426666667	16.8375003818667	4.82312574293333	0.000637064533333333	11.7387132928	270.733672448	130.1372731392	12.1495748608	4.33691962026667	42.5774066346667	48.06475776	32.0974487552	0.022926848	0.726329207466667	2.0874317824	5.73168134826667	5.51198173866667	-0.00426286186666667	9.12693712213333	0.000438822766666667	3.0182367232	14.4346524330667	0.913510263466667	13.6578116266667	1.201616896	0.171019332266667	0.424853947733333	0.0073081936	41.8051609941333	6.7700178944	107.960423765333	0.186808746666667	10.2167631189333	3.53024054613333	18.3728690517333	83.8891732992	1.33221348693333	3.20452471466667	0.000306359266666667	0.0230530346666667	0.346028782933333	10.705403904	0.0253702741333333	0.6790350848	-9.01802775893333	0.0779093845333333	0.602499549866667	-3.0626619392	0.0361264213333333	0.227630711466667	13.2736210261333	-0.423210564266667	0.0997201408	946.311207122833	943.8185650663	873.662593288
BLS	3.6026834944	2.506162176	5.35740852906667	7.64530906453333	2.24049916586667	0.715599189333333	51.3540795050667	13.9136761856	1.05892543146667	0.403975816533333	3.8163881984	12.988399616	0.835424938666667	0.435376059733333	4.34022618453333	0.757702997333333	4.18836343466667	1.54735179093333	17.5775765845333	25.8593390592	3.96650059093333	8.3843448832	0.230819601066667	0.0150123296	25.6111236437333	0.0145455626666667	31.0247948288	1.52090624	0.0564018389333333	0.665431586133333	19.1190816085333	0.5403574272	1.9225088	0.0990261589333333	1.22893626026667	0.173664750933333	19.1393737386667	0.212610184533333	90.2605395285333	11.6518518784	96.4653918890667	0.644112520533333	1.30767639893333	2.956025856	0.0181759594666667	0.6458605568	175.714721245867	108.1864880128	0.4698569728	0.238934749866667	0.464049220266667	-2.4476688384	2.57008899413333	0.4301543424	8.51570141866667	9.03801186986667	12.2983841792	-0.0268250986666667	1.24307237546667	795.714511488	763.3906082752	264.916963758933
MED	27.3742473898667	0.505277201066667	19.7769712981333	1.390237696	12.881707008	3.7271281664	45.0948759552	5.16716898986667	16.9150032554667	17.1670776490667	8.5827715072	36.8245910186667	1.065202688	0.2130798592	482.607488477867	0.3197478912	344.002134016	12.2453437098667	0.947467605333333	88.9272139776	20.0840948394667	15.4016787114667	2.3164051456	0.0568355626666667	715.822709691733	0.0117192181333333	5.36900348586667	0.7187812352	0.378700356266667	0.300898440533333	4.89570577066667	4.9215193088	5.59365270186667	6.9970345984	3.697573888	0.314743671466667	16.0804995072	13.9910763861333	36.6353864021333	26.3866002090667	14.1551140864	0.571729578666667	11.4818110805333	4.03346336426667	0.0092565504	0.143047424	306.9975724032	20.3067359232	0.121604539733333	1.52121535146667	0.378273041066667	-0.437512123733333	-36.6509817856	1.85894065493333	57.6227814058667	269.259147400533	84.3913188693333	-1.529387008	-1.1479420928	2738.79554315413	2363.52968944107	1888.98137460053
NOS	0.0459310336	0.004736936	5.27540333226667	0.0190162624	0.897989290666667	75.8699611477333	0.573152187733333	4.3084054528	5.40735133013333	-0.00109344653333333	10.7626430464	330.081938090667	100.513445751467	0.5469225984	15.3714141866667	1.23188701866667	415.5835940864	533.338329361067	0.0125759594666667	0.2069050368	1.06162496853333	3.66039012693333	56.7706954410667	0.336292693333333	8.21452909226667	-0.00124002933333333	1.41503133013333	2.3518920704	1.86425808213333	1.35146673493333	0.1905444864	0.0378684245333333	0.0875408981333333	0.00987207786666667	191.195740023467	21.8246064810667	48.069804032	1.42882747733333	3.32566391466667	1.5396110336	3.5532668928	14.6553754965333	0.867835357866667	2.16551410346667	-0.000862014466666667	0.00887434613333333	0.349499426133333	4.88911776426667	0.00119861146666667	-1.70027008	-2.2847758336	0.0283488	0.5051283456	-15.3108010325333	0.00447015386666667	0.475363805866667	38.9985293653333	-1.53133492906667	0.219187831466667	1890.6791944334	1871.27534800647	1825.28636642867
AST	0.6400745472	15.1699445077333	0.4018748416	98.1967306752	-0.0732621568	0.1342899712	0.573405934933333	3.02009685333333	0.2397817856	2.90221206186667	0.3756285952	1.9080646656	0.171258094933333	0.157940241066667	1.91043024213333	0.197543236266667	1.2861022208	0.235122807466667	10.5293272405333	2.90934510933333	0.2186294784	0.4290812928	0.0469063296	0.000841210266666667	6.2800625664	11.4046107648	460.223711368533	0.3454292992	0.0124974005333333	0.1929822208	0.769889826133333	0.0641434709333333	0.113769565866667	0.0283083050666667	0.253942903466667	0.0157413301333333	2.12181674666667	0.06338848	3.07080369493333	0.622199534933333	97.8891483818667	0.136938001066667	0.0942110549333333	0.161873749333333	15.1202299904	49.8632665770667	159.4073022464	9.89836629333333	19.1727992832	-0.0580789333333333	0.0881529002666667	-0.0291604714666667	-4.22640653653333	0.0525561984	3371.04880708267	13.0231620949333	100.731881608533	-0.2493641728	-10.7954896896	4448.49486292334	978.908802842267	26.4014600672
NOA	3.254398976	0.0857319765333333	1.6194486272	0.1524602368	1.47069842773333	0.408211012266667	6.84595008853333	0.428653738666667	1.02363272533333	0.321873373866667	0.970383291733333	3.7138857984	0.0802531328	0.0199841962666667	62.7431440384	0.0256617792	24.9687638016	1.36076929706667	0.0788127317333333	7.6548440064	1.69495319893333	1.83151588693333	0.2356894208	0.00902890773333333	44.4042619562667	0.0013663436	0.464931293866667	0.0470849109333333	0.0370912981333333	0.0219790421333333	0.567767688533333	0.525607185066667	0.827524437333333	0.762542967466667	0.384223744	0.0255745984	1.76328321706667	4.0724365312	5.55029244586667	4.01353495893333	1.32736587093333	0.0577502250666667	0.601322222933333	0.47970048	1.2958221875e-05	0.0221218944	15.9040667648	2.61985184426667	0.0229028117333333	0.385759607466667	0.0433850154666667	0.0245741248	-9.064923136	0.348058146133333	2.88077032106667	480.227535530667	49.3393106261333	-0.2514303488	-3.25016316586667	726.186223083156	205.503346362089	170.982346792533
SUM	174.527466195667	171.126677970375	555.334088335467	611.588021900294	130.416110671333	558.4750818026	477.712736371016	1201.03738717	531.9353691116	30.1383855205037	477.8793200888	4795.17224762133	605.035969884042	82.8937485492083	2862.9124610944	306.657821390033	6106.178514352	2321.85733777533	226.549932288233	516.411318311583	319.03587804	554.621712669866	856.817550571749	33.509111523127	3908.58316990293	199.241145757117	6423.9605841056	237.4494499605	36.4498528972416	134.926311318892	210.390148284015	32.275380221777	56.1011201415666	10.2723846420906	1089.22948206033	192.718800526542	2314.17222663513	292.2412578116	1544.27615685217	450.613770310233	7364.10662737703	412.271752334933	160.0994588246	208.6305830992	208.809011491738	262.111141663766	2757.382482382	1662.42732865007	454.976619887047	-10.9608425507833	-2.16601011786666	-2.42821175121615	-31.5041382808	-5.66757419394989	4210.00486208119	906.5876072888	2171.67387262507	-4.86712073303334	-15.2348595083333	62346.9780812058		
EXC	139.1345532928	152.6646964224	507.5477987328	503.571843208533	110.5808850944	420.866459784533	370.2152757248	1142.68115217067	490.8556222464	9.32988299946667	429.1245899776	3915.15321576107	339.271483392	66.1621396821333	2050.3133683712	246.029361698133	4529.4322450432	1281.40167522987	197.160826743467	389.750386414933	288.436641245867	516.393515963733	485.305754146133	10.3363728725333	3045.61723364693	187.784495104	5911.48784899413	212.144191351467	30.6163679232	115.4482700288	183.110729728	25.9357431125333	46.9637092693333	2.36058924373333	783.296897570133	123.115973290667	2065.49618961067	218.9764329472	1390.74550278827	401.365357909333	7066.96547314347	293.0690752512	142.3445327872	193.206069930667	193.650823441067	211.197554414933	2096.1197817856	1495.7525598208	434.9678845952	-4.01389049173333	1.31857216853333	0.301185467733333	12.4741986986667	-2.06786041173333	769.170621508267	131.757759965867	599.3421340672	0.0618701184	-1.99080686933333		45463.4590339072	24049.6185060011
EU	26.5211718314667	0.2045719552	429.506026973867	1.01779019093333	20.2230945109333	395.685920768	255.554975607467	150.928761378133	206.362448145067	3.3171668992	356.895389559467	3537.24055333547	285.156870280533	40.8542511104	1964.78675626667	184.8961400832	4346.37408392533	1210.3364640768	0.439981021866667	258.352349184	112.494606199467	364.674460330667	473.554747392	0.141659579733333	2603.22190076587	-5.67499166666667e-05	21.3446754304	137.391391812267	28.728459264	72.2156344661333	28.7298595498667	4.31141792426667	14.3591429461333	1.5994277888	736.399056349867	26.718470144	1498.55617242453	215.7935853568	880.6369067008	120.763536725333	91.8194662058667	240.656807799467	114.861495637333	145.798664465067	0.0007601116	0.170284475733333	25.0897672874667	114.6087538688	0.1219845888	-8.76228061866667	-6.86902859093333	-0.221050743466667	-2.88498783573333	-15.9963119616	2.3475576832	60.481142784	176.3150659584	-2.13983259306667	-2.118660096		21749.4178059452	20783.045658624
emis	200.8962760224	137.9204369221	517.4003765938	436.0939348941	137.3648842587	571.086067398	479.093760453	1208.6909603601	530.6929581828	44.0559191485	476.703055766	4833.5743361528	607.1528493646	84.0159344626001	2951.5113830671	307.1161170301	6211.55527069142	2318.68131124701	217.078950284	519.6469637058	324.4192848491	566.5659637757	855.1600900668	30.4873729916	3321.6405627083	225.6153224864	7016.4634564724	240.065291732	36.3140877253	135.7585909442	213.4751050271	33.2464422003	57.8796769425001	12.6593701409	1109.8479627228	187.844823724599	2349.48253114051	416.669438724	1536.3835259255	467.7882719881	7662.78449801754	409.3429953284	144.2620219866	208.688754479099	283.3960112431	362.696583357499	3365.82174061769	1699.60318549209	672.013252228497						7257.51393594712	1944.78868642871				65939.0105834194	56736.7079610421	31264.4345324805
