	AT	BA	BE	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	SE	SI	SK	TR	UA	NOA	
EEZ187	0.0023398282952186698	0.0005230864270225976	0.007313619176695942	0.00327003535645556	0.0016579049456279405	0.005631754658705646	0.09257859034186196	0.0540461966247175	0.0006451942605749236	0.004655315454310756	0.0014592926930548542	0.03136581180641514	0.026622185940258475	0.0005810018728234103	0.0026814661345212275	0.003789286390819036	3.0548406268711746e-05	0.004124108232642706	0.0017663403070134842	0.0004388692367801748	0.000685150829343722	0.00012377139767542235	0.019015839171946488	0.015158767318247173	0.022300462304566532	0.0003166305632193343	0.0019895953184694824	0.0014606242136698522	0.030371620767700568	0.00046840659532523446	0.0012152224235046467	0.0004403746120583742	0.004821825365127782	0.0162019187573515	
EEZ188	0.020168665628272863	0.005636034896409536	5.30806759673028	0.012517156845149235	0.039853742575059435	0.03486685188661035	1.2161312508681352	0.06521647177394663	0.005691263341213139	0.24229583885918796	0.0054762042860026635	5.271016329549343	2.745269864498096	0.004958682844464869	0.009512603339089855	0.25035067562438956	0.002638099726169254	0.06329216643151371	0.011447688829940723	0.01750107915241735	0.004991958971324539	0.0019845761187641314	1.8843042300664286	0.009778265792826498	0.0801394965958122	0.030677750568561698	0.008656979089020501	0.00942765329080909	0.015199773017948658	0.004614851068357212	0.004013664189367537	0.007013705430513988	0.03232973108928364	0.010385806367098892	
EEZ189	0.6463308989453576	0.17220788851579574	18.92120904333325	0.3715723029879913	0.7772681158281559	1.1805625450435826	45.084131422827625	3.828449758047967	0.12783338711366357	3.8392537605379804	0.14596428970469083	41.156948168529446	45.61357767622382	0.12180422381835247	0.38060250521983924	4.6874297212338	0.0691006762508022	1.2643992001574336	0.2776181420408505	0.32866103116690365	0.13480164738787828	0.03643682859422335	57.4262188098724	0.3735613531539632	3.0421553938840673	0.34635424943363563	0.2199393884608398	0.25973227396842963	0.7035325400670128	0.13300018426525612	0.18892712224096264	0.1876085838451057	0.89859456937288	0.3965369608752752	
EEZ190	0.5850296902897284	0.12310206568389692	5.823681169810695	0.4108260658511759	0.5867923918058863	1.160637765066883	91.43520239213704	8.022624095087723	0.10299413292308389	2.1960929807301564	0.10524708991957445	19.006061877658055	19.000903179920428	0.10170934911741318	0.4691618629539221	2.512061291909834	0.027818295831112966	1.0349599899718762	0.26200834369794784	0.22085767402783626	0.13627033769229388	0.02674755403675393	33.72326657783609	0.39881818166173727	3.3209226782416827	0.1903344527053401	0.2702397900772269	0.2653269348392458	0.8211365926463	0.12380190862455016	0.18767451228446755	0.11503876388829391	0.5816397893201081	0.42450030262786537	
EEZ191	1.0914195631615886	0.25386015357910025	5.678227040150113	1.124310327990788	0.8163349729170298	2.592242279180186	63.22205386407749	66.86708148640191	0.18767327294050332	3.295248716061748	0.32615065424485556	22.704477259891593	25.728440392689283	0.23296399734439818	1.161234609884119	3.6977197148296344	0.031217366866711904	1.975942730835314	0.5606705811226042	0.28854089762113727	0.21612215485237085	0.034000262129692586	17.867212226882184	1.8211909613331632	9.292235025582048	0.26261667962511276	0.6736694226418503	0.6499614411645868	5.3405885113563345	0.21751114090408838	0.49328681717001616	0.20291604923586878	1.1534221438341243	1.9467267731794438	
EEZ209	0.513489620468755	0.16593724853373415	6.503115594801894	0.28436749549681545	0.9743717530797289	0.8986999148598293	16.034883633863146	1.037315341893951	0.09054761519172304	48.368026902499224	0.1089413465492442	313.99647181396045	34.65387825464766	0.1295051443307987	0.39902083321121057	12.597684543747514	0.05393016656126463	2.590809774015766	0.16754140413904317	0.2186947161988314	0.06479162963400227	0.029143645264411867	7.004630000881023	0.19954597086033046	2.3489677749438616	5.0147226375800145	0.24987807825472352	0.22811013856106946	0.2956007687633107	0.1479603931268762	0.1617240186199702	0.2647907913333552	0.6968366768393691	0.21205018597408534	
EEZ212	0.357674887570485	0.20569582288584076	1.1352560677711814	0.9197770758713965	0.3919909424123847	0.9046963471805807	11.335867400612996	2.623165860384207	0.28597662934862794	4.5824130605313105	1.561986092547172	9.031348936590682	14.013819865957657	0.11196882409738639	0.39270665477841576	4.899379860916251	3.490118163134165	1.162373295049707	0.5056709273137937	0.13905639733477956	0.21021402126128422	0.059421490713289525	2.303934264438507	3.140410009054646	3.511989863356252	0.4887668119855278	0.47210149342652635	0.29273093382615833	2.3396700713108864	0.1471125098701841	0.2041822537808938	0.5114819519329475	1.8990932703565324	3.3740169348840734	
EEZ213	2.6649501244703075	0.7808552017796466	22.43391123177003	1.7688006731767798	3.218884372158957	5.898710631563838	107.21223330180578	14.456292819909395	0.6097358842460191	29.496864894713855	1.006122384977069	178.37713324780282	408.4340894230418	0.5366529310845095	2.1610821895436563	113.55927551129808	0.6740999548877706	8.018086184664835	1.1779319867546054	0.9015389081981681	0.47811303828316193	0.1135563802795758	42.123423507421165	3.8446201344594013	16.664784382596803	3.0659641276967284	1.4832675755577505	1.316888820039497	3.651993130441493	0.6657504044501069	0.9174836318098585	0.8853272711101682	3.90492558524967	4.090295146324222	
EEZ215	0.7082317109402788	0.22972574612631877	0.9284134507554592	2.7870532869199596	0.464456327925492	1.6483295205866633	11.748673999907604	2.690221847061111	0.6855900453230835	1.9783884694538403	3.401256903453342	5.758408429602671	6.408952202410897	0.11903157615404308	0.7101372453513681	2.0161563744318047	0.617729196140642	1.52585848098758	1.1661324448912416	0.14499703040338544	0.5603079432578942	0.13987698753678277	1.9262688759373965	4.383192328679648	6.060896686180129	0.21064064326116497	1.2338851330162317	0.487345658609206	3.1944265053503007	0.13822081467294944	0.3843149891581555	1.1264618693738035	4.815714440666627	4.704437003690651	
EEZ216	3.1107496030100026	0.8727148125744112	13.05605883270818	5.11160774562906	2.657019949514409	7.0526692663869435	111.30458803087681	34.79946771594625	1.2355313767072238	17.11696489439274	5.3236693420411685	71.30737714911147	99.0485147679347	0.6171148563812041	3.2473615006047427	18.12343556644988	1.0217946119555803	6.6036577774447585	2.3922794774984815	0.7351879059179453	0.9758638554200417	0.18025094017580354	29.712489225971968	46.59476033410136	25.93937486367724	1.2583221828960727	2.685614711858161	1.9386997591873463	12.255467041186973	0.5906695554480735	1.4158886664234949	1.2010056263430822	6.266597670075702	50.37426556540034	
EEZ224	0.3394050062340411	0.10760381615265184	0.7771045146786516	0.8633438434172578	0.3106939001367248	0.568736826904216	7.919813818072328	2.105832884397555	0.2715587612114088	1.8717670131679671	0.8744156271659996	5.383157942645664	7.205308831632798	0.06668946317919043	0.22943779162402198	2.3664524665679942	0.8142808321806969	0.9473405274215249	0.5271867951399175	0.057288991189120016	0.20371295199022219	0.0263001816413037	1.7033416388427034	2.5527421227453893	2.782130347837354	0.16025968338829197	0.23295801789163276	0.1794016374542996	1.7437053598242578	0.06959191770246194	0.11470221479556879	0.15515814009130705	1.6063974393615192	2.7433699284500555	
EEZ273	0.696524329654674	0.29435800941051043	4.081133647066213	0.34865175351941025	1.3211558719092928	1.1203636289319006	18.414009382344535	0.9081205844958369	0.0963357827189817	106.13734748051547	0.12452549460925112	119.6715238607814	18.794435554044068	0.1651031908726351	0.5860853707545146	8.250837685143143	0.06728666546906982	3.437954185652122	0.16687653386447743	0.291046820650006	0.061201588317998525	0.035287213501138844	5.487668291974242	0.23002099348977958	2.283992448173408	12.739106027401382	0.3994195922645956	0.39416396397581394	0.34487615143848904	0.17551612664168625	0.22818965209394884	0.3105161265042175	0.887644052480602	0.24464074701078975	
OR1	4.967022259384055	1.3794671468252877	14.856481899523567	17.276497575660695	4.289234759874885	10.799649621738046	133.44763304255702	27.91000193817599	4.116441244485035	30.78463920063655	22.510452254634142	92.45897906281999	137.08817277881647	0.917695427197002	5.026576312908506	37.87826283828819	16.348849534626073	12.125379715500728	7.23266594414126	0.9941400524264695	3.1778401940162655	0.5429359969374574	31.57778154737891	57.608851061194976	45.806549310012116	2.83239813945832	5.738405696432113	2.9766998567246197	22.432734117424356	1.0149799061439204	2.483031727535081	4.918155609048795	24.173362291551445	62.17314199183243	
OR2	6.374720088852059	1.66299051946774	66.45506141632082	5.561279925212875	6.4648144136547065	14.160450048022765	364.4563542879684	125.10565698584473	1.292750984708649	37.841972185288405	2.115671133835924	355.7470171124207	436.4430473230948	1.2532646150316726	5.592271352851356	51.818744587786256	0.5665787175756066	13.895438874738986	3.2286977425277876	2.0845124635113415	1.2595294878813112	0.256184104576842	167.80048691754084	24.02723268953602	46.092607428506625	3.160693153825219	3.622294560467257	3.385024243155732	20.517793999377773	1.3134742416602407	2.4267165651946736	1.59524602539196	8.103999897324874	25.85945626719757	
OR3	0.7078654733017303	0.31624734640752034	5.642506311261655	0.40019400201068983	1.1044249676957645	1.372751243334443	24.717341502569656	2.028482825522226	0.19814916368990176	22.322590921410747	0.25746228346499694	135.7079496811603	171.27341167877864	0.21087623060809588	0.6672357278020554	158.8748120539342	0.20062699964397737	3.6914527324449353	0.27024859144019636	0.3009758141793182	0.12745997843296633	0.04409955266058607	8.80421254795074	0.5755849509406391	3.457488682859626	2.9564846332563803	0.4581379618189821	0.4475939102022475	0.7205535584042089	0.27285696728025277	0.2551186304931939	0.33904251574051475	1.5713964483632665	0.6107483395735345	
OR4	1.0083343217325762	0.426900506951136	6.251310568556588	0.5107970364879232	1.9202495186661925	1.674221746662326	26.014320767025406	1.465321538225304	0.15405019220035748	160.84344459115857	0.18841232925920712	329.5136030038129	33.03007320129948	0.2832812297202915	0.906519091417265	16.01163578754091	0.10478226450708554	5.726995205606923	0.2604295210578215	0.3952747315738376	0.0996228012832191	0.055862805005968554	8.542372342014966	0.3511572772546852	3.6411809301571716	39.31792753193446	0.5489242470327773	0.5699684869681277	0.5029119708103186	0.2981700733801022	0.3471408014446879	0.4909529136277244	1.3274071919792845	0.37350230195725304	
OR5	6.008622876147243	2.1527689113037574	31.857746885859484	3.1748776940879533	8.612301479062063	12.060618874932816	172.5366254552248	13.60219637879446	1.4420447942691303	184.15259580892544	2.4867917504720833	393.1536045924924	269.73159884417413	1.3511871161996514	4.906924907995994	165.21071003420096	6.992840615492238	31.62501505775396	2.3049939377359663	2.337025869945062	0.8766439474522708	0.34815824344735136	47.46701186029856	5.19602722451454	27.67039769763508	38.41601775562959	2.9898137128098248	2.7490052516508765	5.758614720841222	1.9943941358928088	2.135800334922924	3.2521568420882385	16.608453278817965	5.533423219235545	
