	AT	BA	BE	BG	BY	CH	CZ	DE	DK	EE	ES	FI	FR	GB	GR	HR	HU	IE	IS	IT	LT	LU	LV	MD	NL	NO	PL	PT	RO	RS	SE	SI	SK	TR	UA	ATL	BAS	BLS	MED	NOS	NOA	BIC	
EEZ185	0.42985750603651635	0.03591017185831268	1.6487898944826114	0.02319107959611957	0.2771260995224855	0.17257018595656995	0.9958584937046489	9.932832426267563	2.8209813896152194	0.1018780788109034	0.7986405849835737	0.3539897381493742	3.885176330706082	8.823681359641084	0.03288310949273351	0.06461673503308034	0.21577548013939574	0.37106430143252966	0.031623583749461996	0.6075779276521927	0.1417475520234252	0.27120301509971495	0.08097025391857109	0.015309337451531957	2.5486610866313666	1.3470085426700276	4.167707670017388	0.07936919548478448	0.13388015629595468	0.12820368484725228	1.892554105283893	0.06533059020374547	0.20487942840492865	0.04225269333493575	0.32324114704962714	1.4946694840810364	5.7183184117613655	0.013474608282037089	0.21331629071507618	0.017345016442460563	10.232475431237605	nan	
EEZ187	0.003836900196391012	0.00035500286217714894	0.014327471282525003	0.00024912033784450777	0.002907538868215692	0.0017289810258846884	0.00949990938871821	0.08943566284967802	0.022200034939705165	0.0011716570097850653	0.005710729455612055	0.004231650646672176	0.032623061077370986	0.06931965656125925	0.0003196703043240087	0.0005814001654433377	0.0020494150495940083	0.0030005106787890563	0.00021541131323581358	0.005060450167602707	0.0016383941365263447	0.002371034824297408	0.0009169533738725043	0.00019305138695623522	0.022373274171705454	0.015070742930799163	0.03937167509634412	0.0005733172280177729	0.0015203887989876234	0.0014584053283717765	0.020800674800204994	0.0005832776468427073	0.002033273089238749	0.00037848629436176563	0.0037585957914186854	0.01147373476396874	0.03955305167956838	0.00015420274392745638	0.001845936993421911	0.00018482200807418275	0.09257873274952415	nan	
EEZ188	0.06495630637222373	0.011145820065745576	0.5628024312660209	0.007327283984241529	0.04452867044145195	0.06733451178442836	0.1679832907421733	1.8135410616491379	0.137391194893555	0.010957105640519231	0.6755090879197807	0.0324679809935986	3.520916346546762	5.116438792768612	0.00969453716672001	0.012904847552625005	0.024722004297054442	0.23479962605374718	0.024486944149806417	0.238779184731719	0.020337709556397722	0.09183089846276986	0.009674465671238164	0.0029277936439622994	0.6226644005669476	0.16358755351843368	0.46353764675804365	0.10351808888875513	0.02101716605889543	0.01872184167670946	0.0767578323943695	0.01592640270396863	0.017960610084008826	0.011155903698556338	0.045186395128634406	1.3489635974139977	0.21816898523440598	0.0016453708568623868	0.16214547438513724	0.008681587489405165	4.2129805598037855	nan	
EEZ189	1.5134242242396756	0.2839856457584506	11.488814018983705	0.18868859830673082	0.8006155378765497	0.9491596047284744	3.528729297772896	36.853659614665325	3.90776405578123	0.33322900763394464	7.459065646025844	0.7755934799700376	37.17857849649122	93.66501735331559	0.2821826427137358	0.28021229139958875	0.6756881270366413	3.7148537569833064	0.34629537153468853	3.3375189887381445	0.4698890726101275	1.5783156028032719	0.3211831493555251	0.10638485132516935	12.700975052000842	3.404517269891649	10.558733362965837	0.9636697929126566	0.4772301808877732	0.49507344324264463	1.890504934554957	0.27424663930587984	0.5212549225123211	0.26130285639478634	0.9940001029396228	16.89262609285308	6.914952707640876	0.06796213825366836	1.9467403407206787	0.1802219780657217	61.0718411617761	nan	
EEZ190	1.2648549633869852	0.19537523820587266	7.693764780350921	0.11736407560966917	0.6190031500231069	0.6049528967595096	3.0064471535404795	29.492221078900855	3.020246287047525	0.26782947029421883	3.684068572664085	0.5944450383612604	19.963335120366768	50.45621132832583	0.17703512859147996	0.1893260793389022	0.6553293332821836	2.0273331669211063	0.15050224405762455	2.0931863010829654	0.3223618311813607	1.0795515602880428	0.2050795336621083	0.039678282196901206	10.410667822696526	2.684534602014951	9.547994119160565	0.4356128022814207	0.3694585783756723	0.45863357898244234	1.4276335683966563	0.1917356066735846	0.4883426810825009	0.169107243596497	0.8178255506066301	8.496454284577643	6.856879165623959	0.036736596458610445	0.9488154791613992	0.07379670159179623	40.94946936111034	nan	
EEZ191	2.0827516324587725	0.28228547806681753	10.066000278984587	0.1939078754614674	1.300742217798397	0.873648159428812	5.094209300906709	46.888590566680534	8.465315396491874	0.46165252649361777	4.937933473279604	1.4135475214558213	24.369051159605757	65.82449197484026	0.2536176792497809	0.3373586266073932	1.2116723361483237	2.7186097134088567	0.19979560298006446	3.2435598727199424	0.6172894477142253	1.5167819910942681	0.3520862027523192	0.07185604556792562	13.908466046950736	5.94930072800281	19.994696256955816	0.5272341065759908	0.7784381696450179	0.8215248928315481	4.670476258768565	0.32133150551627815	1.0948225809323584	0.27928592055605356	1.6200870853582083	10.64611018142275	17.222160051269228	0.06683134405891873	1.5696126656826863	0.12258997370828813	55.66426316776367	nan	
EEZ209	2.0101119697386105	0.16538009351818372	13.700936638838156	0.18200189003223569	0.7072514451419821	1.3599544387796918	3.5433334759900568	38.18925305989774	2.5328861855471625	0.17985846265795705	94.95978017345438	0.6502610580693814	86.05808897162028	96.14428332917772	0.2541578161151074	0.3386754532629725	0.70471970985027	8.160770729974004	0.5206267325048323	6.471938953544536	0.3141537682509969	2.346067395899046	0.20204456075301339	0.0996733545310976	13.738215693673027	2.42166862504916	8.8286171015034	13.924728655253936	0.4311764138480423	0.3784370592502239	1.4511927757830083	0.4299563820844803	0.6476226190349609	0.5739831804090344	0.9931175292274567	133.01006404680226	4.173787656034361	0.08940277197232015	9.960889696061521	0.37795432727604733	65.92452641444157	nan	
EEZ212	0.514759856371146	0.21009438846502704	1.8776221329370877	0.10920015500126685	0.4687294544513745	0.2260551458192351	1.0853701701429248	9.844739886388172	2.2368443828840596	0.2712232062041011	2.6088324240576175	2.0879150305999414	4.988627444119848	19.526990201626486	0.10516171474245539	0.07417431032084448	0.26977373525987874	1.4175550364656766	3.001703454290283	0.8140242839138428	0.27124842148554346	0.3669175898690742	0.21056507903584132	0.033185179559780266	2.8009586141352263	5.759381834887819	4.289837153459863	0.34475951537672667	0.19247344231351748	0.21981650200139516	2.602191361498208	0.07438881979414673	0.2657911124486848	0.17127235261795537	0.711549559351358	12.899437084818624	4.445723119401193	0.04095910669769708	0.8184104215833105	0.17652553802349105	10.449090731460277	nan	
EEZ213	5.797791939418666	0.7519303485568939	40.69641192976594	0.7225907972279731	3.0779412421846133	3.8775260725134815	12.928488894280155	150.20102360427728	21.009409551098585	1.1484035387281086	51.68548597455651	4.261260611652049	142.34717668482315	479.8604907908141	1.0816136823820435	1.0386544811429863	2.5627148696657316	43.200383993092	2.933531400717315	13.865749522316525	1.5497840773588385	5.70541162920935	0.94548184713732	0.32138716783965254	55.047603926493714	26.45856027127677	41.55602702312137	7.486853826176237	1.9815971818237108	1.9309643769056046	10.055128965005336	1.052522518697052	2.149241786933038	1.4534046680617667	3.847754203828177	163.57895650328592	32.44766512185131	0.2801790382026719	9.856894360652982	0.6188553148912247	228.39163187521783	nan	
EEZ215	1.1334482406392998	0.2600775457006554	2.578865890401751	0.24841220784780568	1.3832014915149446	0.4124212830790554	2.3498195511082063	15.794673230305145	3.338071068521589	1.0084371821929752	1.5834922649866832	6.803131457202654	6.077155855806725	16.464218812879125	0.25153569303199586	0.0972646865815338	0.5765680915838328	0.9393404097238456	0.8091141932887166	1.2379767586891066	0.8024723217301819	0.5577402847538886	0.6389349398555807	0.10081953039813836	3.902380626382254	10.22487438239912	9.221969502315941	0.16421152280236959	0.5553934801319088	0.3874645853982554	5.407934082678928	0.12889552329606835	0.6295880673255279	0.47928092180834764	2.5354893780384895	9.71832625531419	8.282991383890298	0.1565698003459637	1.0907443457343426	0.23554499674969087	13.121295206054334	nan	
EEZ216	6.173270404246973	0.6325801403726302	29.335339377531138	0.5976306286812513	5.0942494686570585	2.9682224616492516	13.71976920921484	138.63103569586238	28.159735700210245	2.964171798641272	22.743775516949878	18.755719742048665	77.59989754855944	244.6303722422814	0.7306519919137474	0.8019467666843928	3.019450280455404	12.756645626744813	2.452492262175782	9.326654320828487	2.7249197718121336	4.5664420777674195	1.8648906410525672	0.28741497099760144	42.932535082074445	77.33724444015645	53.14357294286674	2.393683826283871	1.93313936893932	1.9239581386780926	24.937286060195756	0.8193943005653376	2.9111091864466094	1.0266523165918475	6.842177500747305	69.14323294867478	47.408561862513544	0.3296499813481391	6.166243372884858	0.4651330788035497	160.14406607381366	nan	
EEZ224	0.5349434153183451	0.08531746293491888	2.170584654958646	0.061076689298154734	0.47047858777315854	0.28391902528237006	1.1829676190241447	11.224482889642212	2.7920391201442993	0.2758057733375306	1.9261299497728597	1.9942138676828252	5.433569426583365	17.89292977048228	0.07218372912738125	0.060534636120068736	0.24917030393771122	1.228233856434772	1.1712388735302233	0.9296746389278491	0.3438550636034585	0.4036914073649866	0.21715736236590358	0.02279447946688724	3.2176819079411936	6.911617447811373	4.836885288707716	0.1905183916154459	0.09291671168423525	0.18273115599557135	2.7675529949765587	0.07753475858955837	0.2367905058080204	0.12589116489436739	0.5744419840738104	7.245962654699704	4.985111116709354	0.03105117163841303	0.6925199948426958	0.04955245537423491	11.793841494183198	nan	
EEZ273	1.6520518834919438	0.10386316655046945	9.641593467057524	0.085989828776247	0.24142847582811777	1.2754637548720664	2.4344028304731467	28.332725736709595	1.7415415088557744	0.09542187186414923	110.05613842501083	0.4509295604819526	69.43154768570342	52.071910224365006	0.13212575012572111	0.21265212489584903	0.369044762976251	4.739172242823515	0.36791520736691935	4.757025038155883	0.12335339940394546	1.8425479743546085	0.08258545565864074	0.06540983559578033	10.250200596295873	1.5080309280028779	4.607190453883603	21.552599161253493	0.18428692577175598	0.1893318401870824	0.9328283532708895	0.24129498252173973	0.4613863345574083	0.20633457808287334	0.5082919498418897	130.28628840129363	2.886229207129558	0.04980398157586562	16.515337794910888	0.5106801101516076	31.54448918872963	nan	
OR1	9.606229806346628	1.3526822513284091	35.900292332333954	1.1888558273290009	12.747753487184754	4.307890874188957	20.668029780102618	182.51696028671776	37.90939716607485	9.123182576286217	32.48425197850326	55.174723168455095	90.15594361330471	317.7489539267133	1.365491497459062	1.0180451143673557	4.804020951259319	21.04328675544934	21.455614362368603	13.452486586151437	6.424034709902988	6.197627209117189	4.820223932410541	0.6632866481109282	53.89004615358087	110.85023875582054	86.03740824668972	3.8780699085192816	2.9714412253466946	2.7407073337411814	45.6487426477525	1.2299586851053586	5.083556820336786	2.7073820291457804	18.599491520895672	149.61904216146672	79.1989576474272	0.8125198639760874	10.987213556453076	1.048602504933313	190.8078436363418	nan	
OR2	13.47172414034619	1.7920937192572668	80.31111988249296	1.471913651623952	8.002843686189003	7.401780363708876	31.704233931095576	328.03106922929777	52.413279081695016	2.7712977001399217	63.582580570732375	9.24867735359871	247.10541738000094	711.6981419012282	2.005624029906045	2.178932481200316	6.686329420549935	34.65350591255264	2.754352503353441	25.793262044805953	4.01666117997146	11.703530085649454	2.3357287881103104	0.6023412079085232	108.2728411070335	60.550763542682056	112.35340811888197	7.6103565986831585	4.735477177901637	4.704448429007008	27.966515517857108	2.1602874953395386	5.743311759837788	2.35458480026344	9.707842430747514	143.89895843022205	89.54403140993183	0.5152679640326945	14.94786721355465	1.1263828510923297	466.95859351578406	nan	
OR3	1.8904199152592325	0.2520498812754718	15.840685628614983	0.2597741969525523	0.8209787356239207	1.512516858163157	3.199390195967238	45.305125801293485	4.332385735330546	0.3151516300572565	40.20353566725004	1.078967818641159	71.38918114252421	188.01805152688635	0.40439510937394335	0.43111245069485205	0.7341792243706055	31.72914730706992	1.10949093661157	6.145366238227574	0.4108156889604293	2.1511805892500875	0.2712970948069065	0.15845232907377346	19.022850355769908	5.09577691575122	8.976809147333572	7.184402451541819	0.5874314779131468	0.6017088301675034	2.4054170226811995	0.46000113974136814	0.567370088986718	0.5817609484966156	1.0006588930998308	133.59366123112113	6.945211078455013	0.13883346782467243	6.7166040533712845	0.3300393247706744	76.6235162943476	nan	
