	AL	AM	AST	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	EXC	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZ	KZT	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	RUE	SE	SI	SK	TJ	TMT	TR	UA	UZT	ATL	BAS	BLS	MED	NOS	NOA	BIC	DMS	VOL	SUM	EU
NO	0.0365116117333333	0.0197317866666667	0.193618807466667	0.5287662592	0.0611545898666667	0.162978304	3.48051810986667	0.1507905024	1.9982757888	0.3847668736	0.0065138624	1.01016261973333	22.8213566122667	11.7918356821333	0.4788040704	3.2322813952	206.7127660514	2.396471296	12.1857987925333	21.6463878826667	0.0402949589333333	0.135710779733333	0.152476603733333	0.3220579328	3.55591099733333	0.320544221866667	1.06882491733333	0.0010022516	0.575907976533333	0.7143913472	1.25114231466667	0.1248386304	0.606479496533333	0.103660151466667	0.0293620330666667	0.023484448	0.00385869413333333	6.422167552	85.8333205845333	7.44590486186667	0.194458180266667	1.20879786666667	0.261461316266667	2.96628278613333	3.0806679552	8.51635787093333	0.0925408170666667	0.324002030933333	0.0003573382	0.0202466154666667	1.02778832213333	1.41207688533333	0.0254720362666667	0.5657952256	1.479616512	0.0230520042666667	0.202846993066667	2.40203748693333	0.205465053866667	16.7319677610667	-0.177323861333333	0.0329269162666667	231.914959713267	111.002740027467
PL	1.34043088213333	0.131619336533333	0.548899805866667	22.7548135424	0.401745339733333	2.1077393408	8.6292430848	4.50292258133333	44.7248422229333	9.16129327786667	0.0155324725333333	65.0232725504	315.529345979733	26.1546661205333	0.0561455573333333	18.2423857834667	1955.1581399018	0.332967594666667	37.3852558677333	16.7293965653333	0.220146653866667	3.4706481152	8.33654784	20.8388685824	2.40639945386667	0.0381699584	38.6054968661333	0.00025530275	3.73031376213333	4.23847171413333	10.8081130154667	0.779372885333333	1.66159127893333	2.66191557973333	0.798350677333333	0.7120308224	0.0305321173333333	25.0746525013333	1.44009734826667	1145.81220010667	1.44344418986667	25.2049904981333	6.85874271573333	11.0127087616	11.0987051008	8.9210322944	5.05445799253333	20.8872603648	0.000161636916666667	0.103344110933333	3.94209580373333	30.3786338986667	0.107792375466667	0.915974212266667	-3.68895044266667	0.10326976	2.62105770666667	-0.0075141456	1.7590902784	10.8085684906667	0.7595925504	0.455671978666667	1984.1768226202	1826.35500796267
PT	0.0149699936	0.000117194408333333	0.000120974141666667	0.30641152	2.27190583333333e-05	-0.1416157952	0.3714354176	-0.0194152106666667	0.0116000522666667	0.315038344533333	8.23720833333333e-05	0.116765320533333	1.744123904	0.0302694592	0.00216769666666667	66.9241223850667	225.605852069285	0.0016759684	8.04126665386667	0.910852642133333	-0.000314070433333333	0.00381705813333333	0.0928789248	0.138563592533333	0.174218820266667	0.000361872733333333	0.8844300288	3.04431479166667e-05	0.0026348488	0.004741296	0.0104158453333333	0.0353365632	0.00242629546666667	0.00264559013333333	-0.00938894933333333	-0.00394533893333333	0.0005646	0.489935633066667	0.00334193626666667	0.252275114666667	144.654746692267	0.0517231530666667	-0.0442143829333333	0.018771712	0.0182423658666667	0.0157749386666667	0.0478761984	0.0921760256	4.29674708333333e-05	0.000152884333333333	0.0094413376	0.0473875797333333	0.000276415816666667	-4.28800928426667	0.0183387861333333	0.000277658916666667	-0.00628617386666667	0.146555136	0.364632541866667	2.71880164693333	-1.1951017984	-0.360519714133333	223.026068403411	225.28403868835
RO	6.40644164266667	0.457957956266667	1.77075186346667	12.9751427754667	0.9300350976	3.3360207872	1.20979797333333	27.9614870869333	8.39005252266667	3.75582173866667	0.081730176	8.01446188373333	31.6092754602667	1.04530404693333	0.209983010133333	9.75788332373333	1088.32237140647	0.204041454933333	8.306925568	1.98641063253333	0.811245841066667	12.7610377557333	13.0612057429333	50.57478656	0.3640327168	0.0073325216	40.1821401088	0.0013588464	2.89721357653333	3.18649412266667	1.3166637056	0.109550250666667	0.362349090133333	22.6992761514667	2.96654083413333	2.99571882666667	0.0822483882666667	2.33491360426667	0.1212438528	21.0611776170667	0.567445367466667	665.677288789333	35.7663877802667	9.20199714133333	9.23586614613333	0.402641851733333	3.05320400213333	11.5133743104	-1.13791260416667e-05	0.134782208	18.1864016554667	42.0333529770667	0.113548023466667	0.249901550933333	0.0697380864	-0.375460795733333	2.21660187306667	0.4593687552	5.25882217813333	8.27195610453333	0.355217169066667	0.366349892266667	1119.06482880167	913.7252975104
RS	11.8175105024	0.0669352149333333	0.2026496	6.81172227413333	0.152895931733333	4.44442897066667	0.353124488533333	4.9917657088	0.558828066133333	1.8601873408	0.00468588906666667	2.7146125312	12.9505492992	0.275786837333333	0.0201128256	5.59814792533333	359.433211366208	0.0188547456	4.41983522133333	0.603955882666667	0.0868743850666667	8.91062463146667	22.0333058730667	24.8876149418667	0.1051291392	0.0004549894	28.128116736	-6.31967166666667e-05	0.4086714368	0.4734978048	0.135612501333333	0.0522719317333333	0.0270071850666667	0.917141367466667	6.41524258133333	4.3755839488	0.0371956992	0.763827950933333	0.0157037493333333	3.5152576512	0.277301947733333	38.2423444138667	149.2846116864	1.17911852373333	1.18406212266667	0.0904115882666667	1.87005842773333	3.6369219584	-0.000125801408333333	0.0159046144	2.58669226666667	3.68706300586667	0.0136256096	0.0931129002666667	0.00238491546666667	0.0472631552	0.433322325333333	0.1113009152	2.57540369066667	2.87029302613333	0.1223724544	-0.433792375466667	367.045311933942	149.4428503328
RU	5.0504400896	19.6580496725333	58.5925307050667	20.3824300032	59.6605097301333	12.7422507690667	10.993188864	30.427447296	296.039184247467	11.0674815658667	0.6511448064	32.5339949738667	150.316515328	21.7162121216	19.1732558506667	31.6035301376	6712.10529549654	47.5255974570667	52.7022467754667	28.6317434197333	47.6813197312	14.4783791445333	12.7233359872	29.9653660672	3.51518856533333	0.34633728	59.0842036224	0.802943453866667	1132.181061632	1182.3336128512	51.1327469568	0.7401332736	27.5468342613333	24.1103142912	3.1409373184	2.84974257493333	0.1090112	16.221569024	8.32333141333333	238.309203421867	1.99543548586667	142.120591906133	27.4585179477333	3263.4721796096	3278.09827689813	26.2681744725333	4.82912938666667	18.1384030890667	0.190207982933333	15.1676070570667	224.170414353067	389.0575572992	10.3212460714667	3.58257650346667	9.9801464832	1.79484480853333	6.92740041386667	12.2824174250667	8.88010123946667	91.5563959637333	4.1528655872	2.3746215936	11307.8824374613	1081.11167691093
RUE	5.7139822592	24.7792686421333	153.8673606656	23.5566770858667	71.2072975701333	14.8783005696	12.4553276074667	34.6406453248	311.9463268352	13.2417312085333	0.8108111872	37.8668275029333	171.921916996267	23.9249959594667	21.95980288	37.6866253482667	10595.6806606848	52.2315759616	60.875997184	32.9392346453333	51.5063982762667	16.7828488192	14.1154047317333	33.0237345792	4.01137363626667	0.435987933866667	67.9250930346667	10.2581196117333	1490.7231698944	2084.89862048427	54.4915718144	0.846103620266667	28.8386187264	25.8989905237333	3.62965620053333	3.34237067946667	0.1357617152	18.0981279402667	9.86320295253333	266.088515720533	2.40798952106667	156.791279889067	30.9852919125333	4035.43606777173	5935.88415802027	29.0028082517333	5.41605123413333	20.4173847210667	3.6756242432	26.546438144	266.685627323733	439.525869704533	31.5142919509333	4.4770148352	12.7772109482667	2.24163539626667	8.26635605333333	14.4868879018667	10.6069775701333	205.4985089024	5.41080016213333	11.5079304533333	16550.9805812395	1215.14770090667
SE	0.147702306133333	0.0631615146666667	0.500910728533333	2.91353941333333	0.220511812266667	0.6043324416	5.69808213333333	0.7359219712	10.2390147754667	1.7224650752	0.0167939274666667	5.0856886272	71.5665178624	53.5682307413333	2.08205687466667	6.207299584	532.197198620829	11.8847853909333	18.8772122624	18.3670953301333	0.143254698666667	0.662669038933333	0.762119031466667	1.88469917013333	3.2204587008	0.181862007466667	4.31983356586667	0.000261165216666667	1.97954833066667	2.46115341653333	6.0846620672	0.280115165866667	2.99478248106667	0.62066176	0.113890414933333	0.096744832	0.00912002133333333	12.7635019093333	20.7059572053333	33.3645217792	0.458407594666667	5.4601859072	1.1990880256	9.769058304	9.90763526826667	201.134213256533	0.4864116736	1.56557298346667	-3.22457208333333e-05	0.0721040469333333	3.13365271893333	8.0258138112	0.0834651050666667	0.892831402666667	-1.1145435136	0.0961692330666667	0.650028782933333	1.51846570666667	0.5825718272	15.5880467114667	0.0191373376	0.181793006933333	562.861216478962	471.6923794336
SI	0.1357387008	0.00195889573333333	0.00225545546666667	13.3977855317333	0.0062812544	0.477715080533333	0.170144136533333	0.223217954133333	0.142099822933333	1.7582092288	3.93938583333333e-05	0.9004443648	6.83893445973333	0.0491810901333333	0.00612594453333333	2.65192297813333	129.060502958479	0.00747551733333333	3.34846470826667	0.1046975488	0.0042990448	0.252820053333333	8.4744814592	3.54358613333333	0.0212616597333333	0.000566954333333333	40.6890392234667	0.000161516083333333	0.0451189162666667	0.0497360298666667	0.0346911210666667	0.0403249877333333	0.00913684053333333	0.0819449429333333	0.1130289152	0.043875648	0.00785694453333333	0.3156448256	-0.0004214056	1.00091009706667	0.122530688	1.5729635328	0.726798813866667	0.196690244266667	0.196716868266667	0.0244098410666667	40.2192029013333	0.9084717056	3.58566708333333e-05	0.000631787733333333	0.0438747264	0.340886562133333	0.0005980722	0.0574538368	-0.0158721002666667	0.0015472248	0.0476017493333333	-0.0491298986666667	0.383251490133333	0.793862894933333	0.0384747093333333	0.0070913936	130.568848874479	116.461284183192
SK	0.521679121066667	0.0170539338666667	0.0510412416	17.603739648	0.0440382848	0.907431936	0.9041094656	0.840309896533333	1.35968303786667	2.9708115968	0.0013508892	16.7372729002667	25.8474770432	0.7455379456	0.0236157866666667	4.03009754453333	252.482906898531	0.0295005952	5.48687872	1.04051869013333	0.0288966421333333	0.748206762666667	6.10868647253333	29.7016426496	0.200346282666667	0.00180501373333333	16.6191442602667	-5.79671833333333e-05	0.127752516266667	0.146278314666667	0.306234197333333	0.102939323733333	0.0695209301333333	0.4202535936	0.326437341866667	0.228237397333333	0.00956675093333333	1.75824923306667	0.0689907072	22.9328988842667	0.2974544896	10.0701514410667	3.656818688	0.728586581333333	0.7311603712	0.202695799466667	3.04985757013333	72.5706123946667	-9.62548541666667e-06	0.0068370464	0.393893000533333	2.60867877546667	0.0053731216	0.110872081066667	0.028097632	0.00692922933333333	0.5535843328	0.141780573866667	0.496333346133333	2.0270280704	0.1174050048	0.0648817962666667	256.937199304398	231.929930094533
TJ	0.00560399466666667	0.117337472	40.7715403093333	0.00916851093333333	0.207343752533333	0.0075379104	0.00284270186666667	0.0230634261333333	0.0232214016	0.0125372437333333	0.00610303946666667	0.0130407434666667	0.0499918378666667	0.00159486946666667	0.00592326613333333	0.0430851797333333	118.04745396315	0.00620723733333333	0.0220526272	0.00270732933333333	0.0654163712	0.029529248	0.00609200213333333	0.0133257802666667	0.0008902098	9.53399333333333e-05	0.0627688192	3.0749892608	2.00563739306667	8.78272402773333	0.00531881866666667	0.000217137516666667	0.0017069504	0.0047540384	0.00265174053333333	0.00448237066666667	0.000490514333333333	0.00282458	0.0003973653	0.0622203818666667	0.0027500168	0.055591872	0.0201563114666667	0.981850794666667	1.17152740693333	0.00178253573333333	0.002119862	0.0076740128	80.6983740074667	2.0479852544	1.06409772373333	0.1340094208	20.1611280384	-0.00172602733333333	0.00490822133333333	0.00206904093333333	0.0141661322666667	0.00258763706666667	0.0539353002666667	4.0353980416	0.00570840106666667	-0.798079931733333	165.125449275683	0.434991508316667
TMT	0.051138816	3.3078484992	46.140555264	0.1008721664	7.87962320213333	-0.0503968896	0.0372686122666667	0.0457437482666667	0.261758446933333	0.0965982634666667	0.0758270890666667	0.100622583466667	0.512991880533333	0.03229776	0.0111485589333333	0.1937399808	203.433156040067	0.0188668992	0.2245368832	0.0641287509333333	1.71249158826667	0.201001710933333	0.0688445056	0.146120157866667	0.00999328	-0.000341790333333333	0.664527940266667	0.413572676266667	40.9139150848	46.3436382208	0.0402378368	0.00308473573333333	0.0137213824	0.0806197845333333	0.0098728256	0.0137998346666667	0.0023413064	0.0498262826666667	0.00458639626666667	0.4049364992	0.00929310293333333	0.587218670933333	0.119860411733333	8.61853832533333	8.80115657386667	0.0226290645333333	0.0256895466666667	0.0675092864	3.49722678613333	89.9700752384	14.9792718848	0.504242312533333	21.701492736	-0.0191798442666667	0.0173799701333333	0.0144464704	0.126313745066667	0.0249268266666667	0.381205230933333	10.2537658368	0.0299037013333333	-1.88496336213333	308.049963289133	3.6661757168
TR	3.55814167893333	16.697933824	115.568760149333	3.96282156373333	10.0557422592	0.350887355733333	0.547170850133333	12.0138356053333	4.10576377173333	1.238792192	3.76438647466667	2.56416508586667	12.2715122346667	0.766216874666667	0.150805879466667	10.2424335701333	1530.3871748538	0.154791406933333	4.65970517333333	1.49376259413333	9.46970514773333	15.8769676288	2.7026448384	4.9997955072	0.192115131733333	0.00590224906666667	16.3936556373333	0.0215090624	7.40987644586667	8.50575578453333	0.644589841066667	0.0484462165333333	0.193538491733333	3.59997494613333	0.792437213866667	0.7197351936	0.1460975616	0.913385745066667	0.103570244266667	9.67856073386667	0.4320065536	24.8019637589333	6.37446498986667	25.4102907562667	25.597181952	0.305241361066667	0.8587341824	2.30836169386667	0.00109915406666667	0.608566613333333	1280.7324041216	24.5485622613333	0.211332642133333	0.229735048533333	0.3485733888	-1.849452544	-1.6961933312	0.6156046336	17.7303726762667	19.7300693674667	-0.301508778666667	-11.4998596949333	1702.08344297113	130.385067357867
UA	4.91871546026667	2.75330061653333	7.72716735146667	14.8197244928	6.82139429546667	6.83585754453333	2.9370277888	28.4352533845333	107.728670993067	5.82012545706667	0.21347072	21.1203478869333	73.2188289706667	5.3778579456	0.427299908266667	14.0998388394667	1881.91208990573	1.31903665493333	16.1828012032	7.4822598656	5.7072091136	11.1330492416	11.7325387093333	39.22591744	0.985279556266667	0.0342185237333333	46.987214848	0.0130400970666667	42.3778189312	46.1930059093333	8.4566622208	0.218627703466667	2.30010361173333	59.3683546112	2.87963518293333	2.6664992768	0.0891345578666667	7.26393869653333	0.962209314133333	160.7082704896	0.9144055808	192.8793686016	23.9646037333333	109.270366071467	109.8291871744	3.34609476266667	3.81304231253333	20.5017950890667	0.00116802733333333	1.7079365632	59.0917096789333	736.782206020267	1.64385122986667	0.783447995733333	0.2397707264	-0.538362402133333	3.86804913493333	2.12383348053333	5.5673946112	20.1971073024	0.710038050133333	1.44625404586667	2075.68497520493	684.456652373333
UZT	0.0437781717333333	2.347470848	32.4100729514667	0.0917933226666667	4.9365041152	0.00717673173333333	0.041976	0.183772416	0.293921860266667	0.0880052138666667	0.0640605397333333	0.109201390933333	0.509643400533333	0.0233570282666667	0.0172324928	0.164709512533333	297.768061056533	0.0234957056	0.180347767466667	0.0431945258666667	1.28506975573333	0.242502587733333	0.0592823338666667	0.139706180266667	0.0100699061333333	-0.0005215438	0.578455278933333	4.14122584746667	44.1725004458667	70.8084979029333	0.0421158186666667	0.00231536933333333	0.0113799434666667	0.0910203904	0.0143606517333333	0.0288754197333333	0.00161567706666667	0.0589027370666667	-0.0008543858	0.476348484266667	0.00834067786666667	0.653827618133333	0.119842491733333	9.1789033472	9.65802175146667	0.0169603712	0.0204709632	0.0646165845333333	24.286789632	23.3580352853333	13.3401466197333	0.8290502656	138.251949397333	-0.0168794730666667	0.0106436693333333	0.0200507690666667	0.125409664	0.0142078858666667	0.3235857408	7.81774465706667	0.0302603157333333	-1.0619901952	390.792570834666	3.78041230026667
ATL	0.461009373866667	0.165123259733333	0.923140369066667	15.7897337514667	0.447606101333333	2.25423182506667	44.7794031274667	2.3351803904	11.1808533845333	14.4982922581333	0.014384032	16.9618112512	216.389124096	21.3440637610667	2.95627762346667	250.820165632	2693.04625506133	14.1451253077333	854.983005525333	490.096523127467	0.2132535296	1.2743933952	1.93932670293333	5.12842028373333	319.284121873067	18.980864	22.0925482325333	0.0799036928	15.2920293376	20.6712187562667	4.19118639786667	2.8957188096	1.8061479936	1.14103200426667	0.333440375466667	0.324916667733333	0.0381499136	57.8004888234667	31.8292688896	57.2714166954667	60.0900108288	10.1792372053333	2.85312723626667	61.2122886144	73.9847088810667	11.1864851114667	1.10049088853333	4.94819027626667	0.0265799104	0.229507037866667	3.05430173013333	18.0592508928	0.416634197333333	-13.4574997504	8.07890889386667	0.110358007466667	3.06666646186667	18.5994685098667	3.20442668373333	1349.85774967467	-0.776052462933333	1.03632370346667	4140.19406310401	2489.90180435413
BAS	0.4790744064	0.1189595136	0.925544994133333	7.98432570026667	0.4168971264	1.7403244544	11.1517586773333	1.80940731733333	21.4563575125333	4.27999778133333	0.0202477525333333	13.6548930901333	258.283282978133	144.9317629952	10.4700335445333	13.1137317546667	965.349822853279	32.7092120234667	35.5650349738667	21.1937875285333	0.242878839466667	1.63359730346667	2.7057012736	5.50147904853333	3.3106829312	0.0815086677333333	12.2268887722667	-0.00023459855	4.32077182293333	5.02144095573333	21.561901056	0.704685397333333	13.2445416106667	1.4553513984	0.363261713066667	0.2646925312	0.0143069386666667	28.5150325418667	7.1329562624	125.529244740267	1.00181265066667	12.207243264	3.579953152	19.1903126869333	19.2742293504	93.261529088	1.54604694186667	4.0610840576	-5.77471041666667e-05	0.1534170624	4.58145027413333	16.5993764181333	0.1947318272	1.07930835626667	-14.9233838762667	0.181550216533333	1.48450781866667	-1.67732360533333	0.895459054933333	13.5379058688	-0.5891190784	0.5863389184	990.361696030879	875.2075546784
BLS	3.52889623893333	5.63942413653333	17.8784141312	5.90220547413333	10.0275574101333	2.8128927744	1.02460163413333	52.2673673557333	12.3894551893333	1.3897797632	0.534786696533333	4.91613443413333	20.7232652629333	1.77153119573333	0.2900610048	5.88911465813333	801.186598386933	0.497709397333333	4.98584999253333	3.1471591424	21.4522243754667	15.8756678314667	3.93179436373333	9.97613458773333	0.270305553066667	0.0134634336	17.2852827477333	0.0241626176	17.7262482773333	19.3187064490667	1.7847320576	0.0745822805333333	0.605394602666667	20.1446238890667	1.45429504	1.819445248	0.0819352832	1.9842310144	0.479114888533333	22.640164864	0.227509930666667	100.031380411733	14.3036142933333	88.2720811690667	88.4906218837333	1.0503370752	1.18038582613333	4.64848868693333	0.00171309733333333	0.879162436266667	202.5521676288	110.237852194133	0.629312034133333	0.312548317866667	0.562344379733333	-4.31243455146667	2.86695778986667	1.15983373653333	6.19204007253333	10.9343757653333	-0.3882406912	1.5304884224	943.921255206132	279.6663190016
MED	39.2244974933333	0.426892117333333	61.2314513408	34.9496650410667	0.62891008	6.60854155946667	10.4797405184	25.6419233792	4.20970304853333	29.5875422890667	15.6833731925333	14.9154310826667	100.066280516267	2.6911113216	0.1675171328	493.927041160533	2735.88211443507	0.377329117866667	354.8196634624	18.7529560064	0.706252936533333	109.0827321344	29.6399710890667	24.3706691584	2.18264111786667	0.0279979968	833.141097540267	0.0047051424	4.03562222933333	4.07035357866667	1.02155209386667	1.06420032853333	0.274092356266667	4.44445026986667	12.4423613098667	5.77053545813333	7.43435031893333	13.7510628010667	0.741809493333333	25.307316224	14.9946673834667	46.5821717845333	29.9165264554667	11.4366928213333	11.3600998058667	1.08017923413333	17.1927044096	9.6401063936	9.38004e-05	0.0557398656	358.0591341568	18.3378619050667	0.0265593728	3.23955124906667	1.157441536	-1.03536360106667	-69.9525671594667	6.6771337216	209.087242786133	61.7193668608	-3.64513061546667	-6.55217022293333	3013.2813853812	2179.59157521067
NOS	0.212136311466667	0.0230243648	0.1745859584	4.4374663168	0.0727329365333333	1.0068443136	64.0852688896	0.617821115733333	4.95569032533333	4.6854504448	0.00584568	4.7516090368	259.6819959808	90.4798055082667	0.542585992533333	27.1341475157333	1673.58441556943	0.701202568533333	353.6577363968	553.251696366933	0.0362157909333333	0.531319637333333	0.934696891733333	2.1398265856	50.0152270848	0.470296746666667	6.25085044053333	-0.000165400333333333	1.1822723072	1.2617097216	2.35719284053333	1.5542136832	0.901069073066667	0.4707878912	0.158637329066667	0.102075008	0.0167937557333333	151.489120392533	21.0807117141333	27.9129139882667	2.15214025386667	5.19634234026667	1.53371388586667	4.1894043648	4.19497110186667	12.8336046762667	0.397950600533333	1.9371589632	-0.000156998233333333	0.0250721216	1.29381635413333	6.0056748032	0.0275742272	3.0509613056	-1.92481430186667	0.0388191658666667	1.1642560512	-22.1424691882667	0.582562542933333	41.4821995861333	1.48851930453333	0.128889258666667	1702.99960192463	1625.03290568427
NOA	2.93172319573333	0.0367430016	1.86670257493333	3.2288243712	0.0665497216	1.2431945728	1.72624923306667	1.59282189653333	0.4450316288	3.17707277653333	0.1345957376	1.93676028586667	12.8575111168	0.395644279466667	0.0327271530666667	74.6991910912	255.9873567412	0.0474391850666667	40.9597334869333	3.37045858986667	0.0691260970666667	4.7928885248	2.25815442773333	2.2326910976	0.343237597866667	0.0072721088	51.2915450538667	0.000837551933333333	0.618631645866667	0.7221194752	0.116601224533333	0.1586575872	0.0269600661333333	0.596462114133333	0.825656797866667	0.392388608	0.5405579264	1.91614552746667	0.107390941866667	3.8807044096	4.51653741226667	6.52450747733333	3.21162335573333	1.37687190186667	1.38727109973333	0.1360320256	1.1463815168	1.0148755456	6.2273e-05	0.00640777866666667	16.6134404437333	2.26305624746667	0.00549310346666667	0.6063529984	0.202455005866667	-0.0751470336	-27.8473495893333	1.29831676586667	508.1056411648	30.0087967744	-2.14529747626667	-7.09287389866667	762.910457575334	219.620279419733
SUM	186.158562582133	199.818061635279	3593.21067946907	572.802555051733	527.315043011452	119.713967749067	571.981100262266	407.408461131067	1471.6883380864	522.434511279467	27.4632527073229	513.7664568912	5236.345029376	636.0969715741	97.0306371216958	2938.1027420544		335.725863490691	5998.99612298453	2380.63209429173	262.395145596044	468.394759985066	346.238406193867	584.391341865066	869.029527893501	32.2116667905437	3452.86001774934	156.49647297253	7606.99709894003	9449.88565558021	348.5020689904	43.8838496804833	153.1580075532	233.974846121167	72.0471717824667	52.4793985263999	10.8895384391917	1091.5198984264	197.894150372733	2584.9977269922	312.004221958401	1691.4711264544	441.4210943563	8219.05183179106	10217.0121267485	441.01644578015	156.763277002	278.8440696928	207.613657038666	276.656036235142	2947.84392549973	2037.99687633867	472.867103450771	-19.5384125046333	5.50585416866666	-3.51669526785626	-80.6674676245334	-5.67555485753324	845.932273613866	2225.10902794987	-14.7661219414666	-48.8077796402	84959.0741174431	
EU	32.2658500608	1.16463520426667	6.49702331733333	394.706935261867	2.8889849856	13.4931469653333	401.659693192533	194.483672405333	143.686142088533	217.080170632533	3.31188933973333	335.951167488	3790.99958039893	302.446298180267	38.9446937258667	1922.01366350507	21106.8126191795	180.8230514688	4113.75882294613	1184.8640364544	2.07651771733333	226.624990958933	106.610854024533	351.941287389867	478.836075178667	0.653392622933333	2081.52514177707	0.00378390746666667	21.199519744	24.0180614485333	167.4254483456	34.7848310784	68.5625005397333	34.8641973589333	10.2958257493333	12.6594853546667	1.94351977813333	775.3550528512	29.8797214378667	1461.68614311253	220.1625821184	838.064581290667	99.8361093461333	80.1911341056	80.6608699392	247.5086577664	100.2837377024	170.537394722133	-0.0006259418	0.598290773333333	67.3241803434667	136.8836538368	0.663922346666667	-25.5722171050667	-12.8351207424	-0.338821051733333	-8.4921270272	-44.6518525952	50.8132982784	148.546781184	-19.77368576	-6.57065792853333		20089.2054489771
emis	200.8961113166	155.8444632542	7258.02897098372	546.8740677393	436.0938525412	137.3648019058	578.098663891699	479.1393016067	1182.87423209199	492.3796714571	44.482095406	491.8969187573	5140.7162296406	617.673926457	79.7998777470999	3476.9698262201	57909.6869157273	289.7626315892	6071.85156407268	2380.861868392	191.9722687197	537.1396255477	354.0043994683	581.365685787601	869.3998947116	30.4875376974	3443.07683140191	225.6150754277	4717.9460057317	7016.4625505905	299.2389797922	43.1385901954	125.8923841126	218.9020787842	76.1518089829	59.2940056471	15.3156629304	1097.0697573472	185.8676129485	2404.5138683307	462.8639803326	1632.1025486542	467.7882719881	4595.29799646758	7498.91597995195	414.8688749184	152.4102649713	267.4162545271	283.3962583018	362.6971598278	3365.82248179379	1750.90294807749	672.013169875597						1935.26613824881				76416.2260271621	32543.9401750804
