	AL	AM	AST	AT	AZ	BA	BE	BG	BY	CH	CY	CZ	DE	DK	EE	ES	EXC	FI	FR	GB	GE	GR	HR	HU	IE	IS	IT	KG	KZ	KZT	LT	LU	LV	MD	ME	MK	MT	NL	NO	PL	PT	RO	RS	RU	RUE	SE	SI	SK	TJ	TMT	TR	UA	UZT	ATL	BAS	BLS	MED	NOS	NOA	BIC	DMS	VOL	SUM	EU
IS	0.00149645653333333	-5.11014420572917e-07	-0.000452095566666667	0.0687671210666667	-0.0007000564	-0.00204094093333333	0.3077353472	0.003171836	0.0187226368	0.0431819264	-2.25901104166667e-05	0.136208631466667	1.22982181546667	0.20703488	0.0056946544	0.155270144	12.119149439521	0.189242112	0.802439645866667	4.30255691093333	-0.00115983853333333	0.0128953098666667	0.00524952053333333	0.0227137962666667	0.367741815466667	2.01105544533333	0.134474658133333	0.0008047402	0.00248587413333333	0.00877664106666667	0.0218224512	0.0144531882666667	0.0147416906666667	0.00016432625	0.0009768026	0.000703950666666667	0.000146388233333333	0.412574481066667	0.447501755733333	0.429051255466667	0.00644584693333333	0.00561305493333333	0.000653089333333333	0.4918395904	0.511280196266667	0.185231223466667	0.0056480288	0.0132561738666667	3.94855625e-05	-0.000255177133333333	0.00361085973333333	0.0138086410666667	0.000549618533333333	2.60946029226667	0.293088631466667	0.0023965576	0.0639755050666667	0.999170525866667	0.0001694994	12.7115384149333	0.0444529749333333	0.0162030421333333	29.3534782521543	9.05472987092292
IT	2.3286317056	0.019878528	0.0212529450666667	33.7497991850667	0.0100913738666667	13.5933536938667	7.02811231573333	3.4828271616	1.02375601493333	14.3850842794667	0.0150178218666667	15.5481647786667	58.3656538112	1.550698496	0.0193969898666667	93.3047741098667	1171.1728490324	0.6207592448	125.754784699733	19.2754177365333	0.0141332138666667	14.4808564053333	21.1830439936	14.2813735594667	0.972917828266667	0.0505953493333333	641.158086656	-0.00135938133333333	0.0507474602666667	0.0082460304	0.454390647466667	0.499404356266667	0.249100578133333	0.177807018666667	2.73628883626667	2.2322466816	1.05144674986667	8.40514655573333	1.20412637866667	23.3423437824	3.6372004864	6.74289527466667	9.87219667626667	5.52092084906667	5.49425261226667	0.8963610624	12.8066453504	4.58792031573333	-0.0003246804	0.00132237146666667	1.22535758506667	3.3347903488	-0.00216555733333333	6.843506688	2.63191647573333	0.387589051733333	206.337334749867	12.4623607125333	2.1407617024	14.9388350805333	-0.142617472	1.51917745493333	1423.88463473053	1092.28149595947
KG	0.0080952976	0.345906312533333	7.41273709226667	0.135664221866667	0.244725162666667	0.00534685813333333	0.0753691477333333	0.0425095765333333	0.0906717781333333	0.0766838442666667	0.0108186976	0.0866742186666667	0.518128469333333	0.0579221248	-0.00289837413333333	0.3186423808	195.413869904933	0.0882422954666667	0.518595413333333	0.563646702933333	0.0374533290666667	0.101234133333333	0.0288958933333333	0.0722031701333333	0.0340190464	0.00540116533333333	0.419175867733333	16.1518802261333	0.6222211072	56.5906549418667	0.0352340842666667	0.00605827786666667	0.0253087189333333	0.0134447104	0.010031648	0.010173776	0.00141699693333333	0.0986685184	0.116605277866667	0.219265672533333	0.0289367296	0.1042989824	0.0319037994666667	4.97079855786667	5.52161662293333	0.0861327445333333	0.0198367808	0.0344339242666667	19.3957898922667	1.49978043733333	1.94460412586667	0.345946589866667	89.2387196928	0.183180885333333	0.123151982933333	0.0673595690666667	0.300695210666667	0.241872401066667	0.0175563285333333	6.34071722666667	-0.0057541824	0.216209288533333	215.904615372667	3.69953852306667
KZ	0.222242338133333	7.61871510186667	10.9167727957333	3.2533233664	14.3513900373333	0.3304382464	2.44187982506667	3.69903015253333	5.9743256576	0.927621256533333	0.126145442133333	4.441247744	16.2142235306667	2.64240032426667	0.594819003733333	2.5691774976	783.619075456	3.74495204693333	8.2588991488	13.7475478869333	1.7605730304	3.8554861568	0.766651938133333	3.08246418773333	0.737926485333333	0.1559583744	6.56286952106667	0.0986340608	70.5492680704	91.5131858944	1.72490315093333	0.140436206933333	1.0422843392	0.956011997866667	0.2471378432	0.455024401066667	0.0136444842666667	3.39068791466667	3.4902704128	18.5146911402667	0.193441006933333	8.5077082112	1.37341474133333	417.6031514624	420.355628509867	3.15499369813333	0.5521768448	1.79893643946667	0.348357563733333	6.83343598933333	32.6485693781333	67.1058231296	11.0793697962667	3.815071744	5.8396672	3.867648	5.28440743253333	6.94561232213333	0.0840305578666667	12.0503686485333	-0.2000337408	0.226084864	1320.6011248128	115.0062957568
KZT	0.4176041984	15.8030430208	41.1916872362667	7.58318639786667	22.8577400149333	0.498538734933333	5.98249198933333	5.65444990293333	12.4487226709333	2.56255863466667	0.2917102592	9.70063107413333	39.8688605525333	7.24683216213333	0.5614774272	8.14021454506667	2646.88637960107	10.8250857472	22.0668035072	40.5644159658667	2.97243060906667	6.960521216	1.52574429866667	6.3794364416	2.327289856	0.467441117866667	15.0032864597333	15.5003387904	143.297050487467	801.155335236267	3.925843968	0.369190058666667	2.6317799424	1.71786786133333	0.472216917333333	0.7997718528	0.0316223957333333	9.04257590613333	10.8519336618667	36.6398275584	0.591880192	13.759987712	2.20089412266667	1072.35588614827	1167.09514717867	8.90077074773333	1.2000468992	3.63782116693333	15.0869661013333	20.6802343253333	64.4655699285333	106.780120405333	110.638119867733	12.0153822549333	16.0148368042667	6.69964642986667	11.1881114965333	20.3445917013333	0.225120529066667	38.3524317866667	-0.663088810666667	0.982254045866667	4008.89028971094	269.8880400512
LT	0.0688544256	0.0253890005333333	0.0391592746666667	2.8268126208	0.0394047957333333	0.198828731733333	4.14397617493333	0.368513092266667	6.6444361728	0.726147208533333	0.00292269093333333	7.96806949546667	31.7100261376	7.96157760853333	1.02598321493333	2.4282734592	209.347889446117	2.34604817066667	10.9003057834667	13.8752	0.0231577386666667	0.416954129066667	0.5499896832	2.523205632	0.549167581866667	0.0419152938666667	3.51138065066667	-0.000297764333333333	0.196471722666667	0.210927650133333	12.3229689173333	0.185266261333333	2.5850396672	0.230992896	0.0724007424	0.0747219114666667	0.00226612906666667	5.24575484586667	2.5565855744	48.7638259029333	0.167249493333333	2.21657183573333	0.649555899733333	17.8915344384	17.8970154325333	5.59290832213333	0.456260164266667	1.82823949653333	0.000231175516666667	0.00611885866666667	0.721533952	6.67621676373333	0.00899582506666667	1.79564776106667	20.0368237226667	0.167143133866667	1.0052898816	12.6386350762667	0.0244268224	3.36890402133333	0.0608284586666667	0.0564967850666667	266.629250544783	171.924767478133
LU	0.000400612333333333	0.000231986966666667	0.000182956533333333	0.117257540266667	8.57412083333333e-05	0.0033368328	1.17572635306667	0.00488841386666667	0.00855951466666667	0.0773201749333333	3.09758145833333e-05	0.228500957866667	2.10040395093333	0.0620202581333333	0.0037258064	0.7375474688	13.3869468923948	0.0137703786666667	5.19597806933333	1.78639776426667	0.000231007066666667	0.0046182272	0.00724365013333333	0.036708352	0.0879625898666667	0.00350649866666667	0.142301166933333		0.0012074456	0.00134468546666667	0.00699004533333333	0.430070306133333	0.00364137413333333	0.0011446092	0.000800230133333333	0.000761377333333333	4.90304333333333e-05	0.662767138133333	0.0354685674666667	0.215709269333333	0.0571017002666667	0.0150186144	0.0061101072	0.0595773184	0.060278656	0.03432352	0.0117604576	0.0164566581333333	6.543396875e-06	5.39198416666667e-05	0.00384469066666667	0.0244142357333333	7.68638666666667e-05	0.347557922133333	0.0856123050666667	0.0010437988	0.0858544298666667	1.263140864	0.00178407426666667	0.411933252266667	0.0157885578666667	0.00153991866666667	15.6621697358615	13.1517263873146
LV	0.0550405333333333	0.0241615893333333	0.0454431744	2.04047592106667	0.0306543808	0.124557738666667	4.01811974826667	0.300406203733333	6.35294624426667	0.532857514666667	0.00393177706666667	5.35913704106667	27.1575984810667	6.24605047466667	2.13892355413333	1.54042791253333	183.573303647117	4.389019648	9.54980324693333	13.4368253269333	0.0201123093333333	0.361742882133333	0.409378577066667	1.74699424426667	0.534549538133333	0.0446670762666667	2.53602310826667	-0.000180924816666667	0.317519428266667	0.337153809066667	7.7317029888	0.1633250816	7.31995886933333	0.186298862933333	0.0498313685333333	0.0571525077333333	0.00206752186666667	5.1073859584	2.68771764906667	33.2287442944	0.107599675733333	1.6735182848	0.4876299264	19.9121436672	19.9261181269333	6.88331434666667	0.3218521088	1.3156487168	0.000265616466666667	0.00572646026666667	0.813613329066667	6.20410197333333	0.00835202293333333	1.81440935253333	21.2375284394667	0.159687355733333	0.780549256533333	12.0221422933333	0.0203944853333333	3.01303862613333	0.0205253205333333	0.0396917418666667	242.95637678845	145.215146955467
MD	0.206996394666667	0.0893866922666667	0.0699269418666667	1.51773607253333	0.0888379477333333	0.6386673664	0.513345706666667	3.97435262293333	1.36235076266667	0.3158867968	0.00972521706666667	2.51725305173333	5.44925668693333	0.553557845333333	0.0797855744	0.829752661333333	97.2939392292666	0.237749128533333	2.035451904	2.1848662016	0.0667133013333333	2.48923531946667	0.4961430528	2.53703154346667	0.0981892864	0.0095880928	3.2146243584	0.000221466333333333	0.134498218666667	0.158031479466667	0.341952512	0.0348072746666667	0.1394284288	0.635708484266667	0.2137398272	0.4140782592	0.00560297226666667	0.7839954944	0.3239837696	11.6310147072	0.0537595008	16.1305569962667	1.68006751573333	8.62814808746667	8.62479592106667	0.31552768	0.270387899733333	1.44100857173333	0.000672337333333333	0.0123354186666667	3.1961931776	19.3555791872	0.0140067594666667	0.3465903104	1.03347227306667	2.06904224426667	2.0827250688	1.32669303466667	0.0378879957333333	0.411775419733333	-0.0288682112	0.0098382848	113.415668897533	59.3899552186667
ME	1.3654577152	0.00543134026666667	0.00430586	1.26071698773333	0.00356443706666667	1.98457726293333	0.305338811733333	0.878081774933333	0.0389859584	0.288196778666667	0.000859415333333333	1.08342756693333	2.84174690986667	0.1241041664	0.000774460266666667	2.78340785493333	49.55746352365	0.0258641472	2.7469881344	1.017038848	0.00217705813333333	3.8492061696	0.7866015744	1.31321664853333	0.0633998762666667	0.0037565472	13.9868678826667	-0.000164111183333333	0.00112216546666667	-0.0007371006	0.018022912	0.0212051029333333	0.00908836373333333	0.0233933418666667	3.26748788053333	0.798206293333333	0.0546073173333333	0.382401399466667	0.0726456149333333	1.44174912853333	0.1078760704	1.08474627413333	4.03888237226667	0.226795229866667	0.223204693333333	0.0457811882666667	0.2319529472	0.381736618666667	4.63181583333333e-05	0.000158959333333333	0.2290317824	0.366458231466667	-0.000106401925	0.282251042133333	0.1981817344	0.0618849237333333	9.75711873706667	0.610436096	0.123899246933333	0.0554514133333333	-0.00146489186666667	0.0826595072	60.9601045879167	36.0602069774667
MK	1.9996913664	0.0119391392	0.0134271392	1.35932818773333	0.0101132576	1.10649029973333	0.401182139733333	8.0075505664	0.0823790421333333	0.286432187733333	0.00412956106666667	1.28562817706667	3.32292041386667	0.1604965888	0.00407125706666667	2.19473046186667	83.6373551464146	0.0475713109333333	2.50121611946667	1.3682266112	0.00705838293333333	23.2432773802667	0.563814775466667	1.8264879104	0.0915380309333333	0.00543878346666667	8.9549275136	-0.0001520671	0.0161953109333333	0.0165456650666667	0.0351989226666667	0.0269396010666667	0.0196729322666667	0.0946564949333333	0.7367458816	6.7219275776	0.0520401450666667	0.4643081216	0.131085294933333	2.38944556373333	0.107798126933333	2.952126464	7.0039076864	0.713848900266667	0.712129194666667	0.0832847445333333	0.224542088533333	0.5771128832	2.44398479166667e-05	0.0007312562	1.51826240853333	0.921738376533333	0.000643878533333333	0.3291618304	0.259168699733333	0.276267537066667	8.1594630144	0.739084424533333	0.166632994133333	1.17922106026667	-0.00853167466666667	0.1213731584	95.6026675410813	61.705751824
MT	0.00339900266666667	2.52540625e-05	9.78002083333333e-05	0.0223450752	-1.52820041666667e-05	0.0107725173333333	0.0065047232	0.00892252213333333	0.00141036373333333	0.0077400784	0.00014653835	0.0119519605333333	0.0569005312	0.0020132452	-4.2867125e-05	0.200402432	1.38219859592376	0.000948473466666667	0.1586584576	0.0282652629333333	-4.424955078125e-07	0.0394110549333333	0.011601824	0.0074343424	0.0020918676	0.0001195143	0.493923703466667	-5.8710203125e-06	-7.62046833333333e-05	-0.00014653835	0.000991459133333333	0.0005470634	0.000554380466666667	0.000301278766666667	0.0031114728	0.0026402584	0.2163103232	0.00899236693333333	0.00210496893333333	0.0169855466666667	0.00737731573333333	0.00932995306666667	0.00892244426666667	0.00789437653333333	0.0078299136	0.00169370546666667	0.00617296746666667	0.0030290416		-1.35120229166667e-05	0.0069466288	0.00361310106666667	-1.98255375e-05	0.0163996853333333	0.0044711232	0.00182991613333333	1.3182631936	0.0148239616	0.0131319626666667	0.0376747264	0.0016929072	0.0053958432	2.80379788731543	1.311861446225
NL	0.00474262986666667	0.00552431093333333	0.0054724384	0.457195246933333	0.0150321333333333	0.0196183146666667	15.0507869525333	0.0339538090666667	0.132288469333333	0.314451968	0.000384920466666667	1.0609606656	19.4453787989333	1.51445613226667	0.037244288	3.31628898986667	132.383093976158	0.1949339136	23.9515817301333	38.0651088554667	0.0105818005333333	0.0458103765333333	0.0322816768	0.174133060266667	1.79573978453333	0.0773082624	0.609792546133333	-6.03306583333333e-05	0.0353445162666667	0.0407918976	0.1309367808	0.295544593066667	0.070841664	0.0086485008	0.0063216544	0.00789824906666667	0.0004227683	19.4838833834667	0.8368828416	2.27244537173333	0.3196669952	0.159915707733333	0.0407906986666667	1.086995456	1.1048660992	0.553231940266667	0.0504870016	0.123412258133333	9.04649833333333e-05	0.0025917312	0.0749106346666667	0.430273024	0.00272041013333333	5.09632075093333	2.5478987776	0.0110779061333333	0.403026295466667	31.0955431253333	0.013042736	7.60033061546667	0.4962509824	0.0376263509333333	180.812023927092	129.214538534633
NO	0.0151153034666667	0.0138702890666667	0.0251969685333333	0.997410133333333	0.0109985728	-0.0123383296	6.71932033706667	0.1416111872	1.71238386346667	0.473377041066667	0.00257376373333333	2.8907159552	27.1748191573333	11.3500028928	0.896758852266667	3.203657728	277.993703693767	5.70975791786667	15.4469477034667	94.3108653056	0.00218068386666667	0.174029636266667	0.0815248042666667	0.5184485376	3.64593506986667	0.3018482688	1.11497803093333	0.00506158026666667	0.19989632	0.2853587968	1.50212922026667	0.206836855466667	0.9828911104	0.0518739925333333	0.0169959690666667	0.0205230442666667	0.0020172444	11.1792368298667	44.1469807274667	12.406571008	0.272911906133333	0.491188701866667	0.0586183210666667	14.1286025898667	14.4490212010667	12.2852354730667	0.1109113088	0.4156483584	0.000552482833333333	0.00404657866666667	0.596141533866667	1.59394884266667	0.0122099008	13.2059518293333	16.4516473514667	0.066997632	0.6293409792	51.201376256	0.0188442624	21.5429917354667	0.363493956266667	0.256333312	396.0843768863	214.1534102252
PL	0.510022519466667	0.116687701333333	0.116027818666667	36.0126808064	0.177270186666667	3.59028107946667	30.2061737301333	2.8857073664	13.3158458709333	7.19983848106667	0.0088879344	99.7194989568	286.664303138133	27.8076872021333	1.18821341866667	18.7284105898667	1384.41245833733	4.03170153813333	73.5641337856	84.3895100757333	0.1026444544	3.3964834816	6.74329504426667	28.3824641365333	3.07348985173333	0.235155524266667	38.0278713002667	-0.000851934733333333	1.0338588672	1.03941536426667	6.70128264533333	1.5121547264	2.33992246613333	0.871178717866667	0.788772522666667	0.6839445504	0.0257322624	41.5025681749333	8.94491306666667	416.0315457536	1.6387203072	15.3173874005333	8.07168464213333	31.0970875904	31.0634698069333	13.2780042922667	6.1429891072	19.5061131946667	0.000714252333333333	0.0268191168	2.94094656853333	35.8740393984	0.03273376	9.96372862293333	56.90458112	0.636622506666667	9.58168323413333	72.738865152	0.222322602666667	27.6376606037333	0.364892706133333	0.3585457152	1595.06833487707	1262.0836376432
PT	0.0146690986666667	0.00236837253333333	0.0033671472	0.460168942933333	0.00483942453333333	-0.00773696586666667	1.24870437546667	0.0173519370666667	0.0506965290666667	0.362188151466667	0.000292953866666667	0.317785258666667	3.45764877653333	0.1223497216	-0.00283772586666667	82.6412979541333	200.732843922433	0.0392140032	11.3950468778667	4.50281908906667	0.0063691248	0.0797848149333333	0.118464145066667	0.205642257066667	0.416673109333333	0.0325456533333333	1.53041769813333	-0.000492029233333333	0.0003616265	0.000945983466666667	0.0341468010666667	0.0779805525333333	0.0171426122666667	0.00764447146666667	0.0155208736	0.012550992	0.00130587533333333	1.1033939968	0.142139682133333	0.5065996288	90.9569075882667	0.0820810666666667	0.0471508693333333	0.351343547733333	0.345757218133333	0.0928189696	0.0720890709333333	0.0844973824	0.000265634466666667	0.00106532906666667	0.0365075968	0.0777990997333333	0.0002610792	45.6000012288	0.195752174933333	0.009369696	3.06404010666667	2.15729165653333	0.1450101248	11.2081578666667	0.164492834133333	0.0617884885333333	263.693820420933	199.461323588667
RO	3.1141576704	0.386547575466667	0.341627630933333	20.7470941525333	0.3751647232	12.4346335232	5.031059456	51.0269063168	4.8398319616	3.71325692586667	0.0390876458666667	25.9504777898667	52.4517987669333	3.3817772032	0.281030161066667	11.754094592	852.198514686533	1.01810722133333	23.5618435072	16.0906597717333	0.259562427733333	29.1452245333333	8.97972852053333	44.7427728725333	0.811044795733333	0.0593129429333333	57.5398040917333	-0.00277336373333333	0.47676928	0.482279185066667	1.4206644224	0.331632059733333	0.627322743466667	4.8454467584	3.87043300693333	6.06045416106667	0.0801191424	6.53282235733333	2.05014316373333	71.7889383082667	0.690874845866667	209.095788680533	35.2524588373333	28.5113341269333	28.4667325098667	1.64315327146667	3.9459946496	16.0472094037333	0.00175558946666667	0.0375339306666667	17.3615655594667	63.8041063424	0.0288799722666667	2.9174439936	5.5867932672	9.0879082496	27.3003752106667	10.2843536725333	0.415369864533333	5.60299431253333	-0.1863878656	0.326685184	942.863781613466	655.777302762667
RS	3.261984768	0.0456628224	0.0394397909333333	10.777296896	0.0406986368	11.7405089792	2.26730011306667	14.2249787392	0.508021998933333	1.8318168064	0.00373212426666667	10.8642216618667	23.7659510101333	0.907962504533333	0.0366354133333333	7.82774381226667	324.871914201867	0.226487159466667	12.2830159872	6.53197093546667	0.0241428949333333	20.2747762005333	5.4676897792	19.4737471488	0.369374446933333	0.0271800064	38.7016163328	-0.0009364588	0.0518551125333333	0.0415496021333333	0.223113949866667	0.156547959466667	0.1090867968	0.465891976533333	4.93046879573333	6.1983358976	0.0692000725333333	3.0613635072	0.579815697066667	19.3521866069333	0.402633966933333	27.3992712192	52.5563592704	3.1405170688	3.12790575786667	0.424580266666667	2.07520344746667	4.83534711466667	0.000349045733333333	0.00338861066666667	2.0249247744	5.34924219733333	0.00156694933333333	1.2814020608	1.53763744426667	0.641912832	17.9619790848	4.3828617216	0.256683127466667	2.38035217066667	-0.0776052650666667	0.171945506133333	356.6408948568	226.6453453936
RU	2.27973761706667	17.9234056874667	15.6240652970667	46.2733443072	40.3743091370667	5.62199702186667	37.2651545941333	34.3741431808	176.72830976	13.0948803242667	0.5200553984	78.8866968234667	283.008809915733	52.7208371541333	54.7417358336	33.8256789504	8523.72514633387	152.939266048	121.621097130667	197.808007850667	10.5538398890667	29.2137162069333	10.9936847530667	47.0867028650667	8.44703443626667	1.48448201386667	76.1195309738667	0.191020356266667	127.459140130133	166.4657391616	56.5259971242667	2.1088116736	34.3282920106667	12.8195635882667	2.55921493333333	3.9286063104	0.0996961792	53.4406845781333	51.7608002901333	387.193259076267	2.29725279573333	103.4490740736	17.7611396437333	5108.85912466773	5122.3424139264	68.9093869568	7.607484416	28.8384439637333	0.1520549376	5.8488471552	171.680115370667	681.269264384	8.2415255552	44.596330496	156.487385088	28.8145670144	41.0557786794667	122.0439965696	0.659591304533333	82.3121412096	-1.07231040853333	2.81111729493333	14253.3760736768	1999.65019451733
RUE	2.48237533866667	22.8267720704	27.878096896	56.4278635178667	44.812992512	5.51737535146667	47.8275392853333	37.1520394581333	194.291520853333	16.2310630058667	0.599665800533333	93.6942938794667	347.52167936	68.3211969877333	57.0079532373333	42.4989425664	12328.8421526357	183.367281322667	155.386869623467	279.221912644267	10.603134976	32.9288668501333	12.4310290432	54.5151254528	12.4469248	2.26986202453333	92.2100083370667	2.42993206613333	218.5458876416	659.339276014933	63.3633985877333	2.71358334293333	40.1760103082667	13.9512337749333	2.8634800128	4.28244063573333	0.1097395712	70.8471772501333	74.5436173653333	434.807207799467	2.8259516416	111.253371835733	18.6202150229333	6937.3133848576	7849.53815422293	87.8226090666667	9.08049339733333	33.0458813781333	2.29785545386667	9.96422997333333	194.843596117333	744.894619101867	22.6337903957333	66.0953148074667	192.214955895467	32.7126111573333	49.9829571584	167.100721834667	0.610026564266667	236.7909003264	-2.31037119146667	3.5371491328	20259.3137877163	2417.1735873024
SE	0.0441412650666667	0.0494309290666667	0.0593882453333333	4.4759547904	0.0734062506666667	-0.0151702922666667	14.3777759232	0.369771008	6.49623251626667	1.72957313706667	0.00699004053333333	10.7491557376	74.5878235818667	34.14867968	4.72000484693333	6.17455397546667	559.382637500733	25.1505912490667	29.5085233493333	103.5070603264	0.0411168981333333	0.442644548266667	0.403956701866667	2.83513132373333	4.16340896426667	0.352206165333333	3.7200896	-5.93500666666667e-05	0.699940590933333	0.7396374528	6.03917134506667	0.481895424	4.40674085546667	0.300727022933333	0.0408179882666667	0.0485639125333333	0.00404944133333333	22.491594752	34.1140635648	45.1587910314667	0.486593467733333	1.9490906112	0.327774037333333	40.7876097365333	41.0139011754667	62.3370960896	0.533437405866667	2.05261305173333	0.0006177828	0.0116115701333333	1.46879269546667	7.245275136	0.0167885205333333	13.3248527018667	77.4139281408	0.228417860266667	1.43695694506667	92.1435198805333	0.0544059989333333	24.1020523861333	0.0490408917333333	0.256363042133333	809.939113921	464.879232420533
SI	0.053066944	0.00424608613333333	0.0050116224	9.37005656746667	0.00447845493333333	1.0844250112	0.92679168	0.375740552533333	0.190130056533333	1.28016315733333	0.000556491066666667	3.222401024	9.42430726826667	0.153165960533333	0.0119882901333333	3.66242228906667	99.4904525200667	0.0577669376	7.26201576106667	1.47999976106667	0.00291932933333333	0.4100399104	5.80518488746667	3.39411053226667	0.0531955541333333	0.00324968853333333	34.1221266773333	-5.24207833333333e-05	0.0053046464	0.0023698504	0.0725224362666667	0.0768263424	0.0320922837333333	0.0328848298666667	0.121659178666667	0.0869095765333333	0.0128070517333333	1.03660817066667	0.0905853354666667	5.0137186304	0.168428782933333	1.30965858986667	1.36910247253333	0.747387630933333	0.746697250133333	0.0961073322666667	5.06404481706667	0.9925789696	0.000169781916666667	0.00108962293333333	0.100212113066667	0.7081414656	0.0007411844	0.345586858666667	0.323781700266667	0.0456657792	8.1176444928	1.27300635306667	0.0698419669333333	1.41781292373333	-0.00940398613333333	0.0847772416	111.916869749933	87.8020786638667
SK	0.2374951424	0.0191001322666667	0.0159056266666667	13.2324993706667	0.0223188672	2.72410651306667	3.705020416	1.01975722666667	0.858847982933333	1.99900187306667	0.00133115573333333	22.2128679594667	32.3416118613333	1.12442067626667	0.0501519274666667	4.2018430976	237.7256215289	0.2347593728	12.2398179328	6.63178226346667	0.0081691584	1.3383233536	4.8470196224	22.1312537941333	0.249980808533333	0.0231917717333333	19.6892295168	0.0006706244	0.0115007381333333	0.010475856	0.3188364288	0.225207534933333	0.133217186133333	0.193804885333333	0.455647709866667	0.332843349333333	0.0115583797333333	3.99964514986667	0.631305079466667	46.3830472021333	0.342398190933333	6.63477507413333	5.73218761386667	2.37767666346667	2.36924136106667	0.558980778666667	3.06319332693333	9.46424927573333	0.000192777033333333	0.00314614773333333	0.4838162432	5.2297531392	0.0035264176	1.08613748053333	1.93246917973333	0.155585450666667	4.41634024106667	5.3482405888	0.0590425130666667	2.97222772053333	-0.0108051082666667	0.0945319338666667	256.184474557167	211.539759261333
TJ	0.00352352986666667	0.156980514133333	6.95156954453333	0.0483302656	0.1251904256	0.00302493093333333	0.0302345856	0.0177294037333333	0.0391569706666667	0.0265195456	0.00466121226666667	0.0341945728	0.204261819733333	0.0206070890666667	0.000595499666666667	0.126565111466667	77.8017403328667	0.0325790805333333	0.216574958933333	0.233086532266667	0.0228042218666667	0.0452310997333333	0.0114964874666667	0.0298016	0.0151009962666667	0.0025724912	0.1869999104	1.493723136	0.255239406933333	11.9328047104	0.0134339957333333	0.0021840052	0.00889451626666667	0.00673058666666667	0.00457111093333333	0.00487208373333333	0.001194836	0.0402619178666667	0.0486234794666667	0.0910887765333333	0.0118946848	0.0475050965333333	0.0154903424	2.0017524736	2.16907421013333	0.0315087573333333	0.00723005813333333	0.0150534069333333	24.9217570133333	1.62920393386667	0.871211895466667	0.146578978133333	32.6490259456	0.0797003861333333	0.0379381589333333	0.0346849749333333	0.152795118933333	0.0906917546666667	0.00997056213333333	10.2049338709333	-0.00206849986666667	0.1004378624	97.7193859471333	1.5168037894
TMT	0.0528336384	4.58759645866667	31.7347725312	0.8600696832	8.32915101013333	0.002014294	0.566686037333333	0.436065792	0.8990767104	0.336104721066667	0.0820198229333333	0.880477866666667	3.98295558826667	0.499348821333333	0.0174979594666667	1.12648792746667	246.387914728667	0.690389333333333	2.6772897792	3.54478025386667	1.07601421653333	0.743571114666667	0.176890112	0.740191778133333	0.214108637866667	0.0442133717333333	2.09076701866667	0.550065220266667	10.0853405013333	40.1363785045333	0.285653828266667	0.0400093781333333	0.2009270784	0.164341213866667	0.0582520448	0.0765487701333333	0.00565041546666667	0.786680900266667	0.909783381333333	2.46583186773333	0.117191697066667	1.19948670293333	0.216084770133333	56.7110314666667	58.9081608192	0.681801591466667	0.125634261333333	0.372556458666667	3.57759904426667	34.5281877333333	14.8147011584	5.27689045333333	46.232895488	1.13978927786667	1.00707423573333	0.806064196266667	1.69801004373333	1.53626077866667	0.0856285525333333	40.4531751594667	-0.0482797738666667	0.156524817066667	391.753306515334	25.4341315941333
TR	2.3010656256	14.9689434112	17.4086466218667	9.7660469248	6.32098269866667	2.6763337728	3.44954525013333	38.5320615936	4.07214680746667	2.2932307968	5.89448697173333	8.746647552	27.1331273386667	2.4595030016	0.0652038613333333	14.990884864	1329.9004261094	0.9483087872	19.2085338794667	15.1362579114667	3.5519250432	61.9088969728	3.11021267626667	10.3384274261333	0.921772168533333	0.098440448	36.0919815509333	-0.0053671392	1.2415934464	1.64887483733333	1.1434223616	0.256970837333333	0.503985800533333	2.89699976533333	1.48294341973333	4.67042522453333	0.370704110933333	4.6172618752	2.1530435584	25.2767327573333	0.786569489066667	39.0254209706667	11.2725513557333	84.9014423552	85.0542460928	1.48575095466667	1.74251444906667	4.19729954133333	0.000983217666666667	0.255057527466667	783.3997279232	62.5124835328	0.166856311466667	4.1714049024	4.04671720106667	37.9001023146667	131.3023721472	8.27551744	3.39972396373333	11.1372970666667	-0.106974208	1.34516476586667	1634.92343412647	334.998319202133
UA	2.3172947968	2.9790552064	2.2397292544	30.3185614165333	4.46632973653333	8.64102263466667	11.8969543338667	38.7013935104	38.3758456149333	6.30128203093333	0.153527876266667	57.6829216085333	123.7008515072	13.7085015381333	2.59044993706667	15.8247758506667	2078.491142612	7.3832136704	43.3073378645333	50.4554891946667	2.28056418986667	25.6032877226667	10.6907019946667	49.9389213354667	2.0625494016	0.247831466666667	60.0408588288	0.00303585573333333	8.0342417408	9.73967086933333	9.21307272533333	0.7232161792	3.7208702976	13.7621329237333	2.71099767466667	3.96797815466667	0.0796789333333333	18.6232799232	8.45602433706667	289.480358843733	1.14955004586667	136.1282072576	23.3150087168	325.436431837867	325.6749129728	8.93394343253333	5.9738095616	29.7363876522667	0.0125742549333333	0.7276189696	60.4873949184	515.073044206933	1.1288506368	8.15669029546667	26.7513473706667	24.946081792	30.2374737237333	32.4868483754667	0.502249403733333	11.5181529770667	-0.442006084266667	0.447626410666667	2548.8060097096	1037.13197044907
